week_ending_date,location,location_name,value
2024-03-02,08,Colorado,0.0173
2024-03-02,09,Connecticut,0.0289
2024-03-02,10,Delaware,0.0482
2024-03-02,11,District of Columbia,0.0239
2024-03-02,12,Florida,0.0226
2024-03-02,13,Georgia,0.015
2024-03-02,15,Hawaii,0.0181
2024-03-02,16,Idaho,0.0186
2024-03-02,17,Illinois,0.0347
2024-03-02,18,Indiana,0.0443
2024-03-02,19,Iowa,0.0513
2024-03-02,20,Kansas,0.0389
2024-03-02,56,Wyoming,0.0245
2024-03-02,21,Kentucky,0.0478
2024-03-02,22,Louisiana,0.0156
2024-03-02,23,Maine,0.0231
2024-03-02,24,Maryland,0.035
2024-03-02,25,Massachusetts,0.0285
2024-03-02,26,Michigan,0.0513
2024-03-02,27,Minnesota,0.0439
2024-03-02,28,Mississippi,0.0163
2024-03-02,30,Montana,0.0176
2024-03-02,31,Nebraska,0.0417
2024-03-02,49,Utah,0.0118
2024-03-02,50,Vermont,0.0399
2024-03-02,51,Virginia,0.037
2024-03-02,53,Washington,0.0108
2024-03-02,54,West Virginia,0.0589
2024-03-02,55,Wisconsin,0.0369
2024-02-24,32,Nevada,0.0162
2024-02-24,33,New Hampshire,0.0186
2024-02-24,34,New Jersey,0.0318
2024-02-24,35,New Mexico,0.0364
2024-02-24,36,New York,0.0277
2024-02-24,37,North Carolina,0.0337
2024-02-24,38,North Dakota,0.0201
2024-02-24,39,Ohio,0.062
2024-02-24,40,Oklahoma,0.0401
2024-02-24,41,Oregon,0.0132
2024-02-24,42,Pennsylvania,0.0336
2024-02-24,44,Rhode Island,0.0263
2024-02-24,45,South Carolina,0.0195
2024-02-24,46,South Dakota,0.046
2024-02-24,47,Tennessee,0.0299
2024-02-24,48,Texas,0.0323
2024-02-24,US,US,0.0299
2024-02-24,01,Alabama,0.0233
2024-02-24,02,Alaska,0.0174
2024-02-24,04,Arizona,0.0166
2024-02-24,05,Arkansas,0.0628
2024-02-24,06,California,0.009
2024-02-24,08,Colorado,0.0212
2024-02-24,09,Connecticut,0.0245
2024-02-24,10,Delaware,0.0454
2024-02-24,11,District of Columbia,0.0249
2024-02-24,12,Florida,0.0225
2024-02-24,13,Georgia,0.0178
2024-02-24,15,Hawaii,0.0205
2024-02-24,16,Idaho,0.0271
2024-02-24,17,Illinois,0.0349
2024-02-24,18,Indiana,0.0482
2024-02-24,19,Iowa,0.0505
2024-02-24,20,Kansas,0.04
2024-02-24,56,Wyoming,0.0317
2024-02-24,21,Kentucky,0.0515
2024-02-24,22,Louisiana,0.021
2024-02-24,23,Maine,0.0321
2024-02-24,24,Maryland,0.0307
2024-02-24,25,Massachusetts,0.0322
2024-02-24,26,Michigan,0.0521
2024-02-24,27,Minnesota,0.0459
2024-02-24,28,Mississippi,0.0198
2024-02-24,30,Montana,0.0274
2024-02-24,31,Nebraska,0.0389
2024-02-24,49,Utah,0.018
2024-02-24,50,Vermont,0.0284
2024-02-24,51,Virginia,0.0343
2024-02-24,53,Washington,0.0133
2024-02-24,54,West Virginia,0.0583
2024-02-24,55,Wisconsin,0.0355
2024-02-17,32,Nevada,0.0167
2024-02-17,33,New Hampshire,0.0226
2024-02-17,34,New Jersey,0.0296
2024-02-17,35,New Mexico,0.0423
2024-02-17,36,New York,0.0265
2024-02-17,37,North Carolina,0.0361
2024-02-17,38,North Dakota,0.0189
2024-02-17,39,Ohio,0.059
2024-02-17,40,Oklahoma,0.0449
2024-02-17,41,Oregon,0.013
2024-02-17,42,Pennsylvania,0.0299
2024-02-17,44,Rhode Island,0.0245
2024-02-17,45,South Carolina,0.0253
2024-02-17,46,South Dakota,0.0409
2024-02-17,47,Tennessee,0.0296
2024-02-17,48,Texas,0.0384
2024-02-17,US,US,0.0302
2024-02-17,01,Alabama,0.0282
2024-02-17,02,Alaska,0.016
2024-02-17,04,Arizona,0.0161
2024-02-17,05,Arkansas,0.0687
2024-02-17,06,California,0.0099
2024-02-17,08,Colorado,0.0222
2024-02-17,09,Connecticut,0.0232
2024-02-17,10,Delaware,0.0407
2024-02-17,11,District of Columbia,0.0211
2024-02-17,12,Florida,0.0254
2024-02-17,13,Georgia,0.0239
2024-02-17,15,Hawaii,0.0187
2024-02-17,16,Idaho,0.0232
2024-02-17,17,Illinois,0.0291
2024-02-17,18,Indiana,0.0483
2024-02-17,19,Iowa,0.0486
2024-02-17,20,Kansas,0.0341
2024-02-17,56,Wyoming,0.0557
2024-02-17,21,Kentucky,0.0527
2024-02-17,22,Louisiana,0.0226
2024-02-17,23,Maine,0.0328
2024-02-17,24,Maryland,0.0275
2024-02-17,25,Massachusetts,0.0305
2024-02-17,26,Michigan,0.0444
2024-02-17,27,Minnesota,0.044
2024-02-17,28,Mississippi,0.0212
2024-02-17,30,Montana,0.0316
2024-02-17,31,Nebraska,0.0286
2024-02-17,49,Utah,0.0221
2024-02-17,50,Vermont,0.0304
2024-02-17,51,Virginia,0.0351
2024-02-17,53,Washington,0.0126
2024-02-17,54,West Virginia,0.0609
2024-02-17,55,Wisconsin,0.0335
2024-02-10,32,Nevada,0.0163
2024-02-10,33,New Hampshire,0.0197
2024-02-10,34,New Jersey,0.0277
2024-02-10,35,New Mexico,0.0443
2024-02-10,36,New York,0.0246
2024-02-10,37,North Carolina,0.0386
2024-02-10,38,North Dakota,0.0255
2024-02-10,39,Ohio,0.0542
2024-02-10,40,Oklahoma,0.0507
2024-02-10,41,Oregon,0.0118
2024-02-10,42,Pennsylvania,0.0289
2024-02-10,44,Rhode Island,0.0263
2024-02-10,45,South Carolina,0.0269
2024-02-10,46,South Dakota,0.033
2024-02-10,47,Tennessee,0.0289
2024-02-10,48,Texas,0.053
2024-02-10,US,US,0.0319
2024-02-10,01,Alabama,0.0329
2024-02-10,02,Alaska,0.0147
2024-02-10,04,Arizona,0.0181
2024-02-10,05,Arkansas,0.0712
2024-02-10,06,California,0.0106
2024-02-10,08,Colorado,0.0253
2024-02-10,09,Connecticut,0.0234
2024-02-10,10,Delaware,0.0343
2024-02-10,11,District of Columbia,0.0159
2024-02-10,12,Florida,0.0304
2024-02-10,13,Georgia,0.0285
2024-02-10,15,Hawaii,0.0206
2024-02-10,16,Idaho,0.0206
2024-02-10,17,Illinois,0.0278
2024-02-10,18,Indiana,0.0484
2024-02-10,19,Iowa,0.0417
2024-02-10,20,Kansas,0.0339
2024-02-10,56,Wyoming,0.0545
2024-02-10,21,Kentucky,0.0532
2024-02-10,22,Louisiana,0.0269
2024-02-10,23,Maine,0.0319
2024-02-10,24,Maryland,0.024
2024-02-10,25,Massachusetts,0.0306
2024-02-10,26,Michigan,0.0387
2024-02-10,27,Minnesota,0.0433
2024-02-10,28,Mississippi,0.0246
2024-02-10,30,Montana,0.0375
2024-02-10,31,Nebraska,0.0305
2024-02-10,49,Utah,0.0216
2024-02-10,50,Vermont,0.0219
2024-02-10,51,Virginia,0.0316
2024-02-10,53,Washington,0.0141
2024-02-10,54,West Virginia,0.0492
2024-02-10,55,Wisconsin,0.0322
2024-02-03,32,Nevada,0.0174
2024-02-03,33,New Hampshire,0.0259
2024-02-03,34,New Jersey,0.0267
2024-02-03,35,New Mexico,0.0472
2024-02-03,36,New York,0.0245
2024-02-03,37,North Carolina,0.0414
2024-02-03,38,North Dakota,0.0336
2024-02-03,39,Ohio,0.0447
2024-02-03,40,Oklahoma,0.0557
2024-02-03,41,Oregon,0.0114
2024-02-03,42,Pennsylvania,0.0238
2024-02-03,44,Rhode Island,0.0233
2024-02-03,45,South Carolina,0.0317
2024-02-03,46,South Dakota,0.0273
2024-02-03,47,Tennessee,0.0255
2024-02-03,48,Texas,0.0669
2024-02-03,US,US,0.0323
2024-02-03,01,Alabama,0.0331
2024-02-03,02,Alaska,0.0166
2024-02-03,04,Arizona,0.0232
2024-02-03,05,Arkansas,0.0682
2024-02-03,06,California,0.0131
2024-02-03,08,Colorado,0.0277
2024-02-03,09,Connecticut,0.0216
2024-02-03,10,Delaware,0.0273
2024-02-03,11,District of Columbia,0.0148
2024-02-03,12,Florida,0.0308
2024-02-03,13,Georgia,0.0322
2024-02-03,15,Hawaii,0.0197
2024-02-03,16,Idaho,0.0237
2024-02-03,17,Illinois,0.0258
2024-02-03,18,Indiana,0.046
2024-02-03,19,Iowa,0.0376
2024-02-03,20,Kansas,0.0308
2024-02-03,56,Wyoming,0.0572
2024-02-03,21,Kentucky,0.0462
2024-02-03,22,Louisiana,0.0309
2024-02-03,23,Maine,0.026
2024-02-03,24,Maryland,0.0204
2024-02-03,25,Massachusetts,0.0278
2024-02-03,26,Michigan,0.0308
2024-02-03,27,Minnesota,0.0413
2024-02-03,28,Mississippi,0.0264
2024-02-03,30,Montana,0.0439
2024-02-03,31,Nebraska,0.0239
2024-02-03,49,Utah,0.0262
2024-02-03,50,Vermont,0.02
2024-02-03,51,Virginia,0.0284
2024-02-03,53,Washington,0.0162
2024-02-03,54,West Virginia,0.0399
2024-02-03,55,Wisconsin,0.0303
2024-01-27,32,Nevada,0.0221
2024-01-27,33,New Hampshire,0.0235
2024-01-27,34,New Jersey,0.028
2024-01-27,35,New Mexico,0.0452
2024-01-27,36,New York,0.0263
2024-01-27,37,North Carolina,0.0481
2024-01-27,38,North Dakota,0.0269
2024-01-27,39,Ohio,0.0389
2024-01-27,40,Oklahoma,0.0466
2024-01-27,41,Oregon,0.0134
2024-01-27,42,Pennsylvania,0.0241
2024-01-27,44,Rhode Island,0.0243
2024-01-27,45,South Carolina,0.0386
2024-01-27,46,South Dakota,0.0265
2024-01-27,47,Tennessee,0.0324
2024-01-27,48,Texas,0.0658
2024-01-27,US,US,0.0334
2024-01-27,01,Alabama,0.0408
2024-01-27,02,Alaska,0.0201
2024-01-27,04,Arizona,0.0321
2024-01-27,05,Arkansas,0.0689
2024-01-27,06,California,0.0154
2024-01-27,08,Colorado,0.0297
2024-01-27,09,Connecticut,0.0229
2024-01-27,10,Delaware,0.0261
2024-01-27,11,District of Columbia,0.0164
2024-01-27,12,Florida,0.0333
2024-01-27,13,Georgia,0.037
2024-01-27,15,Hawaii,0.0189
2024-01-27,16,Idaho,0.0197
2024-01-27,17,Illinois,0.0238
2024-01-27,18,Indiana,0.0441
2024-01-27,19,Iowa,0.0325
2024-01-27,20,Kansas,0.0236
2024-01-27,56,Wyoming,0.0447
2024-01-27,21,Kentucky,0.0483
2024-01-27,22,Louisiana,0.0337
2024-01-27,23,Maine,0.0227
2024-01-27,24,Maryland,0.0216
2024-01-27,25,Massachusetts,0.0273
2024-01-27,26,Michigan,0.026
2024-01-27,27,Minnesota,0.0373
2024-01-27,28,Mississippi,0.0352
2024-01-27,30,Montana,0.0485
2024-01-27,31,Nebraska,0.0163
2024-01-27,49,Utah,0.0321
2024-01-27,50,Vermont,0.0218
2024-01-27,51,Virginia,0.0324
2024-01-27,53,Washington,0.019
2024-01-27,54,West Virginia,0.0414
2024-01-27,55,Wisconsin,0.028
2024-01-20,32,Nevada,0.0241
2024-01-20,33,New Hampshire,0.0241
2024-01-20,34,New Jersey,0.0299
2024-01-20,35,New Mexico,0.0426
2024-01-20,36,New York,0.0259
2024-01-20,37,North Carolina,0.0479
2024-01-20,38,North Dakota,0.03
2024-01-20,39,Ohio,0.0338
2024-01-20,40,Oklahoma,0.0409
2024-01-20,41,Oregon,0.014
2024-01-20,42,Pennsylvania,0.0249
2024-01-20,44,Rhode Island,0.0239
2024-01-20,45,South Carolina,0.0376
2024-01-20,46,South Dakota,0.0177
2024-01-20,47,Tennessee,0.0509
2024-01-20,48,Texas,0.0522
2024-01-20,US,US,0.0327
2024-01-20,01,Alabama,0.051
2024-01-20,02,Alaska,0.0153
2024-01-20,04,Arizona,0.0348
2024-01-20,05,Arkansas,0.0625
2024-01-20,06,California,0.0205
2024-01-20,08,Colorado,0.0309
2024-01-20,09,Connecticut,0.0213
2024-01-20,10,Delaware,0.0303
2024-01-20,11,District of Columbia,0.0244
2024-01-20,12,Florida,0.0341
2024-01-20,13,Georgia,0.0364
2024-01-20,15,Hawaii,0.0269
2024-01-20,16,Idaho,0.0218
2024-01-20,17,Illinois,0.0245
2024-01-20,18,Indiana,0.0393
2024-01-20,19,Iowa,0.0287
2024-01-20,20,Kansas,0.0204
2024-01-20,56,Wyoming,0.0449
2024-01-20,21,Kentucky,0.0489
2024-01-20,22,Louisiana,0.0385
2024-01-20,23,Maine,0.0233
2024-01-20,24,Maryland,0.0271
2024-01-20,25,Massachusetts,0.0243
2024-01-20,26,Michigan,0.0224
2024-01-20,27,Minnesota,0.035
2024-01-20,28,Mississippi,0.0514
2024-01-20,30,Montana,0.0514
2024-01-20,31,Nebraska,0.0134
2024-01-20,49,Utah,0.0385
2024-01-20,50,Vermont,0.0244
2024-01-20,51,Virginia,0.0323
2024-01-20,53,Washington,0.0181
2024-01-20,54,West Virginia,0.0464
2024-01-20,55,Wisconsin,0.0254
2024-01-13,32,Nevada,0.0297
2024-01-13,33,New Hampshire,0.026
2024-01-13,34,New Jersey,0.0354
2024-01-13,35,New Mexico,0.0474
2024-01-13,36,New York,0.0281
2024-01-13,37,North Carolina,0.0607
2024-01-13,38,North Dakota,0.027
2024-01-13,39,Ohio,0.0304
2024-01-13,40,Oklahoma,0.0297
2024-01-13,41,Oregon,0.0178
2024-01-13,42,Pennsylvania,0.0271
2024-01-13,44,Rhode Island,0.0267
2024-01-13,45,South Carolina,0.0447
2024-01-13,46,South Dakota,0.0222
2024-01-13,47,Tennessee,0.0577
2024-01-13,48,Texas,0.0446
2024-01-13,US,US,0.0348
2024-01-13,01,Alabama,0.0549
2024-01-13,02,Alaska,0.0114
2024-01-13,04,Arizona,0.0369
2024-01-13,05,Arkansas,0.0507
2024-01-13,06,California,0.0205
2024-01-13,08,Colorado,0.0332
2024-01-13,09,Connecticut,0.0226
2024-01-13,10,Delaware,0.034
2024-01-13,11,District of Columbia,0.0287
2024-01-13,12,Florida,0.0369
2024-01-13,13,Georgia,0.0387
2024-01-13,15,Hawaii,0.026
2024-01-13,16,Idaho,0.0249
2024-01-13,17,Illinois,0.0283
2024-01-13,18,Indiana,0.0363
2024-01-13,19,Iowa,0.0339
2024-01-13,20,Kansas,0.0219
2024-01-13,56,Wyoming,0.0454
2024-01-13,21,Kentucky,0.0432
2024-01-13,22,Louisiana,0.0487
2024-01-13,23,Maine,0.0236
2024-01-13,24,Maryland,0.0306
2024-01-13,25,Massachusetts,0.03
2024-01-13,26,Michigan,0.0227
2024-01-13,27,Minnesota,0.0337
2024-01-13,28,Mississippi,0.0578
2024-01-13,30,Montana,0.0706
2024-01-13,31,Nebraska,0.0155
2024-01-13,49,Utah,0.0452
2024-01-13,50,Vermont,0.0276
2024-01-13,51,Virginia,0.0379
2024-01-13,53,Washington,0.0186
2024-01-13,54,West Virginia,0.0419
2024-01-13,55,Wisconsin,0.0316
2024-01-06,32,Nevada,0.0352
2024-01-06,33,New Hampshire,0.024
2024-01-06,34,New Jersey,0.0406
2024-01-06,35,New Mexico,0.0647
2024-01-06,36,New York,0.0319
2024-01-06,37,North Carolina,0.088
2024-01-06,38,North Dakota,0.0316
2024-01-06,39,Ohio,0.0301
2024-01-06,40,Oklahoma,0.0252
2024-01-06,41,Oregon,0.0204
2024-01-06,42,Pennsylvania,0.0348
2024-01-06,44,Rhode Island,0.0292
2024-01-06,45,South Carolina,0.0679
2024-01-06,46,South Dakota,0.0237
2024-01-06,47,Tennessee,0.0661
2024-01-06,48,Texas,0.0547
2024-01-06,US,US,0.0426
2024-01-06,01,Alabama,0.0714
2024-01-06,02,Alaska,0.0089
2024-01-06,04,Arizona,0.0484
2024-01-06,05,Arkansas,0.0485
2024-01-06,06,California,0.0286
2024-01-06,08,Colorado,0.042
2024-01-06,09,Connecticut,0.0245
2024-01-06,10,Delaware,0.0415
2024-01-06,11,District of Columbia,0.0343
2024-01-06,12,Florida,0.0483
2024-01-06,13,Georgia,0.047
2024-01-06,15,Hawaii,0.042
2024-01-06,16,Idaho,0.0346
2024-01-06,17,Illinois,0.0353
2024-01-06,18,Indiana,0.0426
2024-01-06,19,Iowa,0.0308
2024-01-06,20,Kansas,0.0241
2024-01-06,56,Wyoming,0.0532
2024-01-06,21,Kentucky,0.0454
2024-01-06,22,Louisiana,0.0689
2024-01-06,23,Maine,0.0228
2024-01-06,24,Maryland,0.038
2024-01-06,25,Massachusetts,0.0335
2024-01-06,26,Michigan,0.0254
2024-01-06,27,Minnesota,0.0323
2024-01-06,28,Mississippi,0.0723
2024-01-06,30,Montana,0.0836
2024-01-06,31,Nebraska,0.0159
2024-01-06,49,Utah,0.0601
2024-01-06,50,Vermont,0.0211
2024-01-06,51,Virginia,0.0467
2024-01-06,53,Washington,0.0252
2024-01-06,54,West Virginia,0.0376
2024-01-06,55,Wisconsin,0.0317
2023-12-30,32,Nevada,0.0432
2023-12-30,33,New Hampshire,0.0354
2023-12-30,34,New Jersey,0.0593
2023-12-30,35,New Mexico,0.0828
2023-12-30,36,New York,0.0455
2023-12-30,37,North Carolina,0.1402
2023-12-30,38,North Dakota,0.0402
2023-12-30,39,Ohio,0.0404
2023-12-30,40,Oklahoma,0.0238
2023-12-30,41,Oregon,0.0244
2023-12-30,42,Pennsylvania,0.0514
2023-12-30,44,Rhode Island,0.039
2023-12-30,45,South Carolina,0.1152
2023-12-30,46,South Dakota,0.0301
2023-12-30,47,Tennessee,0.0895
2023-12-30,48,Texas,0.063
2023-12-30,US,US,0.0585
2023-12-30,01,Alabama,0.1056
2023-12-30,02,Alaska,0.0063
2023-12-30,04,Arizona,0.0689
2023-12-30,05,Arkansas,0.0543
2023-12-30,06,California,0.0396
2023-12-30,08,Colorado,0.0502
2023-12-30,09,Connecticut,0.0351
2023-12-30,10,Delaware,0.0578
2023-12-30,11,District of Columbia,0.0488
2023-12-30,12,Florida,0.0583
2023-12-30,13,Georgia,0.0767
2023-12-30,15,Hawaii,0.0459
2023-12-30,16,Idaho,0.049
2023-12-30,17,Illinois,0.0499
2023-12-30,18,Indiana,0.0537
2023-12-30,19,Iowa,0.0366
2023-12-30,20,Kansas,0.0219
2023-12-30,56,Wyoming,0.0604
2023-12-30,21,Kentucky,0.0569
2023-12-30,22,Louisiana,0.0955
2023-12-30,23,Maine,0.0278
2023-12-30,24,Maryland,0.0631
2023-12-30,25,Massachusetts,0.0441
2023-12-30,26,Michigan,0.0353
2023-12-30,27,Minnesota,0.0391
2023-12-30,28,Mississippi,0.1015
2023-12-30,30,Montana,0.0996
2023-12-30,31,Nebraska,0.0192
2023-12-30,49,Utah,0.0747
2023-12-30,50,Vermont,0.025
2023-12-30,51,Virginia,0.0746
2023-12-30,53,Washington,0.0302
2023-12-30,54,West Virginia,0.0545
2023-12-30,55,Wisconsin,0.0402
2023-12-23,32,Nevada,0.0451
2023-12-23,33,New Hampshire,0.0287
2023-12-23,34,New Jersey,0.046
2023-12-23,35,New Mexico,0.08
2023-12-23,36,New York,0.036
2023-12-23,37,North Carolina,0.1305
2023-12-23,38,North Dakota,0.0335
2023-12-23,39,Ohio,0.0277
2023-12-23,40,Oklahoma,0.0175
2023-12-23,41,Oregon,0.0193
2023-12-23,42,Pennsylvania,0.0383
2023-12-23,44,Rhode Island,0.0269
2023-12-23,45,South Carolina,0.1211
2023-12-23,46,South Dakota,0.0237
2023-12-23,47,Tennessee,0.0712
2023-12-23,48,Texas,0.0675
2023-12-23,US,US,0.0524
2023-12-23,01,Alabama,0.1096
2023-12-23,02,Alaska,0.0071
2023-12-23,04,Arizona,0.0734
2023-12-23,05,Arkansas,0.0388
2023-12-23,06,California,0.0413
2023-12-23,08,Colorado,0.0459
2023-12-23,09,Connecticut,0.0253
2023-12-23,10,Delaware,0.0344
2023-12-23,11,District of Columbia,0.0444
2023-12-23,12,Florida,0.0549
2023-12-23,13,Georgia,0.0758
2023-12-23,15,Hawaii,0.0418
2023-12-23,16,Idaho,0.0336
2023-12-23,17,Illinois,0.0402
2023-12-23,18,Indiana,0.0434
2023-12-23,19,Iowa,0.0328
2023-12-23,20,Kansas,0.022
2023-12-23,56,Wyoming,0.0473
2023-12-23,21,Kentucky,0.0377
2023-12-23,22,Louisiana,0.1014
2023-12-23,23,Maine,0.0188
2023-12-23,24,Maryland,0.0509
2023-12-23,25,Massachusetts,0.0326
2023-12-23,26,Michigan,0.023
2023-12-23,27,Minnesota,0.0298
2023-12-23,28,Mississippi,0.0976
2023-12-23,30,Montana,0.0581
2023-12-23,31,Nebraska,0.0123
2023-12-23,49,Utah,0.0553
2023-12-23,50,Vermont,0.022
2023-12-23,51,Virginia,0.0642
2023-12-23,53,Washington,0.0293
2023-12-23,54,West Virginia,0.0324
2023-12-23,55,Wisconsin,0.0319
2023-12-16,32,Nevada,0.035
2023-12-16,33,New Hampshire,0.0172
2023-12-16,34,New Jersey,0.0311
2023-12-16,35,New Mexico,0.0547
2023-12-16,36,New York,0.0259
2023-12-16,37,North Carolina,0.0935
2023-12-16,38,North Dakota,0.0192
2023-12-16,39,Ohio,0.0161
2023-12-16,40,Oklahoma,0.01
2023-12-16,41,Oregon,0.0106
2023-12-16,42,Pennsylvania,0.0251
2023-12-16,44,Rhode Island,0.0183
2023-12-16,45,South Carolina,0.0941
2023-12-16,46,South Dakota,0.0119
2023-12-16,47,Tennessee,0.0411
2023-12-16,48,Texas,0.0503
2023-12-16,US,US,0.037
2023-12-16,01,Alabama,0.0829
2023-12-16,02,Alaska,0.0076
2023-12-16,04,Arizona,0.0467
2023-12-16,05,Arkansas,0.0254
2023-12-16,06,California,0.0281
2023-12-16,08,Colorado,0.038
2023-12-16,09,Connecticut,0.0172
2023-12-16,10,Delaware,0.0253
2023-12-16,11,District of Columbia,0.0253
2023-12-16,12,Florida,0.0494
2023-12-16,13,Georgia,0.0495
2023-12-16,15,Hawaii,0.0407
2023-12-16,16,Idaho,0.018
2023-12-16,17,Illinois,0.0261
2023-12-16,18,Indiana,0.0253
2023-12-16,19,Iowa,0.0226
2023-12-16,20,Kansas,0.0141
2023-12-16,56,Wyoming,0.0346
2023-12-16,21,Kentucky,0.0208
2023-12-16,22,Louisiana,0.079
2023-12-16,23,Maine,0.0115
2023-12-16,24,Maryland,0.0307
2023-12-16,25,Massachusetts,0.0218
2023-12-16,26,Michigan,0.0155
2023-12-16,27,Minnesota,0.0221
2023-12-16,28,Mississippi,0.0681
2023-12-16,30,Montana,0.0312
2023-12-16,31,Nebraska,0.0081
2023-12-16,49,Utah,0.0354
2023-12-16,50,Vermont,0.0109
2023-12-16,51,Virginia,0.0409
2023-12-16,53,Washington,0.0221
2023-12-16,54,West Virginia,0.0175
2023-12-16,55,Wisconsin,0.0215
2023-12-09,32,Nevada,0.024
2023-12-09,33,New Hampshire,0.0098
2023-12-09,34,New Jersey,0.0181
2023-12-09,35,New Mexico,0.0316
2023-12-09,36,New York,0.0161
2023-12-09,37,North Carolina,0.0627
2023-12-09,38,North Dakota,0.0092
2023-12-09,39,Ohio,0.0101
2023-12-09,40,Oklahoma,0.0065
2023-12-09,41,Oregon,0.0079
2023-12-09,42,Pennsylvania,0.0153
2023-12-09,44,Rhode Island,0.011
2023-12-09,45,South Carolina,0.0616
2023-12-09,46,South Dakota,0.0087
2023-12-09,47,Tennessee,0.0279
2023-12-09,48,Texas,0.036
2023-12-09,US,US,0.0255
2023-12-09,01,Alabama,0.0545
2023-12-09,02,Alaska,0.013
2023-12-09,04,Arizona,0.0279
2023-12-09,05,Arkansas,0.0139
2023-12-09,06,California,0.0209
2023-12-09,08,Colorado,0.0294
2023-12-09,09,Connecticut,0.0117
2023-12-09,10,Delaware,0.0154
2023-12-09,11,District of Columbia,0.0144
2023-12-09,12,Florida,0.0417
2023-12-09,13,Georgia,0.03
2023-12-09,15,Hawaii,0.0366
2023-12-09,16,Idaho,0.0123
2023-12-09,17,Illinois,0.0202
2023-12-09,18,Indiana,0.0165
2023-12-09,19,Iowa,0.0162
2023-12-09,20,Kansas,0.0091
2023-12-09,56,Wyoming,0.0252
2023-12-09,21,Kentucky,0.0144
2023-12-09,22,Louisiana,0.0581
2023-12-09,23,Maine,0.0064
2023-12-09,24,Maryland,0.0191
2023-12-09,25,Massachusetts,0.0144
2023-12-09,26,Michigan,0.0086
2023-12-09,27,Minnesota,0.0148
2023-12-09,28,Mississippi,0.0433
2023-12-09,30,Montana,0.0164
2023-12-09,31,Nebraska,0.0045
2023-12-09,49,Utah,0.0255
2023-12-09,50,Vermont,0.0081
2023-12-09,51,Virginia,0.0257
2023-12-09,53,Washington,0.0176
2023-12-09,54,West Virginia,0.0123
2023-12-09,55,Wisconsin,0.0152
2023-12-02,32,Nevada,0.0172
2023-12-02,33,New Hampshire,0.0064
2023-12-02,34,New Jersey,0.0115
2023-12-02,35,New Mexico,0.0171
2023-12-02,36,New York,0.0118
2023-12-02,37,North Carolina,0.0435
2023-12-02,38,North Dakota,0.0086
2023-12-02,39,Ohio,0.0073
2023-12-02,40,Oklahoma,0.0053
2023-12-02,41,Oregon,0.0059
2023-12-02,42,Pennsylvania,0.0098
2023-12-02,44,Rhode Island,0.0065
2023-12-02,45,South Carolina,0.041
2023-12-02,46,South Dakota,0.007
2023-12-02,47,Tennessee,0.0179
2023-12-02,48,Texas,0.0264
2023-12-02,US,US,0.0187
2023-12-02,01,Alabama,0.0394
2023-12-02,02,Alaska,0.017
2023-12-02,04,Arizona,0.0202
2023-12-02,05,Arkansas,0.0101
2023-12-02,06,California,0.0153
2023-12-02,08,Colorado,0.0228
2023-12-02,09,Connecticut,0.0112
2023-12-02,10,Delaware,0.0077
2023-12-02,11,District of Columbia,0.009
2023-12-02,12,Florida,0.0375
2023-12-02,13,Georgia,0.0199
2023-12-02,15,Hawaii,0.0293
2023-12-02,16,Idaho,0.0084
2023-12-02,17,Illinois,0.0138
2023-12-02,18,Indiana,0.0134
2023-12-02,19,Iowa,0.0128
2023-12-02,20,Kansas,0.0073
2023-12-02,56,Wyoming,0.0196
2023-12-02,21,Kentucky,0.0109
2023-12-02,22,Louisiana,0.043
2023-12-02,23,Maine,0.0054
2023-12-02,24,Maryland,0.0116
2023-12-02,25,Massachusetts,0.0091
2023-12-02,26,Michigan,0.006
2023-12-02,27,Minnesota,0.008
2023-12-02,28,Mississippi,0.0344
2023-12-02,30,Montana,0.0109
2023-12-02,31,Nebraska,0.0035
2023-12-02,49,Utah,0.0155
2023-12-02,50,Vermont,0.0078
2023-12-02,51,Virginia,0.0159
2023-12-02,53,Washington,0.0133
2023-12-02,54,West Virginia,0.0078
2023-12-02,55,Wisconsin,0.0091
2023-11-25,32,Nevada,0.015
2023-11-25,33,New Hampshire,0.0036
2023-11-25,34,New Jersey,0.0083
2023-11-25,35,New Mexico,0.0109
2023-11-25,36,New York,0.008
2023-11-25,37,North Carolina,0.0338
2023-11-25,38,North Dakota,0.005
2023-11-25,39,Ohio,0.0055
2023-11-25,40,Oklahoma,0.0059
2023-11-25,41,Oregon,0.0042
2023-11-25,42,Pennsylvania,0.0072
2023-11-25,44,Rhode Island,0.0065
2023-11-25,45,South Carolina,0.0364
2023-11-25,46,South Dakota,0.0043
2023-11-25,47,Tennessee,0.0137
2023-11-25,48,Texas,0.0265
2023-11-25,US,US,0.0173
2023-11-25,01,Alabama,0.0434
2023-11-25,02,Alaska,0.0324
2023-11-25,04,Arizona,0.0184
2023-11-25,05,Arkansas,0.0118
2023-11-25,06,California,0.0123
2023-11-25,08,Colorado,0.0213
2023-11-25,09,Connecticut,0.0071
2023-11-25,10,Delaware,0.0067
2023-11-25,11,District of Columbia,0.0067
2023-11-25,12,Florida,0.0421
2023-11-25,13,Georgia,0.0211
2023-11-25,15,Hawaii,0.0277
2023-11-25,16,Idaho,0.0056
2023-11-25,17,Illinois,0.0114
2023-11-25,18,Indiana,0.0095
2023-11-25,19,Iowa,0.0094
2023-11-25,20,Kansas,0.0061
