"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Minnesota","quantile",0.6,1.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Minnesota","quantile",0.65,1.95
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Minnesota","quantile",0.7,2.1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Minnesota","quantile",0.75,2.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Minnesota","quantile",0.8,2.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Minnesota","quantile",0.85,2.55
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Minnesota","quantile",0.9,2.7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Minnesota","quantile",0.95,2.85
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Minnesota","quantile",0.975,2.925
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Minnesota","quantile",0.99,2.97
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.01,0.36
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.025,0.9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.05,1.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.1,3.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.15,5.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.2,7.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.25,9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.3,10.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.35,12.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.4,14.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.45,16.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.5,18
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.55,19.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.6,21.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.65,23.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.7,25.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.75,27
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.8,28.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.85,30.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.9,32.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.95,34.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Missouri","quantile",0.975,35.1
2023-10-14,"wk inc flu hosp	",1,"2023-10-31","Missouri","quantile",0.99,35.64
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.01,0.15
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.025,0.375
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.05,0.75
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.1,1.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.15,2.25
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.2,3
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.25,3.75
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.3,4.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.35,5.25
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.4,6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.45,6.75
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.5,7.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.55,8.25
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.6,9
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.65,9.75
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.7,10.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.75,11.25
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.8,12
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.85,12.75
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.9,13.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.95,14.25
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Missouri","quantile",0.975,14.625
2023-10-14,"wk inc flu hosp	",2,"2023-11-07","Missouri","quantile",0.99,14.85
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.01,0.14
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.025,0.35
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.05,0.7
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.1,1.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.15,2.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.2,2.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.25,3.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.3,4.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.35,4.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.4,5.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.45,6.3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.5,7
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.55,7.7
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.6,8.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.65,9.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.7,9.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.75,10.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.8,11.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.85,11.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.9,12.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.95,13.3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Missouri","quantile",0.975,13.65
2023-10-14,"wk inc flu hosp	",3,"2023-11-14","Missouri","quantile",0.99,13.86
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.01,0.17
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.025,0.425
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.05,0.85
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.1,1.7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.15,2.55
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.2,3.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.25,4.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.3,5.1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.35,5.95
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.4,6.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.45,7.65
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.5,8.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.55,9.35
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.6,10.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.65,11.05
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.7,11.9
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.75,12.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.8,13.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.85,14.45
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.9,15.3
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.95,16.15
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.975,16.575
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Missouri","quantile",0.99,16.83
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.01,0.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.025,0.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.05,1
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.1,2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.15,3
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.2,4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.25,5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.3,6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.35,7
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.4,8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.45,9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.5,10
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.55,11
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.6,12
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.65,13
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.7,14
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.75,15
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.8,16
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.85,17
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.9,18
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.95,19
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Mississippi","quantile",0.975,19.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-31","Mississippi","quantile",0.99,19.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.01,0.17
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.025,0.425
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.05,0.85
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.1,1.7
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.15,2.55
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.2,3.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.25,4.25
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.3,5.1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.35,5.95
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.4,6.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.45,7.65
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.5,8.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.55,9.35
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.6,10.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.65,11.05
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.7,11.9
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.75,12.75
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.8,13.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.85,14.45
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.9,15.3
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.95,16.15
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Mississippi","quantile",0.975,16.575
2023-10-14,"wk inc flu hosp	",2,"2023-11-07","Mississippi","quantile",0.99,16.83
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.01,0.18
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.025,0.45
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.05,0.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.1,1.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.15,2.7
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.2,3.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.25,4.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.3,5.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.35,6.3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.4,7.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.45,8.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.5,9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.55,9.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.6,10.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.65,11.7
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.7,12.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.75,13.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.8,14.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.85,15.3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.9,16.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.95,17.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Mississippi","quantile",0.975,17.55
2023-10-14,"wk inc flu hosp	",3,"2023-11-14","Mississippi","quantile",0.99,17.82
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.01,0.22
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.025,0.55
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.05,1.1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.1,2.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.15,3.3
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.2,4.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.25,5.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.3,6.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.35,7.7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.4,8.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.45,9.9
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.5,11
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.55,12.1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.6,13.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.65,14.3
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.7,15.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.75,16.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.8,17.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.85,18.7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.9,19.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.95,20.9
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.975,21.45
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Mississippi","quantile",0.99,21.78
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.01,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.025,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.05,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.1,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.15,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.2,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.25,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.3,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.35,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.4,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.45,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.5,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.55,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.6,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.65,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.7,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.75,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.8,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.85,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.9,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.95,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Montana","quantile",0.975,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-31","Montana","quantile",0.99,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.01,0.01
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.025,0.025
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.05,0.05
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.1,0.1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.15,0.15
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.2,0.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.25,0.25
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.3,0.3
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.35,0.35
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.4,0.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.45,0.45
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.5,0.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.55,0.55
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.6,0.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.65,0.65
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.7,0.7
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.75,0.75
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.8,0.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.85,0.85
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.9,0.9
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.95,0.95
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Montana","quantile",0.975,0.975
2023-10-14,"wk inc flu hosp	",2,"2023-11-07","Montana","quantile",0.99,0.99
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.01,0.01
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.025,0.025
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.05,0.05
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.1,0.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.15,0.15
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.2,0.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.25,0.25
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.3,0.3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.35,0.35
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.4,0.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.45,0.45
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.5,0.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.55,0.55
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.6,0.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.65,0.65
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.7,0.7
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.75,0.75
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.8,0.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.85,0.85
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.9,0.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.95,0.95
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Montana","quantile",0.975,0.975
2023-10-14,"wk inc flu hosp	",3,"2023-11-14","Montana","quantile",0.99,0.99
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.01,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.025,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.05,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.1,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.15,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.2,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.25,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.3,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.35,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.4,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.45,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.5,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.55,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.6,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.65,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.7,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.75,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.8,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.85,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.9,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.95,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.975,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Montana","quantile",0.99,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.01,0.24
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.025,0.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.05,1.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.1,2.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.15,3.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.2,4.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.25,6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.3,7.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.35,8.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.4,9.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.45,10.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.5,12
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.55,13.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.6,14.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.65,15.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.7,16.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.75,18
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.8,19.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.85,20.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","North Carolina","quantile",0.9,21.6
