location,output_type_id,reference_date,target,horizon,target_end_date,output_type,value
35,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,60
35,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,70
35,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,81
36,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,15
36,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,20
36,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,25
36,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,31
36,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,37
36,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,42
36,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,47
36,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,52
36,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,57
36,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,63
36,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,69
36,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,94
36,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,81
36,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,88
36,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,96
36,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,104
36,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,114
36,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,125
36,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,139
36,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,158
36,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,189
36,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,218
36,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,256
37,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
37,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
37,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,7
37,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,10
37,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,13
37,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,16
37,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,19
37,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,23
37,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,26
37,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,29
37,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,32
37,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,42
37,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,39
37,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,43
37,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,47
37,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,52
37,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,58
37,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,64
37,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,72
37,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,83
37,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,100
37,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,116
37,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,137
38,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
38,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
38,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
38,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
38,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
38,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
38,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
38,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
38,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
38,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
38,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
38,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
38,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
38,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
38,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
38,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
38,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
38,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,6
38,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,7
38,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,8
38,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,10
38,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,12
38,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,14
39,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,233
39,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,273
39,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,312
39,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,359
39,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,394
39,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,423
39,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,448
39,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,472
39,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,495
39,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,517
39,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,539
39,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,583
39,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,583
39,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,607
39,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,632
39,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,658
39,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,688
39,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,721
39,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,761
39,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,814
39,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,895
39,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,968
39,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1058
40,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
40,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
40,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
40,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
40,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
40,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,6
40,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,7
40,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,8
40,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,9
40,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,11
40,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,12
40,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,18
40,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,15
40,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,17
40,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,19
40,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,21
40,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,24
40,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,28
40,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,32
40,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,39
40,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,50
40,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,61
40,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,76
41,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,6
41,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,8
41,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,11
41,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,16
41,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,20
41,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,24
41,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,28
41,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,31
41,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,35
41,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,38
41,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,42
41,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,49
41,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,50
41,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,54
41,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,59
41,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,64
41,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,70
41,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,77
41,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,85
41,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,96
41,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,114
41,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,131
41,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,152
42,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,32
42,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,41
42,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,50
42,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,64
42,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,74
42,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,83
42,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,91
42,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,99
42,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,107
42,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,114
42,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,122
42,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,139
42,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,138
42,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,146
42,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,155
42,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,165
42,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,176
42,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,189
42,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,205
42,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,225
42,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,258
42,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,288
42,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,325
44,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
44,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
44,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
44,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
44,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
44,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
44,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
44,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
44,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
44,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
44,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
44,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
44,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
44,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
44,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
44,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
44,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
44,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
44,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
44,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
44,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,7
44,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,8
44,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,10
45,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
45,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
45,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
45,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
45,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
45,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,6
45,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,6
45,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,7
45,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,8
45,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,9
45,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,10
45,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,16
45,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,13
45,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,14
45,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,16
45,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,18
45,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,20
45,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,22
45,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,25
45,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,30
45,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,37
45,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,44
45,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,53
46,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
46,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
46,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
46,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
46,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
46,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
46,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
46,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
46,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
46,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
46,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
46,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
46,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
46,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
46,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
46,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
46,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
46,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
46,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
46,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
46,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
46,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,6
46,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,8
47,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,8
47,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,11
47,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,15
47,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,21
47,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,26
47,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,30
47,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,33
47,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,37
47,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,41
47,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,44
47,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,48
47,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,54
47,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,55
47,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,59
47,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,63
47,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,68
47,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,74
47,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,80
47,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,87
47,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,97
47,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,113
47,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,128
47,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,146
48,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,67
48,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,87
48,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,107
48,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,134
48,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,154
48,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,171
48,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,187
48,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,202
48,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,216
48,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,230
48,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,244
48,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,271
48,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,272
48,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,288
48,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,304
48,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,322
48,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,341
48,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,364
48,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,392
48,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,428
48,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,484
48,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,536
48,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,600
49,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,6
49,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,8
49,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,9
49,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,11
49,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,13
49,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,14
49,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,15
49,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,17
49,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,18
49,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,19
49,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,20
49,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,21
49,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,22
49,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,23
49,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,24
49,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,25
49,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,27
49,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,28
49,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,30
49,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,33
49,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,37
49,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,40
49,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,45
50,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
50,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
50,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
50,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
50,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
50,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
50,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
50,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
50,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
50,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
50,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
50,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
50,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
50,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
50,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
50,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
50,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
50,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
50,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
50,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
50,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
50,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,7
50,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,9
51,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
51,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
51,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,7
51,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,10
51,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,13
51,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,16
51,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,18
51,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,20
51,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,23
51,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,25
51,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,27
51,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,34
51,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,33
51,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,35
51,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,39
51,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,42
51,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,46
51,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,50
51,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,56
51,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,63
51,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,75
51,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,86
51,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,100
53,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
53,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,6
53,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,7
53,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,10
53,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,13
53,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,16
53,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,18
53,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,21
53,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,24
53,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,27
53,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,30
53,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,37
53,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,36
53,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,40
53,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,44
53,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,48
53,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,53
53,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,59
53,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,66
