"target","target_end_date","location","observation","weekly_rate"
"wk inc flu hosp",2025-02-22,"54",628,35.4788028276832
"wk inc flu hosp",2025-02-22,"56",98,16.7791842234576
"wk inc flu hosp",2025-03-01,"02",56,7.63560701712285
"wk inc flu hosp",2025-03-01,"01",330,6.45986233054607
"wk inc flu hosp",2025-03-01,"05",354,11.5394695494913
"wk inc flu hosp",2025-03-01,"04",619,8.32958345085357
"wk inc flu hosp",2025-03-01,"06",1426,3.65967647074146
"wk inc flu hosp",2025-03-01,"08",381,6.48222661932316
"wk inc flu hosp",2025-03-01,"09",278,7.68555359208399
"wk inc flu hosp",2025-03-01,"11",113,16.6428070671545
"wk inc flu hosp",2025-03-01,"10",88,8.52804077954045
"wk inc flu hosp",2025-03-01,"12",1534,6.78439073561813
"wk inc flu hosp",2025-03-01,"13",435,3.94406607099482
"wk inc flu hosp",2025-03-01,"15",67,4.66854058634083
"wk inc flu hosp",2025-03-01,"19",351,10.9447945808611
"wk inc flu hosp",2025-03-01,"16",124,6.31131262069113
"wk inc flu hosp",2025-03-01,"17",1310,10.4385056872724
"wk inc flu hosp",2025-03-01,"18",1156,16.8459119299805
"wk inc flu hosp",2025-03-01,"20",305,10.3722233898058
"wk inc flu hosp",2025-03-01,"21",743,16.4157030450135
"wk inc flu hosp",2025-03-01,"22",372,8.13337155143406
"wk inc flu hosp",2025-03-01,"25",1068,15.2540942174557
"wk inc flu hosp",2025-03-01,"24",548,8.86695091608709
"wk inc flu hosp",2025-03-01,"23",208,14.9026811929596
"wk inc flu hosp",2025-03-01,"26",1383,13.7786593374428
"wk inc flu hosp",2025-03-01,"27",279,4.86239339551039
"wk inc flu hosp",2025-03-01,"29",861,13.8957121157053
"wk inc flu hosp",2025-03-01,"28",154,5.23864761250336
"wk inc flu hosp",2025-03-01,"30",176,15.5365585816534
"wk inc flu hosp",2025-03-01,"37",917,8.46292982939121
"wk inc flu hosp",2025-03-01,"38",47,5.99546385755798
"wk inc flu hosp",2025-03-01,"31",197,9.95764714445513
"wk inc flu hosp",2025-03-01,"33",190,13.5515465167533
"wk inc flu hosp",2025-03-01,"34",932,10.031384672281
"wk inc flu hosp",2025-03-01,"35",183,8.65505627914874
"wk inc flu hosp",2025-03-01,"32",97,3.03677693401992
"wk inc flu hosp",2025-03-01,"36",1604,8.19570945412896
"wk inc flu hosp",2025-03-01,"39",2559,21.7123206601767
"wk inc flu hosp",2025-03-01,"40",334,8.23913421006931
"wk inc flu hosp",2025-03-01,"41",321,7.58263298308341
"wk inc flu hosp",2025-03-01,"42",3019,23.2917283966905
"wk inc flu hosp",2025-03-01,"72",310,9.67030197233607
"wk inc flu hosp",2025-03-01,"44",107,9.76311222469392
"wk inc flu hosp",2025-03-01,"45",442,8.22546712558074
"wk inc flu hosp",2025-03-01,"46",89,9.68108967734777
"wk inc flu hosp",2025-03-01,"47",526,7.38091365888588
"wk inc flu hosp",2025-03-01,"48",1520,4.98306724246009
"wk inc flu hosp",2025-03-01,"US",30779,9.19009588988271
"wk inc flu hosp",2025-03-01,"49",123,3.59887574632783
"wk inc flu hosp",2025-03-01,"51",714,8.19211496313893
"wk inc flu hosp",2025-03-01,"50",65,10.0391682008575
"wk inc flu hosp",2025-03-01,"53",424,5.42693603383131
"wk inc flu hosp",2025-03-01,"55",781,13.2127549609158
"wk inc flu hosp",2025-03-01,"54",511,28.8688984792135
"wk inc flu hosp",2025-03-01,"56",46,7.87594361509236
"wk inc flu hosp",2025-03-08,"02",58,7.90830726773438
"wk inc flu hosp",2025-03-08,"01",315,6.16623222461215
"wk inc flu hosp",2025-03-08,"05",327,10.6593405160555
"wk inc flu hosp",2025-03-08,"04",468,6.29764952342403
"wk inc flu hosp",2025-03-08,"06",1047,2.68701350972392
"wk inc flu hosp",2025-03-08,"08",311,5.29126634805644
"wk inc flu hosp",2025-03-08,"09",187,5.16977885510686
"wk inc flu hosp",2025-03-08,"11",112,16.4955255886841
"wk inc flu hosp",2025-03-08,"10",55,5.33002548721278
"wk inc flu hosp",2025-03-08,"12",1217,5.38240125505037
"wk inc flu hosp",2025-03-08,"13",385,3.49072514329427
"wk inc flu hosp",2025-03-08,"15",63,4.38982174536525
"wk inc flu hosp",2025-03-08,"19",264,8.23198224885282
"wk inc flu hosp",2025-03-08,"16",90,4.58079141824356
"wk inc flu hosp",2025-03-08,"17",958,7.63365530412746
"wk inc flu hosp",2025-03-08,"18",871,12.6927243001842
"wk inc flu hosp",2025-03-08,"20",250,8.50182245066052
"wk inc flu hosp",2025-03-08,"21",602,13.3004754146677
"wk inc flu hosp",2025-03-08,"22",413,9.02979153425341
"wk inc flu hosp",2025-03-08,"25",744,10.626447657104
"wk inc flu hosp",2025-03-08,"24",379,6.1324350313814
"wk inc flu hosp",2025-03-08,"23",200,14.3295011470766
"wk inc flu hosp",2025-03-08,"26",979,9.75365689902853
"wk inc flu hosp",2025-03-08,"27",195,3.3984469968621
"wk inc flu hosp",2025-03-08,"29",692,11.1682146156423
"wk inc flu hosp",2025-03-08,"28",172,5.85095707370505
"wk inc flu hosp",2025-03-08,"30",145,12.8000056496577
"wk inc flu hosp",2025-03-08,"37",821,7.57695244267196
"wk inc flu hosp",2025-03-08,"38",31,3.95445488477229
"wk inc flu hosp",2025-03-08,"31",153,7.73360412741947
"wk inc flu hosp",2025-03-08,"33",145,10.3419697101538
"wk inc flu hosp",2025-03-08,"34",606,6.52255269463765
"wk inc flu hosp",2025-03-08,"35",178,8.41857933163102
"wk inc flu hosp",2025-03-08,"32",79,2.47325131739766
"wk inc flu hosp",2025-03-08,"36",1273,6.50445020891906
"wk inc flu hosp",2025-03-08,"39",1905,16.1633336684786
"wk inc flu hosp",2025-03-08,"40",201,4.95828136593991
"wk inc flu hosp",2025-03-08,"41",207,4.88973528815659
"wk inc flu hosp",2025-03-08,"42",2339,18.045496097999
"wk inc flu hosp",2025-03-08,"72",263,8.20415941523996
"wk inc flu hosp",2025-03-08,"44",65,5.93086256640285
"wk inc flu hosp",2025-03-08,"45",407,7.57412923102118
"wk inc flu hosp",2025-03-08,"46",53,5.76514329100485
"wk inc flu hosp",2025-03-08,"47",477,6.6933380518794
"wk inc flu hosp",2025-03-08,"48",1180,3.86843378033086
"wk inc flu hosp",2025-03-08,"US",23845,7.1197191752251
"wk inc flu hosp",2025-03-08,"49",121,3.54035744150949
"wk inc flu hosp",2025-03-08,"51",556,6.3792940049093
"wk inc flu hosp",2025-03-08,"50",43,6.64129588672111
"wk inc flu hosp",2025-03-08,"53",244,3.12304809494066
"wk inc flu hosp",2025-03-08,"55",501,8.47578775341717
"wk inc flu hosp",2025-03-08,"54",456,25.7616784863432
"wk inc flu hosp",2025-03-08,"56",39,6.67743045627396
"wk inc flu hosp",2025-03-15,"02",32,4.36320400978448
"wk inc flu hosp",2025-03-15,"01",273,5.3440679279972
"wk inc flu hosp",2025-03-15,"05",228,7.432200726791
"wk inc flu hosp",2025-03-15,"04",359,4.83088927117356
"wk inc flu hosp",2025-03-15,"06",969,2.48683485283905
"wk inc flu hosp",2025-03-15,"08",215,3.65794940460493
"wk inc flu hosp",2025-03-15,"09",147,4.06394380588614
"wk inc flu hosp",2025-03-15,"11",92,13.5498960192762
"wk inc flu hosp",2025-03-15,"10",45,4.36092994408319
"wk inc flu hosp",2025-03-15,"12",1046,4.62612301789867
"wk inc flu hosp",2025-03-15,"13",352,3.1915201310119
"wk inc flu hosp",2025-03-15,"15",56,3.902063773658
"wk inc flu hosp",2025-03-15,"19",185,5.7686239243855
"wk inc flu hosp",2025-03-15,"16",99,5.03887056006792
"wk inc flu hosp",2025-03-15,"17",697,5.55392249162509
"wk inc flu hosp",2025-03-15,"18",580,8.45210114133968
"wk inc flu hosp",2025-03-15,"20",159,5.40715907862009
"wk inc flu hosp",2025-03-15,"21",483,10.6713116699078
"wk inc flu hosp",2025-03-15,"22",342,7.47745449083454
"wk inc flu hosp",2025-03-15,"25",416,5.94166965773555
"wk inc flu hosp",2025-03-15,"24",277,4.48201716013891
"wk inc flu hosp",2025-03-15,"23",115,8.23946315956903
"wk inc flu hosp",2025-03-15,"26",704,7.01386563525647
"wk inc flu hosp",2025-03-15,"27",158,2.75361346412416
"wk inc flu hosp",2025-03-15,"29",439,7.08503788477889
"wk inc flu hosp",2025-03-15,"28",190,6.46326653490674
"wk inc flu hosp",2025-03-15,"30",113,9.97517681662977
"wk inc flu hosp",2025-03-15,"37",665,6.13723918925317
"wk inc flu hosp",2025-03-15,"38",36,4.59227018876782
"wk inc flu hosp",2025-03-15,"31",80,4.04371457642848
"wk inc flu hosp",2025-03-15,"33",79,5.63459039380794
"wk inc flu hosp",2025-03-15,"34",460,4.95111260649063
"wk inc flu hosp",2025-03-15,"35",141,6.66864991999985
"wk inc flu hosp",2025-03-15,"32",88,2.75501412570879
"wk inc flu hosp",2025-03-15,"36",1103,5.63582763585053
"wk inc flu hosp",2025-03-15,"39",1330,11.2846371543709
"wk inc flu hosp",2025-03-15,"40",117,2.88616378017398
"wk inc flu hosp",2025-03-15,"41",185,4.37005327685492
"wk inc flu hosp",2025-03-15,"42",1595,12.3055007594307
"wk inc flu hosp",2025-03-15,"72",335,10.4501650346212
"wk inc flu hosp",2025-03-15,"44",57,5.20091025053788
"wk inc flu hosp",2025-03-15,"45",266,4.95016799865266
"wk inc flu hosp",2025-03-15,"46",26,2.82818350124766
"wk inc flu hosp",2025-03-15,"47",461,6.46882356795892
"wk inc flu hosp",2025-03-15,"48",886,2.90460366896029
"wk inc flu hosp",2025-03-15,"US",18244,5.44735402108646
"wk inc flu hosp",2025-03-15,"49",102,2.98443354573527
"wk inc flu hosp",2025-03-15,"51",514,5.89740488943054
"wk inc flu hosp",2025-03-15,"50",32,4.94235972965292
"wk inc flu hosp",2025-03-15,"53",192,2.45748046815003
"wk inc flu hosp",2025-03-15,"55",326,5.51518324873054
"wk inc flu hosp",2025-03-15,"54",347,19.6037334095638
"wk inc flu hosp",2025-03-15,"56",44,7.53351128400139
"wk inc flu hosp",2025-03-22,"02",9,1.22715112775189
"wk inc flu hosp",2025-03-22,"01",172,3.36695854804219
"wk inc flu hosp",2025-03-22,"05",134,4.36804779557015
"wk inc flu hosp",2025-03-22,"04",289,3.88893314587509
"wk inc flu hosp",2025-03-22,"06",604,1.5501013943393
"wk inc flu hosp",2025-03-22,"08",148,2.51803028782107
"wk inc flu hosp",2025-03-22,"09",118,3.26221339520112
"wk inc flu hosp",2025-03-22,"11",60,8.83688870822361
"wk inc flu hosp",2025-03-22,"10",33,3.19801529232767
"wk inc flu hosp",2025-03-22,"12",841,3.71947366926652
"wk inc flu hosp",2025-03-22,"13",227,2.05816781176052
"wk inc flu hosp",2025-03-22,"15",33,2.29943043804847
"wk inc flu hosp",2025-03-22,"19",95,2.96226633954931
"wk inc flu hosp",2025-03-22,"16",74,3.76642849944471
"wk inc flu hosp",2025-03-22,"17",464,3.69730277778198
"wk inc flu hosp",2025-03-22,"18",387,5.63959162361803
"wk inc flu hosp",2025-03-22,"20",113,3.84282374769856
"wk inc flu hosp",2025-03-22,"21",325,7.18048921888208
"wk inc flu hosp",2025-03-22,"22",324,7.08390425447483
"wk inc flu hosp",2025-03-22,"25",267,3.81352355436392
"wk inc flu hosp",2025-03-22,"24",189,3.05812723200814
"wk inc flu hosp",2025-03-22,"23",74,5.30191542441833
"wk inc flu hosp",2025-03-22,"26",776,7.73119280249861
"wk inc flu hosp",2025-03-22,"27",182,3.17188386373796
"wk inc flu hosp",2025-03-22,"29",237,3.82495211547288
"wk inc flu hosp",2025-03-22,"28",100,3.40171922889829
"wk inc flu hosp",2025-03-22,"30",81,7.15034798360187
"wk inc flu hosp",2025-03-22,"37",410,3.78386175578015
"wk inc flu hosp",2025-03-22,"38",23,2.93395039837944
"wk inc flu hosp",2025-03-22,"31",57,2.88114663570529
"wk inc flu hosp",2025-03-22,"33",43,3.06692894852837
"wk inc flu hosp",2025-03-22,"34",35,0.376715089624287
"wk inc flu hosp",2025-03-22,"35",94,4.44576661333323
"wk inc flu hosp",2025-03-22,"32",80,2.5045582960989
"wk inc flu hosp",2025-03-22,"36",843,4.30734605351042
"wk inc flu hosp",2025-03-22,"39",698,5.92231333364727
"wk inc flu hosp",2025-03-22,"40",53,1.30740752435232
"wk inc flu hosp",2025-03-22,"41",79,1.86613085876507
"wk inc flu hosp",2025-03-22,"42",1168,9.01117547775239
"wk inc flu hosp",2025-03-22,"72",233,7.26832374049776
"wk inc flu hosp",2025-03-22,"44",28,2.55483310552738
"wk inc flu hosp",2025-03-22,"45",181,3.36834739757944
"wk inc flu hosp",2025-03-22,"46",14,1.52286803913336
"wk inc flu hosp",2025-03-22,"47",283,3.97109993434355
"wk inc flu hosp",2025-03-22,"48",559,1.83258854508894
"wk inc flu hosp",2025-03-22,"US",12294,3.67078328958764
"wk inc flu hosp",2025-03-22,"49",76,2.22369558309687
"wk inc flu hosp",2025-03-22,"51",325,3.72890386977612
"wk inc flu hosp",2025-03-22,"50",31,4.78791098810127
"wk inc flu hosp",2025-03-22,"53",147,1.88150848342737
"wk inc flu hosp",2025-03-22,"55",170,2.87601580455273
"wk inc flu hosp",2025-03-22,"54",275,15.5360999643517
"wk inc flu hosp",2025-03-22,"56",30,5.13648496636458
