target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2025-11-29,0.650,53.0421806891869,2025-11-22,1,wk inc flu hosp,quantile,53
2025-11-29,0.700,56.96046985649819,2025-11-22,1,wk inc flu hosp,quantile,53
2025-11-29,0.750,61.545247053852556,2025-11-22,1,wk inc flu hosp,quantile,53
2025-11-29,0.800,67.0358979082726,2025-11-22,1,wk inc flu hosp,quantile,53
2025-11-29,0.850,74.06638151152748,2025-11-22,1,wk inc flu hosp,quantile,53
2025-11-29,0.900,83.89675214033069,2025-11-22,1,wk inc flu hosp,quantile,53
2025-11-29,0.950,101.03820351580914,2025-11-22,1,wk inc flu hosp,quantile,53
2025-11-29,0.975,118.80992916849898,2025-11-22,1,wk inc flu hosp,quantile,53
2025-11-29,0.990,142.69814362481154,2025-11-22,1,wk inc flu hosp,quantile,53
2025-11-29,0.010,-0.32381413582137125,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.025,-0.1640281782152395,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.050,0.004776094212213326,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.100,0.24579649339802775,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.150,0.43956458302972656,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.200,0.6144757572023033,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.250,0.7824831206109278,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.300,0.9465315989585371,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.350,1.1131541327184857,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.400,1.2837909533359915,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.450,1.4621194807265663,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.500,1.6517240581148787,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.550,1.8544122995017602,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.600,2.0783102642446045,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.650,2.3261301980666294,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.700,2.609435078065966,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.750,2.9450228439277835,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.800,3.3523657234695765,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.850,3.8820141845760383,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.900,4.636542697059806,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.950,5.986939841000935,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.975,7.427867629684202,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.990,9.421380708202848,2025-11-22,1,wk inc flu hosp,quantile,54
2025-11-29,0.010,7.1644816630575265,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.025,8.75302922540901,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.050,10.378510299146155,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.100,12.62529266303592,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.150,14.38032385607851,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.200,15.931811912616219,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.250,17.396569550186815,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.300,18.805356573742444,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.350,20.21669058563337,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.400,21.643465094323943,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.450,23.116226263975715,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.500,24.663296054635474,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.550,26.29744873438387,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.600,28.080930316572886,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.650,30.03066902160906,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.700,32.23103488643362,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.750,34.80167541999844,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.800,37.87498300081891,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.850,41.80254418906737,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.900,47.28129245791755,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.950,56.803280389732215,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.975,66.63943698665729,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.990,79.81270053487799,2025-11-22,1,wk inc flu hosp,quantile,55
2025-11-29,0.010,0.8425636554611231,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.025,1.2741944883753524,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.050,1.7294842368672,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.100,2.378532949145815,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.150,2.8996103831896516,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.200,3.3695039782678027,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.250,3.8204747453399084,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.300,4.260497603152429,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.350,4.707127783205456,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.400,5.164232749500642,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.450,5.641657105812624,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.500,6.148973560407304,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.550,6.69098399374012,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.600,7.289362305711976,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.650,7.95127716497765,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.700,8.707499429588344,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.750,9.602681546061067,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.800,10.688474632431692,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.850,12.09910029366828,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.900,14.106614175022003,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.950,17.694416239054103,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.975,21.51675476707683,2025-11-22,1,wk inc flu hosp,quantile,56
2025-11-29,0.990,26.79663748475495,2025-11-22,1,wk inc flu hosp,quantile,56
2025-12-06,0.010,10.96054222134929,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.025,13.751152088584249,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.050,16.692645484342524,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.100,20.88294796216416,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.150,24.24491831514033,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.200,27.275252133985433,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.250,30.18244306473681,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.300,33.01810965159529,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.350,35.89547986942109,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.400,38.83949074253661,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.450,41.913528472319726,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.500,45.179161590322266,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.550,48.66719865513283,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.600,52.516954725069716,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.650,56.77431580264554,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.700,61.63686385913283,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.750,67.39116970588103,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.800,74.36839572194306,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.850,83.4295029899743,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.900,96.31870296477337,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.950,119.33914958144192,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.975,143.8468686639751,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.990,177.67560138462548,2025-11-22,2,wk inc flu hosp,quantile,01
2025-12-06,0.010,-0.2309865881330986,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.025,-0.049924442944756994,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.050,0.14123357282099944,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.100,0.4139919380323184,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.150,0.6331483296466667,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.200,0.8308936596796757,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.250,1.0207677205600143,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.300,1.2061110367421652,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.350,1.3943102103055152,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.400,1.5869931775886867,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.450,1.788311308620248,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.500,2.0023068927938894,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.550,2.2310139437958463,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.600,2.483591737888946,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.650,2.763085806763653,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.700,3.0825169716082184,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.750,3.460792291152556,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.800,3.9198094022749244,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.850,4.516438857185743,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.900,5.366026362674723,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.950,6.885651104024746,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.975,8.50608995766255,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.990,10.746483874027248,2025-11-22,2,wk inc flu hosp,quantile,02
2025-12-06,0.010,8.955133403369356,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.025,11.600519642180124,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.050,14.45694847009003,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.100,18.627105318830683,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.150,22.04636508902123,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.200,25.177320203775032,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.250,28.220435534687407,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.300,31.22275862763123,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.350,34.301069014916735,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.400,37.48157341435245,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.450,40.83371849706384,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.500,44.427461389298095,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.550,48.30080836132953,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.600,52.615016826617236,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.650,57.43084808495132,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.700,62.9850892362156,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.750,69.62696920630513,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.800,77.77324988698311,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.850,88.491732946447,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.900,103.98270449252236,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.950,132.27084570842908,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.975,163.13292982469292,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.990,206.79169764784135,2025-11-22,2,wk inc flu hosp,quantile,04
2025-12-06,0.010,13.013893426049412,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.025,16.56307926107082,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.050,20.36033483264628,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.100,25.852367735382504,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.150,30.318332070606267,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.200,34.38320573195673,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.250,38.31444435446561,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.300,42.17612782850822,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.350,46.1198735205362,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.400,50.17939151852714,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.450,54.442761602856265,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.500,58.99750283419406,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.550,63.88971136912035,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.600,69.31980642662431,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.650,75.35966892486773,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.700,82.29977612148292,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.750,90.5658799026918,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.800,100.6600161237505,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.850,113.87531467990514,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.900,132.85934264055697,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.950,167.23368449359228,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.975,204.38708689461419,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.990,256.45554899493527,2025-11-22,2,wk inc flu hosp,quantile,05
2025-12-06,0.010,70.52160050556635,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.025,81.51320818899768,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.050,92.40185184737503,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.100,106.96566686637024,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.150,118.01392484380727,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.200,127.57596282168129,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.250,136.44682056651047,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.300,144.84889357489445,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.350,153.14947885305793,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.400,161.43158953201188,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.450,169.87408678853572,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.500,178.63448844722453,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.550,187.77638863387043,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.600,197.63222048056437,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.650,208.27235978210405,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.700,220.12426818609723,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.750,233.7778231764472,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.800,249.85204649120578,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.850,270.0372873954612,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.900,297.60123642294167,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.950,344.1055645211774,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.975,390.5891247056606,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.990,450.8269545397498,2025-11-22,2,wk inc flu hosp,quantile,06
2025-12-06,0.010,12.955466454033735,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.025,16.32237844831927,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.050,19.89256583580595,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.100,25.009429309626682,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.150,29.1369338992755,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.200,32.87183643854063,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.250,36.46653801169364,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.300,39.98272023636184,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.350,43.559804668078165,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.400,47.228588773187575,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.450,51.06827696352046,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.500,55.15650994001156,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.550,59.532948552979406,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.600,64.37415476030797,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.650,69.7403477059973,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.700,75.88413949502927,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.750,83.17348114815113,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.800,92.03708028322133,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.850,103.58524394398148,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.900,120.07692623216965,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.950,149.6936211298107,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.975,181.41538556734102,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.990,225.46869734337238,2025-11-22,2,wk inc flu hosp,quantile,08
2025-12-06,0.010,6.459746166968684,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.025,8.065396005527559,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.050,9.734795616867393,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.100,12.079987460070614,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.150,13.938446116455088,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.200,15.598606034002987,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.250,17.17953226615299,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.300,18.71157598593009,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.350,20.256980123781556,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.400,21.82941388814469,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.450,23.462589752913885,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.500,25.188562057382452,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.550,27.02262039859612,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.600,29.03639089714781,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.650,31.251549843755086,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.700,33.76760930496197,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.750,36.72744633723392,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.800,40.29297970464033,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.850,44.889123170662224,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.900,51.368190456861996,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.950,62.7948910680656,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.975,74.79143667159704,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.990,91.12091248980917,2025-11-22,2,wk inc flu hosp,quantile,09
2025-12-06,0.010,1.314786138837027,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.025,1.7754194664793392,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.050,2.2483867736533436,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.100,2.9044229527496346,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.150,3.4184665786188937,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.200,3.87391718014483,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.250,4.30470764445709,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.300,4.719712293666424,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.350,5.136084201009511,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.400,5.557597966789084,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.450,5.9932777669785935,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.500,6.451536418388589,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.550,6.9362144194286,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.600,7.4658710760797184,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.650,8.045675660508397,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.700,8.700920110618048,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.750,9.46756945828901,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.800,10.385629906222862,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.850,11.561061120392468,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.900,13.204444351333864,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.950,16.069654550653592,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.975,19.03976113612603,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.990,23.03147657994279,2025-11-22,2,wk inc flu hosp,quantile,10
2025-12-06,0.010,1.192487628586756,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.025,1.7044483574701779,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.050,2.244166681902481,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.100,3.013133290844011,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.150,3.6301709485517053,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.200,4.186393609194872,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.250,4.7200542213091,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.300,5.240620475855706,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.350,5.768875000721273,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.400,6.309395173872858,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.450,6.873819375624865,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.500,7.473454721226232,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.550,8.113962022913011,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.600,8.820929742802665,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.650,9.602793040664828,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.700,10.495850091315042,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.750,11.552752786645,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.800,12.834357880954604,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.850,14.498867019843907,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.900,16.866811822663866,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.950,21.096576245317408,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.975,25.600261906032657,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.990,31.817733393457676,2025-11-22,2,wk inc flu hosp,quantile,11
2025-12-06,0.010,306.2559497871136,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.025,341.85649397737154,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.050,376.0461697545294,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.100,420.36048069236176,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.150,453.047912515018,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.200,480.7695845838309,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.250,506.060019015712,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.300,529.6649590465273,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.350,552.6752851587165,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.400,575.3481329122321,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.450,598.1842789005239,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.500,621.6039220446097,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.550,645.7612589461602,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.600,671.5016832295111,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.650,698.9585387844633,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.700,729.162163572772,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.750,763.4934852736981,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.800,803.3210057413401,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.850,852.5028560259551,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.900,918.3089570195425,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.950,1026.22886093002,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.975,1130.7539214406913,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.990,1262.0090648603746,2025-11-22,2,wk inc flu hosp,quantile,12
2025-12-06,0.010,31.736901467672546,2025-11-22,2,wk inc flu hosp,quantile,13
2025-12-06,0.025,39.09168417584445,2025-11-22,2,wk inc flu hosp,quantile,13
2025-12-06,0.050,46.7935612578096,2025-11-22,2,wk inc flu hosp,quantile,13
2025-12-06,0.100,57.69248933347681,2025-11-22,2,wk inc flu hosp,quantile,13
2025-12-06,0.150,66.38549066527743,2025-11-22,2,wk inc flu hosp,quantile,13
2025-12-06,0.200,74.18750280125295,2025-11-22,2,wk inc flu hosp,quantile,13
2025-12-06,0.250,81.64603453462426,2025-11-22,2,wk inc flu hosp,quantile,13
2025-12-06,0.300,88.8985560748233,2025-11-22,2,wk inc flu hosp,quantile,13
