"as_of","target","target_end_date","location","location_name","observation","weekly_rate"
2025-03-08,"wk inc flu hosp",2025-01-18,"02","Alaska",32,4.36320400978448
2025-03-08,"wk inc flu hosp",2025-01-18,"04","Arizona",1035,13.9274941383416
2025-03-08,"wk inc flu hosp",2025-01-18,"05","Arkansas",216,7.04103226748621
2025-03-08,"wk inc flu hosp",2025-01-18,"06","California",3367,8.64104535553051
2025-03-08,"wk inc flu hosp",2025-01-18,"08","Colorado",441,7.50304970898035
2025-03-08,"wk inc flu hosp",2025-01-18,"09","Connecticut",245,6.7732396764769
2025-03-08,"wk inc flu hosp",2025-01-18,"10","Delaware",66,6.39603058465534
2025-03-08,"wk inc flu hosp",2025-01-18,"11","District of Columbia",58,8.54232575128282
2025-03-08,"wk inc flu hosp",2025-01-18,"12","Florida",2666,11.7908642119674
2025-03-08,"wk inc flu hosp",2025-01-18,"13","Georgia",963,8.73134626751267
2025-03-08,"wk inc flu hosp",2025-01-18,"15","Hawaii",91,6.34085363219426
2025-03-08,"wk inc flu hosp",2025-01-18,"16","Idaho",123,6.2604149382662
2025-03-08,"wk inc flu hosp",2025-01-18,"17","Illinois",1315,10.478347312033
2025-03-08,"wk inc flu hosp",2025-01-18,"18","Indiana",539,7.85462502617601
2025-03-08,"wk inc flu hosp",2025-01-18,"19","Iowa",236,7.35889322245934
2025-03-08,"wk inc flu hosp",2025-01-18,"20","Kansas",200,6.80145796052842
2025-03-08,"wk inc flu hosp",2025-01-18,"21","Kentucky",385,8.50611799775262
2025-03-08,"wk inc flu hosp",2025-01-18,"22","Louisiana",487,10.6477202837322
2025-03-08,"wk inc flu hosp",2025-01-18,"23","Maine",88,6.30498050471369
2025-03-08,"wk inc flu hosp",2025-01-18,"24","Maryland",459,7.4268804205912
2025-03-08,"wk inc flu hosp",2025-01-18,"25","Massachusetts",731,10.4407704802997
2025-03-08,"wk inc flu hosp",2025-01-18,"26","Michigan",496,4.94158715211251
2025-03-08,"wk inc flu hosp",2025-01-18,"27","Minnesota",925,16.1208383184484
2025-03-08,"wk inc flu hosp",2025-01-18,"28","Mississippi",225,7.65386826502114
2025-03-08,"wk inc flu hosp",2025-01-18,"29","Missouri",559,9.02172250020819
2025-03-08,"wk inc flu hosp",2025-01-18,"30","Montana",80,7.06207208256975
2025-03-08,"wk inc flu hosp",2025-01-18,"31","Nebraska",126,6.36885045787486
2025-03-08,"wk inc flu hosp",2025-01-18,"32","Nevada",189,5.91701897453365
2025-03-08,"wk inc flu hosp",2025-01-18,"33","New Hampshire",85,6.0625339680212
2025-03-08,"wk inc flu hosp",2025-01-18,"34","New Jersey",1259,13.5509799381994
2025-03-08,"wk inc flu hosp",2025-01-18,"35","New Mexico",250,11.8238473758863
2025-03-08,"wk inc flu hosp",2025-01-18,"36","New York",2567,13.1162008533348
2025-03-08,"wk inc flu hosp",2025-01-18,"37","North Carolina",1104,10.1887399472714
2025-03-08,"wk inc flu hosp",2025-01-18,"38","North Dakota",61,7.78134670874547
2025-03-08,"wk inc flu hosp",2025-01-18,"39","Ohio",1146,9.7234542698564
2025-03-08,"wk inc flu hosp",2025-01-18,"40","Oklahoma",439,10.8292811922767
2025-03-08,"wk inc flu hosp",2025-01-18,"41","Oregon",289,6.82673187573553
2025-03-08,"wk inc flu hosp",2025-01-18,"42","Pennsylvania",2476,19.1024576052354
2025-03-08,"wk inc flu hosp",2025-01-18,"44","Rhode Island",107,9.76311222469392
2025-03-08,"wk inc flu hosp",2025-01-18,"45","South Carolina",605,11.2588407488153
2025-03-08,"wk inc flu hosp",2025-01-18,"46","South Dakota",53,5.76514329100485
2025-03-08,"wk inc flu hosp",2025-01-18,"47","Tennessee",568,7.97026417917715
2025-03-08,"wk inc flu hosp",2025-01-18,"48","Texas",2413,7.91061924740539
2025-03-08,"wk inc flu hosp",2025-01-18,"49","Utah",180,5.26664743365048
2025-03-08,"wk inc flu hosp",2025-01-18,"50","Vermont",41,6.33239840361781
2025-03-08,"wk inc flu hosp",2025-01-18,"51","Virginia",480,5.50730417690012
2025-03-08,"wk inc flu hosp",2025-01-18,"53","Washington",357,4.56937774546646
2025-03-08,"wk inc flu hosp",2025-01-18,"54","West Virginia",133,7.5138228918501
2025-03-08,"wk inc flu hosp",2025-01-18,"55","Wisconsin",593,10.032219835881
2025-03-08,"wk inc flu hosp",2025-01-18,"56","Wyoming",84,14.3821579058208
2025-03-08,"wk inc flu hosp",2025-01-18,"72","Puerto Rico",491,15.3165105432807
2025-03-08,"wk inc flu hosp",2025-01-18,"US","US",32614,9.73799627514327
2025-03-08,"wk inc flu hosp",2025-01-25,"01","Alabama",632,12.3716151300155
2025-03-08,"wk inc flu hosp",2025-01-25,"02","Alaska",25,3.40875313264413
2025-03-08,"wk inc flu hosp",2025-01-25,"04","Arizona",939,12.6356685950751
2025-03-08,"wk inc flu hosp",2025-01-25,"05","Arkansas",384,12.5173906977533
2025-03-08,"wk inc flu hosp",2025-01-25,"06","California",3894,9.99353448602192
2025-03-08,"wk inc flu hosp",2025-01-25,"08","Colorado",456,7.75825548139465
2025-03-08,"wk inc flu hosp",2025-01-25,"09","Connecticut",378,10.4501412151358
2025-03-08,"wk inc flu hosp",2025-01-25,"10","Delaware",80,7.75276434503678
2025-03-08,"wk inc flu hosp",2025-01-25,"11","District of Columbia",203,29.8981401294899
2025-03-08,"wk inc flu hosp",2025-01-25,"12","Florida",3091,13.670503105473
2025-03-08,"wk inc flu hosp",2025-01-25,"13","Georgia",1182,10.7169795308411
2025-03-08,"wk inc flu hosp",2025-01-25,"15","Hawaii",81,5.64405652975533
2025-03-08,"wk inc flu hosp",2025-01-25,"16","Idaho",99,5.03887056006792
2025-03-08,"wk inc flu hosp",2025-01-25,"17","Illinois",1734,13.8170754669697
2025-03-08,"wk inc flu hosp",2025-01-25,"18","Indiana",693,10.0988036050834
2025-03-08,"wk inc flu hosp",2025-01-25,"19","Iowa",300,9.3545252827873
2025-03-08,"wk inc flu hosp",2025-01-25,"20","Kansas",215,7.31156730756805
2025-03-08,"wk inc flu hosp",2025-01-25,"21","Kentucky",398,8.7933375665079
2025-03-08,"wk inc flu hosp",2025-01-25,"22","Louisiana",511,11.1724539322118
2025-03-08,"wk inc flu hosp",2025-01-25,"23","Maine",105,7.5229881022152
2025-03-08,"wk inc flu hosp",2025-01-25,"24","Maryland",582,9.41709020650126
2025-03-08,"wk inc flu hosp",2025-01-25,"25","Massachusetts",991,14.1543140163844
2025-03-08,"wk inc flu hosp",2025-01-25,"26","Michigan",863,8.59796312958286
2025-03-08,"wk inc flu hosp",2025-01-25,"27","Minnesota",872,15.1971578526346
2025-03-08,"wk inc flu hosp",2025-01-25,"28","Mississippi",323,10.9875531093415
2025-03-08,"wk inc flu hosp",2025-01-25,"29","Missouri",645,10.4096798079325
2025-03-08,"wk inc flu hosp",2025-01-25,"30","Montana",67,5.91448536915216
2025-03-08,"wk inc flu hosp",2025-01-25,"31","Nebraska",181,9.14890422916944
2025-03-08,"wk inc flu hosp",2025-01-25,"32","Nevada",195,6.10486084674107
2025-03-08,"wk inc flu hosp",2025-01-25,"33","New Hampshire",144,10.2706457811183
2025-03-08,"wk inc flu hosp",2025-01-25,"34","New Jersey",1591,17.1243916454926
2025-03-08,"wk inc flu hosp",2025-01-25,"35","New Mexico",194,9.17530556368773
2025-03-08,"wk inc flu hosp",2025-01-25,"36","New York",2902,14.8278982767346
2025-03-08,"wk inc flu hosp",2025-01-25,"37","North Carolina",1559,14.3879036030762
2025-03-08,"wk inc flu hosp",2025-01-25,"38","North Dakota",89,11.3531124111204
2025-03-08,"wk inc flu hosp",2025-01-25,"39","Ohio",1700,14.4239723025793
2025-03-08,"wk inc flu hosp",2025-01-25,"40","Oklahoma",698,17.218310415055
2025-03-08,"wk inc flu hosp",2025-01-25,"41","Oregon",272,6.42515941245697
2025-03-08,"wk inc flu hosp",2025-01-25,"42","Pennsylvania",3042,23.4691744891462
2025-03-08,"wk inc flu hosp",2025-01-25,"44","Rhode Island",113,10.3105764615926
2025-03-08,"wk inc flu hosp",2025-01-25,"45","South Carolina",823,15.3157453492148
2025-03-08,"wk inc flu hosp",2025-01-25,"46","South Dakota",85,9.24598452330967
2025-03-08,"wk inc flu hosp",2025-01-25,"47","Tennessee",646,9.06477228828951
2025-03-08,"wk inc flu hosp",2025-01-25,"48","Texas",3268,10.7135945712892
2025-03-08,"wk inc flu hosp",2025-01-25,"49","Utah",185,5.41294319569633
2025-03-08,"wk inc flu hosp",2025-01-25,"50","Vermont",58,8.95802700999592
2025-03-08,"wk inc flu hosp",2025-01-25,"51","Virginia",685,7.85938200245121
2025-03-08,"wk inc flu hosp",2025-01-25,"53","Washington",417,5.33734039176334
2025-03-08,"wk inc flu hosp",2025-01-25,"54","West Virginia",160,9.03918543380463
2025-03-08,"wk inc flu hosp",2025-01-25,"55","Wisconsin",812,13.737204901746
2025-03-08,"wk inc flu hosp",2025-01-25,"56","Wyoming",87,14.8958064024573
2025-03-08,"wk inc flu hosp",2025-01-25,"72","Puerto Rico",341,10.6373321695697
2025-03-08,"wk inc flu hosp",2025-01-25,"US","US",39993,11.941242565518
2025-03-08,"wk inc flu hosp",2025-02-01,"01","Alabama",742,14.5249025735309
2025-03-08,"wk inc flu hosp",2025-02-01,"02","Alaska",28,3.81780350856142
2025-03-08,"wk inc flu hosp",2025-02-01,"04","Arizona",807,10.8594084730837
2025-03-08,"wk inc flu hosp",2025-02-01,"05","Arkansas",507,16.5268674056273
2025-03-08,"wk inc flu hosp",2025-02-01,"06","California",4299,11.0329236660011
2025-03-08,"wk inc flu hosp",2025-02-01,"08","Colorado",543,9.23844896139757
2025-03-08,"wk inc flu hosp",2025-02-01,"09","Connecticut",466,12.8829783234214
2025-03-08,"wk inc flu hosp",2025-02-01,"10","Delaware",140,13.5673376038144
2025-03-08,"wk inc flu hosp",2025-02-01,"11","District of Columbia",197,29.0144512586675
2025-03-08,"wk inc flu hosp",2025-02-01,"12","Florida",3627,16.0410594511649
2025-03-08,"wk inc flu hosp",2025-02-01,"13","Georgia",1348,12.2220714108069
2025-03-08,"wk inc flu hosp",2025-02-01,"15","Hawaii",70,4.8775797170725
2025-03-08,"wk inc flu hosp",2025-02-01,"16","Idaho",159,8.09273150556363
2025-03-08,"wk inc flu hosp",2025-02-01,"17","Illinois",2143,17.0761203723853
2025-03-08,"wk inc flu hosp",2025-02-01,"18","Indiana",1258,18.3323159238023
2025-03-08,"wk inc flu hosp",2025-02-01,"19","Iowa",431,13.4393346562711
2025-03-08,"wk inc flu hosp",2025-02-01,"20","Kansas",381,12.9567774148066
2025-03-08,"wk inc flu hosp",2025-02-01,"21","Kentucky",715,15.7970762815406
2025-03-08,"wk inc flu hosp",2025-02-01,"22","Louisiana",586,12.8122465837106
2025-03-08,"wk inc flu hosp",2025-02-01,"23","Maine",153,10.9620683775136
2025-03-08,"wk inc flu hosp",2025-02-01,"24","Maryland",810,13.1062595657492
2025-03-08,"wk inc flu hosp",2025-02-01,"25","Massachusetts",1290,18.4248890828819
2025-03-08,"wk inc flu hosp",2025-02-01,"26","Michigan",1093,10.8894249138286
2025-03-08,"wk inc flu hosp",2025-02-01,"27","Minnesota",880,15.3365813191726
2025-03-08,"wk inc flu hosp",2025-02-01,"28","Mississippi",536,18.2332150668948
2025-03-08,"wk inc flu hosp",2025-02-01,"29","Missouri",1035,16.7039048080778
2025-03-08,"wk inc flu hosp",2025-02-01,"30","Montana",109,9.62207321250128
2025-03-08,"wk inc flu hosp",2025-02-01,"31","Nebraska",306,15.4672082548389
2025-03-08,"wk inc flu hosp",2025-02-01,"32","Nevada",172,5.38480033661263
2025-03-08,"wk inc flu hosp",2025-02-01,"33","New Hampshire",172,12.2677157941135
2025-03-08,"wk inc flu hosp",2025-02-01,"34","New Jersey",1794,19.3093391653135
2025-03-08,"wk inc flu hosp",2025-02-01,"35","New Mexico",212,10.0266225747515
2025-03-08,"wk inc flu hosp",2025-02-01,"36","New York",3035,15.507467701547
2025-03-08,"wk inc flu hosp",2025-02-01,"37","North Carolina",1905,17.5811137677102
2025-03-08,"wk inc flu hosp",2025-02-01,"38","North Dakota",104,13.266558323107
2025-03-08,"wk inc flu hosp",2025-02-01,"39","Ohio",2472,20.9741526658683
2025-03-08,"wk inc flu hosp",2025-02-01,"40","Oklahoma",1116,27.5295622108903
2025-03-08,"wk inc flu hosp",2025-02-01,"41","Oregon",497,11.7400890734967
2025-03-08,"wk inc flu hosp",2025-02-01,"42","Pennsylvania",3730,28.7771271678223
2025-03-08,"wk inc flu hosp",2025-02-01,"44","Rhode Island",173,15.7852188305799
2025-03-08,"wk inc flu hosp",2025-02-01,"45","South Carolina",1259,23.4295545500139
2025-03-08,"wk inc flu hosp",2025-02-01,"46","South Dakota",139,15.119904102824
2025-03-08,"wk inc flu hosp",2025-02-01,"47","Tennessee",944,13.2463545513085
2025-03-08,"wk inc flu hosp",2025-02-01,"48","Texas",4666,15.2967051008676
2025-03-08,"wk inc flu hosp",2025-02-01,"49","Utah",195,5.70553471978802
2025-03-08,"wk inc flu hosp",2025-02-01,"50","Vermont",84,12.9736942903389
2025-03-08,"wk inc flu hosp",2025-02-01,"51","Virginia",1081,12.4029079483938
2025-03-08,"wk inc flu hosp",2025-02-01,"53","Washington",578,7.39804015932665
2025-03-08,"wk inc flu hosp",2025-02-01,"54","West Virginia",267,15.0841406926615
2025-03-08,"wk inc flu hosp",2025-02-01,"55","Wisconsin",994,16.8162335866201
2025-03-08,"wk inc flu hosp",2025-02-01,"56","Wyoming",102,17.4640488856396
2025-03-08,"wk inc flu hosp",2025-02-01,"72","Puerto Rico",79,2.46436727682113
2025-03-08,"wk inc flu hosp",2025-02-01,"US","US",50431,15.0578552202045
2025-03-08,"wk inc flu hosp",2025-02-08,"01","Alabama",652,12.7631219379274
2025-03-08,"wk inc flu hosp",2025-02-08,"02","Alaska",26,3.54510325794989
2025-03-08,"wk inc flu hosp",2025-02-08,"04","Arizona",766,10.3076913139804
2025-03-08,"wk inc flu hosp",2025-02-08,"05","Arkansas",711,23.1767312138088
2025-03-08,"wk inc flu hosp",2025-02-08,"06","California",3405,8.73856829093596
2025-03-08,"wk inc flu hosp",2025-02-08,"08","Colorado",604,10.2762857692157
2025-03-08,"wk inc flu hosp",2025-02-08,"09","Connecticut",537,14.8458355357881
2025-03-08,"wk inc flu hosp",2025-02-08,"10","Delaware",157,15.2148000271347
2025-03-08,"wk inc flu hosp",2025-02-08,"11","District of Columbia",248,36.5258066606576
2025-03-08,"wk inc flu hosp",2025-02-08,"12","Florida",3171,14.024317485427
2025-03-08,"wk inc flu hosp",2025-02-08,"13","Georgia",1234,11.1884540956497
2025-03-08,"wk inc flu hosp",2025-02-08,"15","Hawaii",81,5.64405652975533
2025-03-08,"wk inc flu hosp",2025-02-08,"16","Idaho",166,8.44901528253813
2025-03-08,"wk inc flu hosp",2025-02-08,"17","Illinois",2243,17.872952867597
2025-03-08,"wk inc flu hosp",2025-02-08,"18","Indiana",1688,24.5985288389334
2025-03-08,"wk inc flu hosp",2025-02-08,"19","Iowa",566,17.6488710335254
2025-03-08,"wk inc flu hosp",2025-02-08,"20","Kansas",465,15.8133897582286
2025-03-08,"wk inc flu hosp",2025-02-08,"21","Kentucky",1149,25.3857911153708
2025-03-08,"wk inc flu hosp",2025-02-08,"22","Louisiana",445,9.7294363988929
2025-03-08,"wk inc flu hosp",2025-02-08,"23","Maine",198,14.1862061356058
2025-03-08,"wk inc flu hosp",2025-02-08,"24","Maryland",988,15.986400556741
2025-03-08,"wk inc flu hosp",2025-02-08,"25","Massachusetts",1574,22.4812212530667
2025-03-08,"wk inc flu hosp",2025-02-08,"26","Michigan",1258,12.5332996720918
2025-03-08,"wk inc flu hosp",2025-02-08,"27","Minnesota",676,11.7812829224553
2025-03-08,"wk inc flu hosp",2025-02-08,"28","Mississippi",467,15.886028798955
2025-03-08,"wk inc flu hosp",2025-02-08,"29","Missouri",1234,19.915573461998
2025-03-08,"wk inc flu hosp",2025-02-08,"30","Montana",160,14.1241441651395
2025-03-08,"wk inc flu hosp",2025-02-08,"31","Nebraska",309,15.618847551455
2025-03-08,"wk inc flu hosp",2025-02-08,"32","Nevada",207,6.4805445911559
2025-03-08,"wk inc flu hosp",2025-02-08,"33","New Hampshire",199,14.1934618780732
2025-03-08,"wk inc flu hosp",2025-02-08,"34","New Jersey",1888,20.3210882631615
2025-03-08,"wk inc flu hosp",2025-02-08,"35","New Mexico",203,9.60096406921964
2025-03-08,"wk inc flu hosp",2025-02-08,"36","New York",2860,14.6132974057412
2025-03-08,"wk inc flu hosp",2025-02-08,"37","North Carolina",2245,20.7189503456742
2025-03-08,"wk inc flu hosp",2025-02-08,"38","North Dakota",123,15.69025647829
2025-03-08,"wk inc flu hosp",2025-02-08,"39","Ohio",3134,26.5910171742844
2025-03-08,"wk inc flu hosp",2025-02-08,"40","Oklahoma",1033,25.4821126916215
2025-03-08,"wk inc flu hosp",2025-02-08,"41","Oregon",555,13.1101598305648
2025-03-08,"wk inc flu hosp",2025-02-08,"42","Pennsylvania",4177,32.2257533994621
2025-03-08,"wk inc flu hosp",2025-02-08,"44","Rhode Island",193,17.6100996202423
2025-03-08,"wk inc flu hosp",2025-02-08,"45","South Carolina",1196,22.2571463398067
2025-03-08,"wk inc flu hosp",2025-02-08,"46","South Dakota",201,21.8640339904146
2025-03-08,"wk inc flu hosp",2025-02-08,"47","Tennessee",1028,14.425055591891
2025-03-08,"wk inc flu hosp",2025-02-08,"48","Texas",4105,13.4575598883544
2025-03-08,"wk inc flu hosp",2025-02-08,"49","Utah",209,6.11516285351639
2025-03-08,"wk inc flu hosp",2025-02-08,"50","Vermont",127,19.61499017706
2025-03-08,"wk inc flu hosp",2025-02-08,"51","Virginia",1302,14.9385625798416
2025-03-08,"wk inc flu hosp",2025-02-08,"53","Washington",749,9.58673370127277
2025-03-08,"wk inc flu hosp",2025-02-08,"54","West Virginia",446,25.1967293967304
2025-03-08,"wk inc flu hosp",2025-02-08,"55","Wisconsin",1119,18.9309510899677
2025-03-08,"wk inc flu hosp",2025-02-08,"56","Wyoming",97,16.6079680579122
2025-03-08,"wk inc flu hosp",2025-02-08,"72","Puerto Rico",211,6.58204424568681
2025-03-08,"wk inc flu hosp",2025-02-08,"US","US",52785,15.7607203465824
2025-03-08,"wk inc flu hosp",2025-02-15,"01","Alabama",415,8.12376626417157
2025-03-08,"wk inc flu hosp",2025-02-15,"02","Alaska",49,6.68115613998249
2025-03-08,"wk inc flu hosp",2025-02-15,"04","Arizona",658,8.85438757780558
2025-03-08,"wk inc flu hosp",2025-02-15,"05","Arkansas",514,16.7550490068885
2025-03-08,"wk inc flu hosp",2025-02-15,"06","California",2671,6.85483580178853
2025-03-08,"wk inc flu hosp",2025-02-15,"08","Colorado",582,9.90198396967475
2025-03-08,"wk inc flu hosp",2025-02-15,"09","Connecticut",499,13.7952922390285
2025-03-08,"wk inc flu hosp",2025-02-15,"10","Delaware",160,15.5055286900736
2025-03-08,"wk inc flu hosp",2025-02-15,"11","District of Columbia",83,12.2243627130427
2025-03-08,"wk inc flu hosp",2025-02-15,"12","Florida",2379,10.5215551238824
2025-03-08,"wk inc flu hosp",2025-02-15,"13","Georgia",657,5.95689978998528
2025-03-08,"wk inc flu hosp",2025-02-15,"15","Hawaii",79,5.50469710926754
2025-03-08,"wk inc flu hosp",2025-02-15,"16","Idaho",152,7.73644772858913
2025-03-08,"wk inc flu hosp",2025-02-15,"17","Illinois",1923,15.3230888829197
2025-03-08,"wk inc flu hosp",2025-02-15,"18","Indiana",1603,23.3598588440819
2025-03-08,"wk inc flu hosp",2025-02-15,"19","Iowa",468,14.5930594411482
2025-03-08,"wk inc flu hosp",2025-02-15,"20","Kansas",511,17.3777250891501
2025-03-08,"wk inc flu hosp",2025-02-15,"21","Kentucky",1166,25.7613859360508
2025-03-08,"wk inc flu hosp",2025-02-15,"22","Louisiana",403,8.81115251405357
2025-03-08,"wk inc flu hosp",2025-02-15,"23","Maine",270,19.3448265485534
2025-03-08,"wk inc flu hosp",2025-02-15,"24","Maryland",1081,17.4911933216973
2025-03-08,"wk inc flu hosp",2025-02-15,"25","Massachusetts",1448,20.681580924041
2025-03-08,"wk inc flu hosp",2025-02-15,"26","Michigan",1342,13.3701813672076
2025-03-08,"wk inc flu hosp",2025-02-15,"27","Minnesota",474,8.26084039237249
2025-03-08,"wk inc flu hosp",2025-02-15,"28","Mississippi",262,8.91250437971351
2025-03-08,"wk inc flu hosp",2025-02-15,"29","Missouri",1394,22.4978196159038
2025-03-08,"wk inc flu hosp",2025-02-15,"30","Montana",153,13.5062128579146
2025-03-08,"wk inc flu hosp",2025-02-15,"31","Nebraska",306,15.4672082548389
2025-03-08,"wk inc flu hosp",2025-02-15,"32","Nevada",147,4.60212586908173
2025-03-08,"wk inc flu hosp",2025-02-15,"33","New Hampshire",200,14.2647858071087
2025-03-08,"wk inc flu hosp",2025-02-15,"34","New Jersey",1517,16.3279083131441
2025-03-08,"wk inc flu hosp",2025-02-15,"35","New Mexico",245,11.5873704283685
2025-03-08,"wk inc flu hosp",2025-02-15,"36","New York",2459,12.5643700422089
2025-03-08,"wk inc flu hosp",2025-02-15,"37","North Carolina",1634,15.0800734364506
2025-03-08,"wk inc flu hosp",2025-02-15,"38","North Dakota",85,10.842860167924
2025-03-08,"wk inc flu hosp",2025-02-15,"39","Ohio",3496,29.6624748057748
2025-03-08,"wk inc flu hosp",2025-02-15,"40","Oklahoma",786,19.3891002668098
2025-03-08,"wk inc flu hosp",2025-02-15,"41","Oregon",500,11.8109548023106
2025-03-08,"wk inc flu hosp",2025-02-15,"42","Pennsylvania",4318,33.3135750966908
2025-03-08,"wk inc flu hosp",2025-02-15,"44","Rhode Island",180,16.4239271069617
2025-03-08,"wk inc flu hosp",2025-02-15,"45","South Carolina",690,12.8406613498885
2025-03-08,"wk inc flu hosp",2025-02-15,"46","South Dakota",171,18.6007453351289
2025-03-08,"wk inc flu hosp",2025-02-15,"47","Tennessee",698,9.79444436103108
2025-03-08,"wk inc flu hosp",2025-02-15,"48","Texas",2444,8.01224759248188
2025-03-08,"wk inc flu hosp",2025-02-15,"49","Utah",201,5.88108963424304
2025-03-08,"wk inc flu hosp",2025-02-15,"50","Vermont",115,17.7616052784402
2025-03-08,"wk inc flu hosp",2025-02-15,"51","Virginia",1174,13.4699481326682
2025-03-08,"wk inc flu hosp",2025-02-15,"53","Washington",660,8.44758910926573
2025-03-08,"wk inc flu hosp",2025-02-15,"54","West Virginia",617,34.8573588291091
2025-03-08,"wk inc flu hosp",2025-02-15,"55","Wisconsin",1059,17.9158866883608
2025-03-08,"wk inc flu hosp",2025-02-15,"56","Wyoming",72,12.327563919275
2025-03-08,"wk inc flu hosp",2025-02-15,"72","Puerto Rico",309,9.63910744984467
2025-03-08,"wk inc flu hosp",2025-02-15,"US","US",45483,13.5804649715564
2025-03-08,"wk inc flu hosp",2025-02-22,"01","Alabama",283,5.53982133195314
2025-03-08,"wk inc flu hosp",2025-02-22,"02","Alaska",47,6.40845588937096
2025-03-08,"wk inc flu hosp",2025-02-22,"04","Arizona",617,8.30267041870219
2025-03-08,"wk inc flu hosp",2025-02-22,"05","Arkansas",355,11.5720669211
2025-03-08,"wk inc flu hosp",2025-02-22,"06","California",1970,5.05579428286163
2025-03-08,"wk inc flu hosp",2025-02-22,"08","Colorado",481,8.18359843541848
2025-03-08,"wk inc flu hosp",2025-02-22,"09","Connecticut",364,10.0630989479085
2025-03-08,"wk inc flu hosp",2025-02-22,"10","Delaware",100,9.69095543129597
2025-03-08,"wk inc flu hosp",2025-02-22,"11","District of Columbia",60,8.83688870822361
2025-03-08,"wk inc flu hosp",2025-02-22,"12","Florida",1964,8.68614302787093
2025-03-08,"wk inc flu hosp",2025-02-22,"13","Georgia",446,4.04380107508894
2025-03-08,"wk inc flu hosp",2025-02-22,"15","Hawaii",86,5.99245508097479
2025-03-08,"wk inc flu hosp",2025-02-22,"16","Idaho",185,9.41607124861177
2025-03-08,"wk inc flu hosp",2025-02-22,"17","Illinois",1702,13.562089068502
2025-03-08,"wk inc flu hosp",2025-02-22,"18","Indiana",1496,21.8005919093865
2025-03-08,"wk inc flu hosp",2025-02-22,"19","Iowa",393,12.2544281204514
2025-03-08,"wk inc flu hosp",2025-02-22,"20","Kansas",440,14.9632075131625
2025-03-08,"wk inc flu hosp",2025-02-22,"21","Kentucky",847,18.7134595950558
2025-03-08,"wk inc flu hosp",2025-02-22,"22","Louisiana",341,7.45559058881456
2025-03-08,"wk inc flu hosp",2025-02-22,"23","Maine",265,18.9865890198765
2025-03-08,"wk inc flu hosp",2025-02-22,"24","Maryland",745,12.0545226870162
2025-03-08,"wk inc flu hosp",2025-02-22,"25","Massachusetts",1292,18.4534548023902
2025-03-08,"wk inc flu hosp",2025-02-22,"26","Michigan",1546,15.4026083410604
2025-03-08,"wk inc flu hosp",2025-02-22,"27","Minnesota",365,6.36119566079316
2025-03-08,"wk inc flu hosp",2025-02-22,"28","Mississippi",207,7.04155880381945
2025-03-08,"wk inc flu hosp",2025-02-22,"29","Missouri",1343,21.6747286543463
2025-03-08,"wk inc flu hosp",2025-02-22,"30","Montana",208,18.3613874146813
2025-03-08,"wk inc flu hosp",2025-02-22,"31","Nebraska",292,14.759558203964
2025-03-08,"wk inc flu hosp",2025-02-22,"32","Nevada",115,3.60030255064217
2025-03-08,"wk inc flu hosp",2025-02-22,"33","New Hampshire",209,14.9067011684286
2025-03-08,"wk inc flu hosp",2025-02-22,"34","New Jersey",1205,12.9697623713505
2025-03-08,"wk inc flu hosp",2025-02-22,"35","New Mexico",232,10.9725303648224
2025-03-08,"wk inc flu hosp",2025-02-22,"36","New York",2011,10.275294084946
2025-03-08,"wk inc flu hosp",2025-02-22,"37","North Carolina",1167,10.7701626073059
2025-03-08,"wk inc flu hosp",2025-02-22,"38","North Dakota",63,8.03647283034368
2025-03-08,"wk inc flu hosp",2025-02-22,"39","Ohio",3091,26.2261755219251
2025-03-08,"wk inc flu hosp",2025-02-22,"40","Oklahoma",574,14.1594701694005
2025-03-08,"wk inc flu hosp",2025-02-22,"41","Oregon",477,11.2676508814043
2025-03-08,"wk inc flu hosp",2025-02-22,"42","Pennsylvania",3579,27.6121549956128
2025-03-08,"wk inc flu hosp",2025-02-22,"44","Rhode Island",131,11.9529691722888
2025-03-08,"wk inc flu hosp",2025-02-22,"45","South Carolina",473,8.8023664036192
2025-03-08,"wk inc flu hosp",2025-02-22,"46","South Dakota",110,11.9653917360478
2025-03-08,"wk inc flu hosp",2025-02-22,"47","Tennessee",527,7.39494581413091
2025-03-08,"wk inc flu hosp",2025-02-22,"48","Texas",1974,6.47143074777382
2025-03-08,"wk inc flu hosp",2025-02-22,"49","Utah",182,5.32516573846882
2025-03-08,"wk inc flu hosp",2025-02-22,"50","Vermont",104,16.062669121372
2025-03-08,"wk inc flu hosp",2025-02-22,"51","Virginia",865,9.92462106878875
2025-03-08,"wk inc flu hosp",2025-02-22,"53","Washington",650,8.31959533488291
2025-03-08,"wk inc flu hosp",2025-02-22,"54","West Virginia",628,35.4788028276832
2025-03-08,"wk inc flu hosp",2025-02-22,"55","Wisconsin",882,14.9214467036206
2025-03-08,"wk inc flu hosp",2025-02-22,"56","Wyoming",98,16.7791842234576
2025-03-08,"wk inc flu hosp",2025-02-22,"72","Puerto Rico",207,6.45726615572119
2025-03-08,"wk inc flu hosp",2025-02-22,"US","US",37995,11.3446730997139
2025-03-08,"wk inc flu hosp",2025-03-01,"01","Alabama",330,6.45986233054607
2025-03-08,"wk inc flu hosp",2025-03-01,"02","Alaska",55,7.49925689181708
2025-03-08,"wk inc flu hosp",2025-03-01,"04","Arizona",617,8.30267041870219
