location,reference_date,horizon,target,output_type,output_type_id,target_end_date,value
11,2026-01-24,0,wk inc flu prop ed visits,quantile,0.99,2026-01-24,0.050883065842652016
11,2026-01-24,1,wk inc flu prop ed visits,quantile,0.99,2026-01-31,0.036602587881230754
11,2026-01-24,2,wk inc flu prop ed visits,quantile,0.99,2026-02-07,0.026975799453615643
11,2026-01-24,3,wk inc flu prop ed visits,quantile,0.99,2026-02-14,0.018306832171079288
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.01,2026-01-17,0.014978070162287258
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.01,2026-01-24,0.005205051087746881
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.01,2026-01-31,0.0012691392791497715
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.01,2026-02-07,0.00026611976771531167
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.01,2026-02-14,0.0
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.025,2026-01-17,0.017285288411329005
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.025,2026-01-24,0.006074755159008936
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.025,2026-01-31,0.001728274707341131
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.025,2026-02-07,0.00043556278723211393
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.025,2026-02-14,0.0
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.05,2026-01-17,0.020126796094125446
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.05,2026-01-24,0.007310549760654135
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.05,2026-01-31,0.002357025473388903
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.05,2026-02-07,0.0006716297775517849
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.05,2026-02-14,0.0
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.1,2026-01-17,0.023613535261579742
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.1,2026-01-24,0.00962327625580769
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.1,2026-01-31,0.003523722584803133
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.1,2026-02-07,0.0010739943152735885
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.1,2026-02-14,0.00026435002581348926
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.15,2026-01-17,0.026926531665397224
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.15,2026-01-24,0.011788539063583401
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.15,2026-01-31,0.004687475867572925
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.15,2026-02-07,0.0016407981412802739
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.15,2026-02-14,0.0005034468810722463
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.2,2026-01-17,0.029484005579133922
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.2,2026-01-24,0.014380042990772123
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.2,2026-01-31,0.0060955872334751285
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.2,2026-02-07,0.0022442481968825553
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.2,2026-02-14,0.0007996998665667878
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.25,2026-01-17,0.031590304929504306
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.25,2026-01-24,0.01643242333478974
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.25,2026-01-31,0.007782205045511222
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.25,2026-02-07,0.0031022255870140456
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.25,2026-02-14,0.001146522628648498
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.3,2026-01-17,0.033589499124190195
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.3,2026-01-24,0.018836992320039377
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.3,2026-01-31,0.008990052867937809
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.3,2026-02-07,0.004126289794430673
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.3,2026-02-14,0.0016280041371133749
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.35,2026-01-17,0.03571465682276921
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.35,2026-01-24,0.020812298561251455
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.35,2026-01-31,0.010323347817052082
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.35,2026-02-07,0.004800719514935231
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.35,2026-02-14,0.002070398429197335
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.4,2026-01-17,0.03763202634874247
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.4,2026-01-24,0.022694788858823183
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.4,2026-01-31,0.01166610244966819
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.4,2026-02-07,0.005522549334066374
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.4,2026-02-14,0.002514932451229306
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.45,2026-01-17,0.03983031970475275
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.45,2026-01-24,0.024670140504956844
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.45,2026-01-31,0.01313125606610267
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.45,2026-02-07,0.006406987692317942
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.45,2026-02-14,0.00301216172711845
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.5,2026-01-17,0.04171403485790981
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.5,2026-01-24,0.02618494348528968
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.5,2026-01-31,0.014711280558440292
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.5,2026-02-07,0.00750530499101908
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.5,2026-02-14,0.003552801648593581
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.55,2026-01-17,0.04357092070990951
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.55,2026-01-24,0.028154207662275645
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.55,2026-01-31,0.016373218177758112
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.55,2026-02-07,0.008539630656168869
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.55,2026-02-14,0.0041108085044490195
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.6,2026-01-17,0.04537734321050585
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.6,2026-01-24,0.030051975263987594
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.6,2026-01-31,0.017839417227316585
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.6,2026-02-07,0.009814550525846616
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.6,2026-02-14,0.0047888217769917335
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.65,2026-01-17,0.04725791030230991
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.65,2026-01-24,0.03228895807329483
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.65,2026-01-31,0.019858679904304285
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.65,2026-02-07,0.011093193607522357
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.65,2026-02-14,0.005701074322382722
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.7,2026-01-17,0.04964710987040161
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.7,2026-01-24,0.034709574026640065
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.7,2026-01-31,0.021336363477447738
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.7,2026-02-07,0.012403168713317002
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.7,2026-02-14,0.0066850322488699945
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.75,2026-01-17,0.05201872802866009
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.75,2026-01-24,0.03695370395979032
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.75,2026-01-31,0.023300363554549987
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.75,2026-02-07,0.014311232521653342
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.75,2026-02-14,0.00777198706091548
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.8,2026-01-17,0.05446572090644596
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.8,2026-01-24,0.03958197748245516
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.8,2026-01-31,0.02564238784573826
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.8,2026-02-07,0.016580035385470697
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.8,2026-02-14,0.009821999163760609
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.85,2026-01-17,0.05848772102163349
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.85,2026-01-24,0.04318560115156872
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.85,2026-01-31,0.029696952150490015
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.85,2026-02-07,0.019098164704790643
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.85,2026-02-14,0.011711703599413873
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.9,2026-01-17,0.06199095076569275
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.9,2026-01-24,0.04652848418929213
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.9,2026-01-31,0.03485345679639862
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.9,2026-02-07,0.022935594344677238
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.9,2026-02-14,0.01429834999074674
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.95,2026-01-17,0.06785614179773143
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.95,2026-01-24,0.05500718686907063
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.95,2026-01-31,0.04121094313908732
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.95,2026-02-07,0.029735893650860497
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.95,2026-02-14,0.019741701583728198
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.975,2026-01-17,0.07155322598421908
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.975,2026-01-24,0.06046993564620859
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.975,2026-01-31,0.04522707902401848
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.975,2026-02-07,0.03457125282558297
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.975,2026-02-14,0.02278034119256948
10,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.99,2026-01-17,0.07775628232566455
10,2026-01-24,0,wk inc flu prop ed visits,quantile,0.99,2026-01-24,0.06464219108582983
10,2026-01-24,1,wk inc flu prop ed visits,quantile,0.99,2026-01-31,0.04968919487689103
10,2026-01-24,2,wk inc flu prop ed visits,quantile,0.99,2026-02-07,0.039382885788810086
10,2026-01-24,3,wk inc flu prop ed visits,quantile,0.99,2026-02-14,0.026589720841845188
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.01,2026-01-17,0.017718235632942544
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.01,2026-01-24,0.007381242361340686
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.01,2026-01-31,0.0027741228035857973
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.01,2026-02-07,0.0009076199357079026
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.01,2026-02-14,0.0002947070969200059
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.025,2026-01-17,0.018972854627642415
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.025,2026-01-24,0.008755640966608393
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.025,2026-01-31,0.003562791214843376
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.025,2026-02-07,0.001405974333453809
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.025,2026-02-14,0.0004763897823087308
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.05,2026-01-17,0.020951053885493714
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.05,2026-01-24,0.010685969545223377
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.05,2026-01-31,0.004636146638799858
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.05,2026-02-07,0.0018106116359142797
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.05,2026-02-14,0.0006716524175694404
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.1,2026-01-17,0.024074549097002924
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.1,2026-01-24,0.013468044047481168
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.1,2026-01-31,0.00634050628303946
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.1,2026-02-07,0.0028112652054654067
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.1,2026-02-14,0.0011697262033103048
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.15,2026-01-17,0.0258121359609018
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.15,2026-01-24,0.015138495228221097
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.15,2026-01-31,0.008210610784418993
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.15,2026-02-07,0.003908453405500037
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.15,2026-02-14,0.0017276721763289067
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.2,2026-01-17,0.026965830955219525
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.2,2026-01-24,0.01661317674134299
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.2,2026-01-31,0.009408535830438648
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.2,2026-02-07,0.0047608607705440075
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.2,2026-02-14,0.0022376536642080783
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.25,2026-01-17,0.028216714184920492
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.25,2026-01-24,0.018169178089960616
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.25,2026-01-31,0.010555008235520726
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.25,2026-02-07,0.0056532708622164685
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.25,2026-02-14,0.0027012520826265123
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.3,2026-01-17,0.02940913729664307
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.3,2026-01-24,0.01953285796332916
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.3,2026-01-31,0.011649812272992608
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.3,2026-02-07,0.006375368133199475
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.3,2026-02-14,0.0031699462056752207
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.35,2026-01-17,0.031012202164864215
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.35,2026-01-24,0.020771140491914857
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.35,2026-01-31,0.012663298644295152
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.35,2026-02-07,0.006906056759961255
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.35,2026-02-14,0.003489763283607655
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.4,2026-01-17,0.03286639734556768
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.4,2026-01-24,0.022056515442725824
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.4,2026-01-31,0.013783090431500106
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.4,2026-02-07,0.007452380986147436
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.4,2026-02-14,0.003930347208386042
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.45,2026-01-17,0.03452043688921829
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.45,2026-01-24,0.023672183445709302
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.45,2026-01-31,0.014900195399575199
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.45,2026-02-07,0.008216589053545326
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.45,2026-02-14,0.004449181791149229
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.5,2026-01-17,0.03586219419597808
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.5,2026-01-24,0.025167678581411664
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.5,2026-01-31,0.015641245351630317
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.5,2026-02-07,0.00918371046973204
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.5,2026-02-14,0.005089497350116948
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.55,2026-01-17,0.037214439204352016
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.55,2026-01-24,0.02651455591403338
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.55,2026-01-31,0.016436982686248047
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.55,2026-02-07,0.010146646506299527
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.55,2026-02-14,0.005743672611127577
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.6,2026-01-17,0.038377814539717
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.6,2026-01-24,0.02802128196709164
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.6,2026-01-31,0.018073104257658207
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.6,2026-02-07,0.011412724947253336
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.6,2026-02-14,0.006608751474118553
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.65,2026-01-17,0.03980618315088641
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.65,2026-01-24,0.02946304944211804
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.65,2026-01-31,0.019505320386128528
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.65,2026-02-07,0.012648784869456543
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.65,2026-02-14,0.007645384496972038
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.7,2026-01-17,0.041702040547359896
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.7,2026-01-24,0.030946216019171902
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.7,2026-01-31,0.02232831793091018
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.7,2026-02-07,0.014871787904428686
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.7,2026-02-14,0.009204638796466366
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.75,2026-01-17,0.04415871047534168
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.75,2026-01-24,0.03363952476429671
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.75,2026-01-31,0.02453752296298684
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.75,2026-02-07,0.0169732440764485
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.75,2026-02-14,0.010767224522421438
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.8,2026-01-17,0.04624521370989467
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.8,2026-01-24,0.036181837359344715
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.8,2026-01-31,0.027130185223603717
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.8,2026-02-07,0.018740921759144068
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.8,2026-02-14,0.012486982334548537
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.85,2026-01-17,0.04833839514725018
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.85,2026-01-24,0.03843483080850061
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.85,2026-01-31,0.02916464992309828
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.85,2026-02-07,0.020375835409226703
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.85,2026-02-14,0.013806551199191063
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.9,2026-01-17,0.05067684795340583
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.9,2026-01-24,0.04042908736902051
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.9,2026-01-31,0.03158084792212739
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.9,2026-02-07,0.022495823126119707
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.9,2026-02-14,0.015459607341790825
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.95,2026-01-17,0.0524704834486258
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.95,2026-01-24,0.0443786404174433
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.95,2026-01-31,0.03497465402962178
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.95,2026-02-07,0.026483451117268516
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.95,2026-02-14,0.01902278330335509
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.975,2026-01-17,0.0541423676012274
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.975,2026-01-24,0.047160765145676416
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.975,2026-01-31,0.03832718172421116
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.975,2026-02-07,0.029148790116043096
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.975,2026-02-14,0.021636360814629736
12,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.99,2026-01-17,0.05662919728094293
12,2026-01-24,0,wk inc flu prop ed visits,quantile,0.99,2026-01-24,0.048704364845763765
12,2026-01-24,1,wk inc flu prop ed visits,quantile,0.99,2026-01-31,0.04131638549006344
12,2026-01-24,2,wk inc flu prop ed visits,quantile,0.99,2026-02-07,0.033841128310977214
12,2026-01-24,3,wk inc flu prop ed visits,quantile,0.99,2026-02-14,0.024349032005718804
13,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.01,2026-01-17,0.0040603647451793986
13,2026-01-24,0,wk inc flu prop ed visits,quantile,0.01,2026-01-24,0.0007821970543285089
13,2026-01-24,1,wk inc flu prop ed visits,quantile,0.01,2026-01-31,0.00014041670270698248
13,2026-01-24,2,wk inc flu prop ed visits,quantile,0.01,2026-02-07,1.5644003033479085e-05
13,2026-01-24,3,wk inc flu prop ed visits,quantile,0.01,2026-02-14,0.0
13,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.025,2026-01-17,0.005689626743556382
13,2026-01-24,0,wk inc flu prop ed visits,quantile,0.025,2026-01-24,0.0013773220433542465
13,2026-01-24,1,wk inc flu prop ed visits,quantile,0.025,2026-01-31,0.000271506109697536
13,2026-01-24,2,wk inc flu prop ed visits,quantile,0.025,2026-02-07,4.518226096308079e-05
13,2026-01-24,3,wk inc flu prop ed visits,quantile,0.025,2026-02-14,0.0
13,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.05,2026-01-17,0.006955874589595375
13,2026-01-24,0,wk inc flu prop ed visits,quantile,0.05,2026-01-24,0.0018684808697698194
13,2026-01-24,1,wk inc flu prop ed visits,quantile,0.05,2026-01-31,0.00044179320838161736
13,2026-01-24,2,wk inc flu prop ed visits,quantile,0.05,2026-02-07,7.584095925449106e-05
13,2026-01-24,3,wk inc flu prop ed visits,quantile,0.05,2026-02-14,1.6196068353971624e-05
13,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.1,2026-01-17,0.008678893220313653
13,2026-01-24,0,wk inc flu prop ed visits,quantile,0.1,2026-01-24,0.0026557175530734453
13,2026-01-24,1,wk inc flu prop ed visits,quantile,0.1,2026-01-31,0.0007720840194335358
13,2026-01-24,2,wk inc flu prop ed visits,quantile,0.1,2026-02-07,0.0001871685926239258
13,2026-01-24,3,wk inc flu prop ed visits,quantile,0.1,2026-02-14,4.1392465764935314e-05
13,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.15,2026-01-17,0.010554687922475051
13,2026-01-24,0,wk inc flu prop ed visits,quantile,0.15,2026-01-24,0.0032233257415446256
13,2026-01-24,1,wk inc flu prop ed visits,quantile,0.15,2026-01-31,0.0009682284334204126
13,2026-01-24,2,wk inc flu prop ed visits,quantile,0.15,2026-02-07,0.00027082706420476717
13,2026-01-24,3,wk inc flu prop ed visits,quantile,0.15,2026-02-14,7.043465181018163e-05
13,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.2,2026-01-17,0.011729095679371918
13,2026-01-24,0,wk inc flu prop ed visits,quantile,0.2,2026-01-24,0.0041784025055080255
13,2026-01-24,1,wk inc flu prop ed visits,quantile,0.2,2026-01-31,0.0013478124673239058
13,2026-01-24,2,wk inc flu prop ed visits,quantile,0.2,2026-02-07,0.00039169468261260917
13,2026-01-24,3,wk inc flu prop ed visits,quantile,0.2,2026-02-14,0.00011982418007035368
13,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.25,2026-01-17,0.01310519678271184
13,2026-01-24,0,wk inc flu prop ed visits,quantile,0.25,2026-01-24,0.004848516519936875
13,2026-01-24,1,wk inc flu prop ed visits,quantile,0.25,2026-01-31,0.0017143979739742458
13,2026-01-24,2,wk inc flu prop ed visits,quantile,0.25,2026-02-07,0.0006083893354702812
13,2026-01-24,3,wk inc flu prop ed visits,quantile,0.25,2026-02-14,0.00019066825815716422
13,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.3,2026-01-17,0.01449517704816632
13,2026-01-24,0,wk inc flu prop ed visits,quantile,0.3,2026-01-24,0.00577857363480831
13,2026-01-24,1,wk inc flu prop ed visits,quantile,0.3,2026-01-31,0.0021836371246336866
13,2026-01-24,2,wk inc flu prop ed visits,quantile,0.3,2026-02-07,0.0008165029533043764
13,2026-01-24,3,wk inc flu prop ed visits,quantile,0.3,2026-02-14,0.0002604498890000584
13,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.35,2026-01-17,0.015827605673615987
13,2026-01-24,0,wk inc flu prop ed visits,quantile,0.35,2026-01-24,0.006748402146886391
13,2026-01-24,1,wk inc flu prop ed visits,quantile,0.35,2026-01-31,0.002587012800725948
13,2026-01-24,2,wk inc flu prop ed visits,quantile,0.35,2026-02-07,0.0009623570252007278
13,2026-01-24,3,wk inc flu prop ed visits,quantile,0.35,2026-02-14,0.0003331722480859857
13,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.4,2026-01-17,0.01705885683911674
13,2026-01-24,0,wk inc flu prop ed visits,quantile,0.4,2026-01-24,0.007506754843201877
13,2026-01-24,1,wk inc flu prop ed visits,quantile,0.4,2026-01-31,0.0030867648254591165
13,2026-01-24,2,wk inc flu prop ed visits,quantile,0.4,2026-02-07,0.0011563224261906925
13,2026-01-24,3,wk inc flu prop ed visits,quantile,0.4,2026-02-14,0.0004064570199358306
13,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.45,2026-01-17,0.018447181272065113
13,2026-01-24,0,wk inc flu prop ed visits,quantile,0.45,2026-01-24,0.008363287593499073
13,2026-01-24,1,wk inc flu prop ed visits,quantile,0.45,2026-01-31,0.0034826238375329625
13,2026-01-24,2,wk inc flu prop ed visits,quantile,0.45,2026-02-07,0.0013488271399037719
