"as_of","target","target_end_date","location","location_name","observation","weekly_rate"
2025-03-22,"wk inc flu hosp",2025-03-08,"27","Minnesota",195,3.3984469968621
2025-03-22,"wk inc flu hosp",2025-03-08,"28","Mississippi",172,5.85095707370505
2025-03-22,"wk inc flu hosp",2025-03-08,"29","Missouri",692,11.1682146156423
2025-03-22,"wk inc flu hosp",2025-03-08,"30","Montana",145,12.8000056496577
2025-03-22,"wk inc flu hosp",2025-03-08,"31","Nebraska",153,7.73360412741947
2025-03-22,"wk inc flu hosp",2025-03-08,"32","Nevada",79,2.47325131739766
2025-03-22,"wk inc flu hosp",2025-03-08,"33","New Hampshire",145,10.3419697101538
2025-03-22,"wk inc flu hosp",2025-03-08,"34","New Jersey",606,6.52255269463765
2025-03-22,"wk inc flu hosp",2025-03-08,"35","New Mexico",178,8.41857933163102
2025-03-22,"wk inc flu hosp",2025-03-08,"36","New York",1273,6.50445020891906
2025-03-22,"wk inc flu hosp",2025-03-08,"37","North Carolina",821,7.57695244267196
2025-03-22,"wk inc flu hosp",2025-03-08,"38","North Dakota",31,3.95445488477229
2025-03-22,"wk inc flu hosp",2025-03-08,"39","Ohio",1905,16.1633336684786
2025-03-22,"wk inc flu hosp",2025-03-08,"40","Oklahoma",201,4.95828136593991
2025-03-22,"wk inc flu hosp",2025-03-08,"41","Oregon",207,4.88973528815659
2025-03-22,"wk inc flu hosp",2025-03-08,"42","Pennsylvania",2339,18.045496097999
2025-03-22,"wk inc flu hosp",2025-03-08,"44","Rhode Island",65,5.93086256640285
2025-03-22,"wk inc flu hosp",2025-03-08,"45","South Carolina",407,7.57412923102118
2025-03-22,"wk inc flu hosp",2025-03-08,"46","South Dakota",53,5.76514329100485
2025-03-22,"wk inc flu hosp",2025-03-08,"47","Tennessee",477,6.6933380518794
2025-03-22,"wk inc flu hosp",2025-03-08,"48","Texas",1180,3.86843378033086
2025-03-22,"wk inc flu hosp",2025-03-08,"49","Utah",121,3.54035744150949
2025-03-22,"wk inc flu hosp",2025-03-08,"50","Vermont",43,6.64129588672111
2025-03-22,"wk inc flu hosp",2025-03-08,"51","Virginia",556,6.3792940049093
2025-03-22,"wk inc flu hosp",2025-03-08,"53","Washington",244,3.12304809494066
2025-03-22,"wk inc flu hosp",2025-03-08,"54","West Virginia",456,25.7616784863432
2025-03-22,"wk inc flu hosp",2025-03-08,"55","Wisconsin",501,8.47578775341717
2025-03-22,"wk inc flu hosp",2025-03-08,"56","Wyoming",39,6.67743045627396
2025-03-22,"wk inc flu hosp",2025-03-08,"72","Puerto Rico",263,8.20415941523996
2025-03-22,"wk inc flu hosp",2025-03-08,"US","US",23845,7.1197191752251
2025-03-22,"wk inc flu hosp",2025-03-15,"01","Alabama",273,5.3440679279972
2025-03-22,"wk inc flu hosp",2025-03-15,"02","Alaska",32,4.36320400978448
2025-03-22,"wk inc flu hosp",2025-03-15,"04","Arizona",359,4.83088927117356
2025-03-22,"wk inc flu hosp",2025-03-15,"05","Arkansas",228,7.432200726791
2025-03-22,"wk inc flu hosp",2025-03-15,"06","California",969,2.48683485283905
2025-03-22,"wk inc flu hosp",2025-03-15,"08","Colorado",215,3.65794940460493
2025-03-22,"wk inc flu hosp",2025-03-15,"09","Connecticut",147,4.06394380588614
2025-03-22,"wk inc flu hosp",2025-03-15,"10","Delaware",45,4.36092994408319
2025-03-22,"wk inc flu hosp",2025-03-15,"11","District of Columbia",92,13.5498960192762
2025-03-22,"wk inc flu hosp",2025-03-15,"12","Florida",1046,4.62612301789867
2025-03-22,"wk inc flu hosp",2025-03-15,"13","Georgia",352,3.1915201310119
2025-03-22,"wk inc flu hosp",2025-03-15,"15","Hawaii",56,3.902063773658
2025-03-22,"wk inc flu hosp",2025-03-15,"16","Idaho",99,5.03887056006792
2025-03-22,"wk inc flu hosp",2025-03-15,"17","Illinois",697,5.55392249162509
2025-03-22,"wk inc flu hosp",2025-03-15,"18","Indiana",580,8.45210114133968
2025-03-22,"wk inc flu hosp",2025-03-15,"19","Iowa",185,5.7686239243855
2025-03-22,"wk inc flu hosp",2025-03-15,"20","Kansas",159,5.40715907862009
2025-03-22,"wk inc flu hosp",2025-03-15,"21","Kentucky",483,10.6713116699078
2025-03-22,"wk inc flu hosp",2025-03-15,"22","Louisiana",342,7.47745449083454
2025-03-22,"wk inc flu hosp",2025-03-15,"23","Maine",115,8.23946315956903
2025-03-22,"wk inc flu hosp",2025-03-15,"24","Maryland",277,4.48201716013891
2025-03-22,"wk inc flu hosp",2025-03-15,"25","Massachusetts",416,5.94166965773555
2025-03-22,"wk inc flu hosp",2025-03-15,"26","Michigan",704,7.01386563525647
2025-03-22,"wk inc flu hosp",2025-03-15,"27","Minnesota",158,2.75361346412416
2025-03-22,"wk inc flu hosp",2025-03-15,"28","Mississippi",190,6.46326653490674
2025-03-22,"wk inc flu hosp",2025-03-15,"29","Missouri",439,7.08503788477889
2025-03-22,"wk inc flu hosp",2025-03-15,"30","Montana",113,9.97517681662977
2025-03-22,"wk inc flu hosp",2025-03-15,"31","Nebraska",80,4.04371457642848
2025-03-22,"wk inc flu hosp",2025-03-15,"32","Nevada",88,2.75501412570879
2025-03-22,"wk inc flu hosp",2025-03-15,"33","New Hampshire",79,5.63459039380794
2025-03-22,"wk inc flu hosp",2025-03-15,"34","New Jersey",460,4.95111260649063
2025-03-22,"wk inc flu hosp",2025-03-15,"35","New Mexico",141,6.66864991999985
2025-03-22,"wk inc flu hosp",2025-03-15,"36","New York",1103,5.63582763585053
2025-03-22,"wk inc flu hosp",2025-03-15,"37","North Carolina",665,6.13723918925317
2025-03-22,"wk inc flu hosp",2025-03-15,"38","North Dakota",36,4.59227018876782
2025-03-22,"wk inc flu hosp",2025-03-15,"39","Ohio",1330,11.2846371543709
2025-03-22,"wk inc flu hosp",2025-03-15,"40","Oklahoma",117,2.88616378017398
2025-03-22,"wk inc flu hosp",2025-03-15,"41","Oregon",185,4.37005327685492
2025-03-22,"wk inc flu hosp",2025-03-15,"42","Pennsylvania",1595,12.3055007594307
2025-03-22,"wk inc flu hosp",2025-03-15,"44","Rhode Island",57,5.20091025053788
2025-03-22,"wk inc flu hosp",2025-03-15,"45","South Carolina",266,4.95016799865266
2025-03-22,"wk inc flu hosp",2025-03-15,"46","South Dakota",26,2.82818350124766
2025-03-22,"wk inc flu hosp",2025-03-15,"47","Tennessee",461,6.46882356795892
2025-03-22,"wk inc flu hosp",2025-03-15,"48","Texas",886,2.90460366896029
2025-03-22,"wk inc flu hosp",2025-03-15,"49","Utah",102,2.98443354573527
2025-03-22,"wk inc flu hosp",2025-03-15,"50","Vermont",32,4.94235972965292
2025-03-22,"wk inc flu hosp",2025-03-15,"51","Virginia",514,5.89740488943054
2025-03-22,"wk inc flu hosp",2025-03-15,"53","Washington",192,2.45748046815003
2025-03-22,"wk inc flu hosp",2025-03-15,"54","West Virginia",347,19.6037334095638
2025-03-22,"wk inc flu hosp",2025-03-15,"55","Wisconsin",326,5.51518324873054
2025-03-22,"wk inc flu hosp",2025-03-15,"56","Wyoming",44,7.53351128400139
2025-03-22,"wk inc flu hosp",2025-03-15,"72","Puerto Rico",335,10.4501650346212
2025-03-22,"wk inc flu hosp",2025-03-15,"US","US",18244,5.44735402108646
2025-03-22,"wk inc flu hosp",2025-03-22,"01","Alabama",172,3.36695854804219
2025-03-22,"wk inc flu hosp",2025-03-22,"02","Alaska",9,1.22715112775189
2025-03-22,"wk inc flu hosp",2025-03-22,"04","Arizona",289,3.88893314587509
2025-03-22,"wk inc flu hosp",2025-03-22,"05","Arkansas",134,4.36804779557015
2025-03-22,"wk inc flu hosp",2025-03-22,"06","California",604,1.5501013943393
2025-03-22,"wk inc flu hosp",2025-03-22,"08","Colorado",148,2.51803028782107
2025-03-22,"wk inc flu hosp",2025-03-22,"09","Connecticut",118,3.26221339520112
2025-03-22,"wk inc flu hosp",2025-03-22,"10","Delaware",33,3.19801529232767
2025-03-22,"wk inc flu hosp",2025-03-22,"11","District of Columbia",60,8.83688870822361
2025-03-22,"wk inc flu hosp",2025-03-22,"12","Florida",841,3.71947366926652
2025-03-22,"wk inc flu hosp",2025-03-22,"13","Georgia",227,2.05816781176052
2025-03-22,"wk inc flu hosp",2025-03-22,"15","Hawaii",33,2.29943043804847
2025-03-22,"wk inc flu hosp",2025-03-22,"16","Idaho",74,3.76642849944471
2025-03-22,"wk inc flu hosp",2025-03-22,"17","Illinois",464,3.69730277778198
2025-03-22,"wk inc flu hosp",2025-03-22,"18","Indiana",387,5.63959162361803
2025-03-22,"wk inc flu hosp",2025-03-22,"19","Iowa",95,2.96226633954931
2025-03-22,"wk inc flu hosp",2025-03-22,"20","Kansas",113,3.84282374769856
2025-03-22,"wk inc flu hosp",2025-03-22,"21","Kentucky",325,7.18048921888208
2025-03-22,"wk inc flu hosp",2025-03-22,"22","Louisiana",324,7.08390425447483
2025-03-22,"wk inc flu hosp",2025-03-22,"23","Maine",74,5.30191542441833
2025-03-22,"wk inc flu hosp",2025-03-22,"24","Maryland",189,3.05812723200814
2025-03-22,"wk inc flu hosp",2025-03-22,"25","Massachusetts",267,3.81352355436392
2025-03-22,"wk inc flu hosp",2025-03-22,"26","Michigan",776,7.73119280249861
2025-03-22,"wk inc flu hosp",2025-03-22,"27","Minnesota",182,3.17188386373796
2025-03-22,"wk inc flu hosp",2025-03-22,"28","Mississippi",100,3.40171922889829
2025-03-22,"wk inc flu hosp",2025-03-22,"29","Missouri",237,3.82495211547288
2025-03-22,"wk inc flu hosp",2025-03-22,"30","Montana",81,7.15034798360187
2025-03-22,"wk inc flu hosp",2025-03-22,"31","Nebraska",57,2.88114663570529
2025-03-22,"wk inc flu hosp",2025-03-22,"32","Nevada",80,2.5045582960989
2025-03-22,"wk inc flu hosp",2025-03-22,"33","New Hampshire",43,3.06692894852837
2025-03-22,"wk inc flu hosp",2025-03-22,"34","New Jersey",35,0.376715089624287
2025-03-22,"wk inc flu hosp",2025-03-22,"35","New Mexico",94,4.44576661333323
2025-03-22,"wk inc flu hosp",2025-03-22,"36","New York",843,4.30734605351042
2025-03-22,"wk inc flu hosp",2025-03-22,"37","North Carolina",410,3.78386175578015
2025-03-22,"wk inc flu hosp",2025-03-22,"38","North Dakota",23,2.93395039837944
2025-03-22,"wk inc flu hosp",2025-03-22,"39","Ohio",698,5.92231333364727
2025-03-22,"wk inc flu hosp",2025-03-22,"40","Oklahoma",53,1.30740752435232
2025-03-22,"wk inc flu hosp",2025-03-22,"41","Oregon",79,1.86613085876507
2025-03-22,"wk inc flu hosp",2025-03-22,"42","Pennsylvania",1168,9.01117547775239
2025-03-22,"wk inc flu hosp",2025-03-22,"44","Rhode Island",28,2.55483310552738
2025-03-22,"wk inc flu hosp",2025-03-22,"45","South Carolina",181,3.36834739757944
2025-03-22,"wk inc flu hosp",2025-03-22,"46","South Dakota",14,1.52286803913336
2025-03-22,"wk inc flu hosp",2025-03-22,"47","Tennessee",283,3.97109993434355
2025-03-22,"wk inc flu hosp",2025-03-22,"48","Texas",559,1.83258854508894
2025-03-22,"wk inc flu hosp",2025-03-22,"49","Utah",76,2.22369558309687
2025-03-22,"wk inc flu hosp",2025-03-22,"50","Vermont",31,4.78791098810127
2025-03-22,"wk inc flu hosp",2025-03-22,"51","Virginia",325,3.72890386977612
2025-03-22,"wk inc flu hosp",2025-03-22,"53","Washington",147,1.88150848342737
2025-03-22,"wk inc flu hosp",2025-03-22,"54","West Virginia",275,15.5360999643517
2025-03-22,"wk inc flu hosp",2025-03-22,"55","Wisconsin",170,2.87601580455273
2025-03-22,"wk inc flu hosp",2025-03-22,"56","Wyoming",30,5.13648496636458
2025-03-22,"wk inc flu hosp",2025-03-22,"72","Puerto Rico",233,7.26832374049776
2025-03-22,"wk inc flu hosp",2025-03-22,"US","US",12294,3.67078328958764
2025-04-12,"wk inc flu hosp",2024-11-02,"01","Alabama",13,0.254479425142724
2025-04-12,"wk inc flu hosp",2024-11-02,"02","Alaska",8,1.09080100244612
2025-04-12,"wk inc flu hosp",2024-11-02,"04","Arizona",129,1.73589057376432
2025-04-12,"wk inc flu hosp",2024-11-02,"05","Arkansas",6,0.195584229652395
2025-04-12,"wk inc flu hosp",2024-11-02,"06","California",110,0.282303234068416
2025-04-12,"wk inc flu hosp",2024-11-02,"08","Colorado",25,0.425342954023829
2025-04-12,"wk inc flu hosp",2024-11-02,"09","Connecticut",10,0.27645876230518
2025-04-12,"wk inc flu hosp",2024-11-02,"10","Delaware",0,0
2025-04-12,"wk inc flu hosp",2024-11-02,"11","District of Columbia",1,0.147281478470393
2025-04-12,"wk inc flu hosp",2024-11-02,"12","Florida",110,0.486494772436763
2025-04-12,"wk inc flu hosp",2024-11-02,"13","Georgia",14,0.126935459756155
2025-04-12,"wk inc flu hosp",2024-11-02,"15","Hawaii",3,0.209039130731679
2025-04-12,"wk inc flu hosp",2024-11-02,"16","Idaho",6,0.305386094549571
2025-04-12,"wk inc flu hosp",2024-11-02,"17","Illinois",27,0.215144773707141
2025-04-12,"wk inc flu hosp",2024-11-02,"18","Indiana",14,0.20401623444613
2025-04-12,"wk inc flu hosp",2024-11-02,"19","Iowa",5,0.155908754713122
2025-04-12,"wk inc flu hosp",2024-11-02,"20","Kansas",10,0.340072898026421
2025-04-12,"wk inc flu hosp",2024-11-02,"21","Kentucky",7,0.154656690868229
2025-04-12,"wk inc flu hosp",2024-11-02,"22","Louisiana",27,0.590325354539569
2025-04-12,"wk inc flu hosp",2024-11-02,"23","Maine",0,0
2025-04-12,"wk inc flu hosp",2024-11-02,"24","Maryland",4,0.0647222694604897
2025-04-12,"wk inc flu hosp",2024-11-02,"25","Massachusetts",3,0.042848579262516
2025-04-12,"wk inc flu hosp",2024-11-02,"26","Michigan",7,0.0697401412596524
2025-04-12,"wk inc flu hosp",2024-11-02,"27","Minnesota",4,0.0697117332689662
2025-04-12,"wk inc flu hosp",2024-11-02,"28","Mississippi",15,0.510257884334743
2025-04-12,"wk inc flu hosp",2024-11-02,"29","Missouri",13,0.209807500004842
2025-04-12,"wk inc flu hosp",2024-11-02,"30","Montana",0,0
2025-04-12,"wk inc flu hosp",2024-11-02,"31","Nebraska",2,0.101092864410712
2025-04-12,"wk inc flu hosp",2024-11-02,"32","Nevada",11,0.344376765713599
2025-04-12,"wk inc flu hosp",2024-11-02,"33","New Hampshire",1,0.0713239290355436
2025-04-12,"wk inc flu hosp",2024-11-02,"34","New Jersey",28,0.30137207169943
2025-04-12,"wk inc flu hosp",2024-11-02,"35","New Mexico",2,0.09459077900709
2025-04-12,"wk inc flu hosp",2024-11-02,"36","New York",15,0.0766431682119292
2025-04-12,"wk inc flu hosp",2024-11-02,"37","North Carolina",14,0.129205035563225
2025-04-12,"wk inc flu hosp",2024-11-02,"38","North Dakota",2,0.255126121598212
2025-04-12,"wk inc flu hosp",2024-11-02,"39","Ohio",17,0.144239723025793
2025-04-12,"wk inc flu hosp",2024-11-02,"40","Oklahoma",3,0.0740041994916405
2025-04-12,"wk inc flu hosp",2024-11-02,"41","Oregon",7,0.165353367232348
2025-04-12,"wk inc flu hosp",2024-11-02,"42","Pennsylvania",97,0.74835960731334
2025-04-12,"wk inc flu hosp",2024-11-02,"44","Rhode Island",2,0.182488078966242
2025-04-12,"wk inc flu hosp",2024-11-02,"45","South Carolina",11,0.204706195433005
2025-04-12,"wk inc flu hosp",2024-11-02,"46","South Dakota",0,0
2025-04-12,"wk inc flu hosp",2024-11-02,"47","Tennessee",45,0.631446986026359
2025-04-12,"wk inc flu hosp",2024-11-02,"48","Texas",103,0.337668372350914
2025-04-12,"wk inc flu hosp",2024-11-02,"49","Utah",2,0.0585183048183387
2025-04-12,"wk inc flu hosp",2024-11-02,"50","Vermont",0,0
2025-04-12,"wk inc flu hosp",2024-11-02,"51","Virginia",16,0.183576805896671
2025-04-12,"wk inc flu hosp",2024-11-02,"53","Washington",2,0.0255987548765628
2025-04-12,"wk inc flu hosp",2024-11-02,"54","West Virginia",0,0
2025-04-12,"wk inc flu hosp",2024-11-02,"55","Wisconsin",5,0.0845887001339039
2025-04-12,"wk inc flu hosp",2024-11-02,"56","Wyoming",0,0
2025-04-12,"wk inc flu hosp",2024-11-02,"72","Puerto Rico",15,0.4679178373711
2025-04-12,"wk inc flu hosp",2024-11-02,"US","US",977,0.291715899945268
2025-04-12,"wk inc flu hosp",2024-11-09,"01","Alabama",32,0.626410892659012
2025-04-12,"wk inc flu hosp",2024-11-09,"02","Alaska",5,0.681750626528826
2025-04-12,"wk inc flu hosp",2024-11-09,"04","Arizona",262,3.5256072118314
2025-04-12,"wk inc flu hosp",2024-11-09,"05","Arkansas",11,0.358571087696057
2025-04-12,"wk inc flu hosp",2024-11-09,"06","California",159,0.40805649288071
2025-04-12,"wk inc flu hosp",2024-11-09,"08","Colorado",20,0.340274363219064
2025-04-12,"wk inc flu hosp",2024-11-09,"09","Connecticut",4,0.110583504922072
2025-04-12,"wk inc flu hosp",2024-11-09,"10","Delaware",1,0.0969095543129597
2025-04-12,"wk inc flu hosp",2024-11-09,"11","District of Columbia",2,0.294562956940787
2025-04-12,"wk inc flu hosp",2024-11-09,"12","Florida",360,1.59216470979304
2025-04-12,"wk inc flu hosp",2024-11-09,"13","Georgia",41,0.371739560714454
2025-04-12,"wk inc flu hosp",2024-11-09,"15","Hawaii",7,0.48775797170725
2025-04-12,"wk inc flu hosp",2024-11-09,"16","Idaho",8,0.407181459399428
2025-04-12,"wk inc flu hosp",2024-11-09,"17","Illinois",36,0.286859698276188
2025-04-12,"wk inc flu hosp",2024-11-09,"18","Indiana",28,0.40803246889226
2025-04-12,"wk inc flu hosp",2024-11-09,"19","Iowa",4,0.124727003770497
2025-04-12,"wk inc flu hosp",2024-11-09,"20","Kansas",7,0.238051028618495
2025-04-12,"wk inc flu hosp",2024-11-09,"21","Kentucky",16,0.35350100769881
2025-04-12,"wk inc flu hosp",2024-11-09,"22","Louisiana",85,1.85843167169864
2025-04-12,"wk inc flu hosp",2024-11-09,"23","Maine",1,0.0716475057353828
2025-04-12,"wk inc flu hosp",2024-11-09,"24","Maryland",9,0.145625106286102
2025-04-12,"wk inc flu hosp",2024-11-09,"25","Massachusetts",30,0.42848579262516
2025-04-12,"wk inc flu hosp",2024-11-09,"26","Michigan",36,0.35866358362107
2025-04-12,"wk inc flu hosp",2024-11-09,"27","Minnesota",17,0.296274866393106
2025-04-12,"wk inc flu hosp",2024-11-09,"28","Mississippi",23,0.782395422646606
2025-04-12,"wk inc flu hosp",2024-11-09,"29","Missouri",30,0.484171153857327
2025-04-12,"wk inc flu hosp",2024-11-09,"30","Montana",0,0
2025-04-12,"wk inc flu hosp",2024-11-09,"31","Nebraska",4,0.202185728821424
2025-04-12,"wk inc flu hosp",2024-11-09,"32","Nevada",25,0.782674467530906
2025-04-12,"wk inc flu hosp",2024-11-09,"33","New Hampshire",5,0.356619645177718
2025-04-12,"wk inc flu hosp",2024-11-09,"34","New Jersey",30,0.322898648249389
2025-04-12,"wk inc flu hosp",2024-11-09,"35","New Mexico",16,0.75672623205672
2025-04-12,"wk inc flu hosp",2024-11-09,"36","New York",55,0.281024950110407
2025-04-12,"wk inc flu hosp",2024-11-09,"37","North Carolina",27,0.24918114001479
2025-04-12,"wk inc flu hosp",2024-11-09,"38","North Dakota",0,0
2025-04-12,"wk inc flu hosp",2024-11-09,"39","Ohio",24,0.203632550154061
2025-04-12,"wk inc flu hosp",2024-11-09,"40","Oklahoma",13,0.320684864463775
2025-04-12,"wk inc flu hosp",2024-11-09,"41","Oregon",25,0.59054774011553
2025-04-12,"wk inc flu hosp",2024-11-09,"42","Pennsylvania",142,1.09553674472675
2025-04-12,"wk inc flu hosp",2024-11-09,"44","Rhode Island",3,0.273732118449362
2025-04-12,"wk inc flu hosp",2024-11-09,"45","South Carolina",21,0.390802736735736
2025-04-12,"wk inc flu hosp",2024-11-09,"46","South Dakota",2,0.217552577019051
2025-04-12,"wk inc flu hosp",2024-11-09,"47","Tennessee",80,1.12257241960242
2025-04-12,"wk inc flu hosp",2024-11-09,"48","Texas",182,0.596656735610352
2025-04-12,"wk inc flu hosp",2024-11-09,"49","Utah",7,0.204814066864185
2025-04-12,"wk inc flu hosp",2024-11-09,"50","Vermont",0,0
2025-04-12,"wk inc flu hosp",2024-11-09,"51","Virginia",26,0.29831230958209
2025-04-12,"wk inc flu hosp",2024-11-09,"53","Washington",14,0.17919128413594
2025-04-12,"wk inc flu hosp",2024-11-09,"54","West Virginia",6,0.338969453767674
2025-04-12,"wk inc flu hosp",2024-11-09,"55","Wisconsin",12,0.203012880321369
2025-04-12,"wk inc flu hosp",2024-11-09,"56","Wyoming",5,0.856080827727431
2025-04-12,"wk inc flu hosp",2024-11-09,"72","Puerto Rico",119,3.7121481764774
2025-04-12,"wk inc flu hosp",2024-11-09,"US","US",2080,0.621053297734041
2025-04-12,"wk inc flu hosp",2024-11-16,"01","Alabama",44,0.861314977406142
2025-04-12,"wk inc flu hosp",2024-11-16,"02","Alaska",9,1.22715112775189
2025-04-12,"wk inc flu hosp",2024-11-16,"04","Arizona",329,4.42719378890279
2025-04-12,"wk inc flu hosp",2024-11-16,"05","Arkansas",13,0.423765830913522
2025-04-12,"wk inc flu hosp",2024-11-16,"06","California",313,0.803281020576492
2025-04-12,"wk inc flu hosp",2024-11-16,"08","Colorado",29,0.493397826667642
2025-04-12,"wk inc flu hosp",2024-11-16,"09","Connecticut",5,0.13822938115259
2025-04-12,"wk inc flu hosp",2024-11-16,"10","Delaware",4,0.387638217251839
2025-04-12,"wk inc flu hosp",2024-11-16,"11","District of Columbia",1,0.147281478470393
2025-04-12,"wk inc flu hosp",2024-11-16,"12","Florida",375,1.65850490603442
2025-04-12,"wk inc flu hosp",2024-11-16,"13","Georgia",44,0.398940016376488
2025-04-12,"wk inc flu hosp",2024-11-16,"15","Hawaii",15,1.04519565365839
2025-04-12,"wk inc flu hosp",2024-11-16,"16","Idaho",12,0.610772189099142
2025-04-12,"wk inc flu hosp",2024-11-16,"17","Illinois",34,0.270923048371956
2025-04-12,"wk inc flu hosp",2024-11-16,"18","Indiana",26,0.378887292542813
2025-04-12,"wk inc flu hosp",2024-11-16,"19","Iowa",5,0.155908754713122
2025-04-12,"wk inc flu hosp",2024-11-16,"20","Kansas",11,0.374080187829063
2025-04-12,"wk inc flu hosp",2024-11-16,"21","Kentucky",18,0.397688633661161
2025-04-12,"wk inc flu hosp",2024-11-16,"22","Louisiana",84,1.83656776967866
2025-04-12,"wk inc flu hosp",2024-11-16,"23","Maine",0,0
2025-04-12,"wk inc flu hosp",2024-11-16,"24","Maryland",11,0.177986241016347
2025-04-12,"wk inc flu hosp",2024-11-16,"25","Massachusetts",16,0.228525756066752
2025-04-12,"wk inc flu hosp",2024-11-16,"26","Michigan",46,0.458292356849144
2025-04-12,"wk inc flu hosp",2024-11-16,"27","Minnesota",8,0.139423466537932
2025-04-12,"wk inc flu hosp",2024-11-16,"28","Mississippi",24,0.816412614935588
2025-04-12,"wk inc flu hosp",2024-11-16,"29","Missouri",29,0.468032115395416
2025-04-12,"wk inc flu hosp",2024-11-16,"30","Montana",4,0.353103604128487
2025-04-12,"wk inc flu hosp",2024-11-16,"31","Nebraska",6,0.303278593232136
2025-04-12,"wk inc flu hosp",2024-11-16,"32","Nevada",43,1.34620008415316
2025-04-12,"wk inc flu hosp",2024-11-16,"33","New Hampshire",6,0.427943574213261
2025-04-12,"wk inc flu hosp",2024-11-16,"34","New Jersey",37,0.398241666174246
2025-04-12,"wk inc flu hosp",2024-11-16,"35","New Mexico",21,0.993203179574446
2025-04-12,"wk inc flu hosp",2024-11-16,"36","New York",63,0.321901306490103
2025-04-12,"wk inc flu hosp",2024-11-16,"37","North Carolina",38,0.350699382243038
2025-04-12,"wk inc flu hosp",2024-11-16,"38","North Dakota",1,0.127563060799106
2025-04-12,"wk inc flu hosp",2024-11-16,"39","Ohio",40,0.339387583590101
2025-04-12,"wk inc flu hosp",2024-11-16,"40","Oklahoma",13,0.320684864463775
2025-04-12,"wk inc flu hosp",2024-11-16,"41","Oregon",35,0.826766836161742
2025-04-12,"wk inc flu hosp",2024-11-16,"42","Pennsylvania",111,0.8563702722864
2025-04-12,"wk inc flu hosp",2024-11-16,"44","Rhode Island",0,0
2025-04-12,"wk inc flu hosp",2024-11-16,"45","South Carolina",13,0.241925503693551
2025-04-12,"wk inc flu hosp",2024-11-16,"46","South Dakota",0,0
2025-04-12,"wk inc flu hosp",2024-11-16,"47","Tennessee",94,1.31902259303284
2025-04-12,"wk inc flu hosp",2024-11-16,"48","Texas",223,0.731068417808289
2025-04-12,"wk inc flu hosp",2024-11-16,"49","Utah",10,0.292591524091693
2025-04-12,"wk inc flu hosp",2024-11-16,"50","Vermont",3,0.463346224654962
2025-04-12,"wk inc flu hosp",2024-11-16,"51","Virginia",26,0.29831230958209
2025-04-12,"wk inc flu hosp",2024-11-16,"53","Washington",22,0.281586303642191
2025-04-12,"wk inc flu hosp",2024-11-16,"54","West Virginia",4,0.225979635845116
2025-04-12,"wk inc flu hosp",2024-11-16,"55","Wisconsin",6,0.101506440160685
2025-04-12,"wk inc flu hosp",2024-11-16,"56","Wyoming",4,0.684864662181945
2025-04-12,"wk inc flu hosp",2024-11-16,"72","Puerto Rico",204,6.36368258824696
2025-04-12,"wk inc flu hosp",2024-11-16,"US","US",2535,0.756908706613362
2025-04-12,"wk inc flu hosp",2024-11-23,"01","Alabama",50,0.978767019779707
2025-04-12,"wk inc flu hosp",2024-11-23,"02","Alaska",5,0.681750626528826
2025-04-12,"wk inc flu hosp",2024-11-23,"04","Arizona",475,6.39184513595387
2025-04-12,"wk inc flu hosp",2024-11-23,"05","Arkansas",8,0.26077897286986
2025-04-12,"wk inc flu hosp",2024-11-23,"06","California",479,1.2293022647161
2025-04-12,"wk inc flu hosp",2024-11-23,"08","Colorado",31,0.527425262989549
2025-04-12,"wk inc flu hosp",2024-11-23,"09","Connecticut",4,0.110583504922072
2025-04-12,"wk inc flu hosp",2024-11-23,"10","Delaware",7,0.678366880190718
2025-04-12,"wk inc flu hosp",2024-11-23,"11","District of Columbia",8,1.17825182776315
2025-04-12,"wk inc flu hosp",2024-11-23,"12","Florida",423,1.87079353400682
2025-04-12,"wk inc flu hosp",2024-11-23,"13","Georgia",47,0.426140472038521
2025-04-12,"wk inc flu hosp",2024-11-23,"15","Hawaii",8,0.557437681951143
2025-04-12,"wk inc flu hosp",2024-11-23,"16","Idaho",31,1.57782815517278
2025-04-12,"wk inc flu hosp",2024-11-23,"17","Illinois",86,0.685275945882006
2025-04-12,"wk inc flu hosp",2024-11-23,"18","Indiana",32,0.466322821591155
2025-04-12,"wk inc flu hosp",2024-11-23,"19","Iowa",4,0.124727003770497
2025-04-12,"wk inc flu hosp",2024-11-23,"20","Kansas",17,0.578123926644916
2025-04-12,"wk inc flu hosp",2024-11-23,"21","Kentucky",20,0.441876259623513
2025-04-12,"wk inc flu hosp",2024-11-23,"22","Louisiana",78,1.70538435755876
2025-04-12,"wk inc flu hosp",2024-11-23,"23","Maine",0,0
2025-04-12,"wk inc flu hosp",2024-11-23,"24","Maryland",16,0.258889077841959
2025-04-12,"wk inc flu hosp",2024-11-23,"25","Massachusetts",45,0.64272868893774
2025-04-12,"wk inc flu hosp",2024-11-23,"26","Michigan",56,0.557921130077219
2025-04-12,"wk inc flu hosp",2024-11-23,"27","Minnesota",11,0.191707266489657
2025-04-12,"wk inc flu hosp",2024-11-23,"28","Mississippi",35,1.1906017301144
2025-04-12,"wk inc flu hosp",2024-11-23,"29","Missouri",40,0.645561538476436
2025-04-12,"wk inc flu hosp",2024-11-23,"30","Montana",1,0.0882759010321218
2025-04-12,"wk inc flu hosp",2024-11-23,"31","Nebraska",4,0.202185728821424
