geo_value,forecast_date,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.25,32.59130575295669
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.3,38.52376239081325
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.35,46.82551415636576
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.4,56.57864204126497
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.45,68.98562770103433
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.5,74.67645126369541
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.55,103.3779692507097
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.6,140.0129851182289
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.65,164.14502702979294
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.7,186.54634631984416
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.75,210.71624751181886
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.8,257.2475834639662
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.85,320.3858254998965
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.9,394.0950798548147
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.95,478.2129914692605
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.975,522.5227176619369
mn,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,27,quantile,0.99,550.7862592052215
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.01,15.104658127051486
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.025,19.64617352902081
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.05,24.42966948674144
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.1,29.99653137268927
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.15,32.07994484377908
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.2,33.3430078747269
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.25,34.96007227691085
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.3,35.81892958392505
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.35,36.476247715762504
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.4,37.45932118832563
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.45,37.982603408083975
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.5,38.986280919412295
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.55,40.44142161977142
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.6,41.7035158426788
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.65,43.83787453459359
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.7,46.48426269269437
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.75,52.81502525755228
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.8,73.00720813424647
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.85,110.00774056871347
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.9,163.289799310437
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.95,277.37959179133856
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.975,426.15786912825666
mo,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,29,quantile,0.99,630.3269883074687
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.01,11.438722275863885
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.025,13.90922101339978
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.05,19.772727535015758
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.1,30.397377229381252
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.15,33.8781356757217
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.2,38.29599591995499
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.25,40.42105513090552
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.3,41.968508299526064
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.35,44.94725356140197
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.4,47.60087944180915
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.45,48.586670901068146
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.5,48.767728588888424
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.55,53.65217683348008
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.6,61.559989818689296
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.65,74.48128206074799
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.7,93.36621898450754
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.75,158.5903831893248
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.8,213.6188925376276
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.85,330.6995704852534
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.9,457.8441352215729
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.95,616.1483867030676
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.975,734.8946102654388
mo,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,29,quantile,0.99,832.8204717192083
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.01,10.89672796464957
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.025,12.670762025118725
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.05,17.999051993989998
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.1,30.04922398269871
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.15,34.235290801777126
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.2,40.78736630157841
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.25,44.51868451890433
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.3,51.86498898625294
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.35,59.013321760848896
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.4,63.792378251664395
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.45,66.34219079483118
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.5,66.47515978113131
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.55,79.43586928097861
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.6,102.90390555248987
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.65,153.68094608429718
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.7,216.35263794862374
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.75,283.2267033113248
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.8,365.7501560520366
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.85,485.076560330413
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.9,604.6832665017481
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.95,724.628798836974
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.975,800.8738294667214
mo,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,29,quantile,0.99,868.5683030854684
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.01,10.652191091776604
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.025,11.89363439738741
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.05,15.514675840163592
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.1,28.429763355668687
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.15,32.39600914293217
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.2,38.75862308337253
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.25,49.27833423490311
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.3,61.146800407889664
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.35,73.02540756586653
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.4,82.34256269552682
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.45,86.09600103675456
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.5,87.68700188474602
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.55,120.93761653692813
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.6,185.57532147566417
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.65,260.5963316043155
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.7,331.45885476416055
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.75,408.7807630334265
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.8,501.9019289196481
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.85,607.7386397961269
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.9,701.8361089355852
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.95,777.3550016175067
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.975,832.3606158066731
mo,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,29,quantile,0.99,882.2032217087675
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.01,10.47217468857213
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.025,11.120878786473442
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.05,13.107220389202865
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.1,24.273278352607562
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.15,29.522733353637417
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.2,33.68389260530372
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.25,41.51376024571692
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.3,66.88891279324217
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.35,94.50712282707495
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.4,117.52234285198541
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.45,118.66040674554851
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.5,122.26323991649829
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.55,181.72146084355398
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.6,268.3667302989357
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.65,380.96122294747545
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.7,474.53507493681735
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.75,543.9421361995292
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.8,631.5711757913782
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.85,704.5813356655735
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.9,764.7469162820491
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.95,813.2126030879355
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.975,859.5926160181928
mo,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,29,quantile,0.99,891.1391118747486
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.01,13.709897967657314
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.025,15.476676049734357
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.05,17.187166073160277
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.1,19.397947533323666
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.15,20.787391513967076
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.2,21.351356146950227
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.25,22.156756840549058
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.3,22.684014214850592
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.35,23.04765383602652
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.4,23.357503872420256
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.45,23.60454578989612
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.5,24.010903216244362
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.55,24.864664922353942
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.6,25.853324471153545
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.65,27.749264649446133
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.7,30.49341583894596
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.75,35.45642947093146
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.8,40.77238016184066
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.85,49.75230747061102
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.9,66.12371095607895
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.95,103.76112457399229
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.975,154.88075424936247
ms,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,28,quantile,0.99,227.511467809721
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.01,12.406112358740865
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.025,13.470883564149572
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.05,15.118200817831505
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.1,18.474523952803438
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.15,22.365745095025424
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.2,23.677881961220447
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.25,27.30137549744271
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.3,28.753858175703282
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.35,28.869882857286782
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.4,29.43715682459269
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.45,30.066792866763322
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.5,30.080313444865872
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.55,32.10894967677439
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.6,36.799826121510065
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.65,45.851613203682646
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.7,58.002514660200404
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.75,73.15837474747718
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.8,99.50299733719544
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.85,125.09419398540174
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.9,164.11361178673627
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.95,216.65524022741232
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.975,259.7954789080178
ms,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,28,quantile,0.99,297.83887613218934
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.01,12.2067733925428
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.025,13.02007354113921
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.05,14.335454951077368
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.1,17.73721028124218
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.15,22.88520077089526
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.2,24.783416000024022
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.25,34.111815074611165
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.3,34.96184294103629
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.35,36.27999558281747
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.4,38.33889060921879
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.45,39.294296687089414
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.5,39.62352583508142
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.55,43.16716504507784
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.6,53.482223270708346
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.65,68.08451406323846
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.7,89.63714900830574
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.75,113.41358970582294
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.8,152.89944697736493
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.85,186.9290356664751
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.9,217.3939453143318
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.95,267.61031119015263
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.975,301.38657941639576
ms,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,28,quantile,0.99,330.59972345312934
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.01,12.111342442968327
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.025,12.701610027278132
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.05,13.667974452515175
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.1,15.99599882496668
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.15,21.408053692576683
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.2,24.34986369950493
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.25,31.921938901772613
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.3,42.48263731933647
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.35,44.995196134732716
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.4,48.619066081006004
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.45,50.05264159201993
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.5,50.27590333785115
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.55,56.36433123612618
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.6,72.18871677730066
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.65,90.74128774895472
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.7,117.76885814626417
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.75,143.70361093315492
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.8,181.196515789172
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.85,226.57697987895972
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.9,248.43177930015196
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.95,287.72684102115505
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.975,313.31809822650246
ms,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,28,quantile,0.99,335.83805616897
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.01,12.03411660155602
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.025,12.345061592112405
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.05,13.032420135281257
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.1,14.676374174158891
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.15,18.483389698521506
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.2,22.630883586035395
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.25,24.93820198904843
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.3,47.75973948007766
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.35,61.71639095552052
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.4,62.61538319068434
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.45,64.14665526696857
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.5,65.43981412640363
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.55,78.82282807258339
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.6,98.15279891687389
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.65,117.52658331526118
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.7,141.41967753158033
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.75,168.71008466791994
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.8,189.3911664480092
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.85,228.50926984257148
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.9,270.1422379312116
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.95,302.2200080577067
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.975,324.60735701097275
ms,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,28,quantile,0.99,339.4192592406493
mt,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,30,quantile,0.01,0.004460117780887212
mt,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,30,quantile,0.025,0.17991943998457527
mt,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,30,quantile,0.05,0.4139685893874717
mt,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,30,quantile,0.1,0.8634948512155005
mt,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,30,quantile,0.15,1.160588529034519
mt,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,30,quantile,0.2,1.3283795017824132
mt,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,30,quantile,0.25,1.6088595898966747
mt,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,30,quantile,0.3,1.7523999396366268
mt,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,30,quantile,0.35,1.8621029408283718
mt,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,30,quantile,0.4,1.9954757014594957
