reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,value_median
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.45,67.8,71.0
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.5,71.0,71.0
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.55,73.3,71.0
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.6,75.4,71.0
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.65,77.3,71.0
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.7,80.0,71.0
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.75,81.45,71.0
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.8,83.6,71.0
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.85,86.3,71.0
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.9,89.39999999999999,71.0
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.95,94.25,71.0
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.975,98.55000000000001,71.0
2025-03-22,wk inc flu hosp,0,2025-03-22,31,quantile,0.99,103.66,71.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.01,13.399999999999999,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.025,13.399999999999999,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.05,20.599999999999994,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.1,28.599999999999994,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.15,35.0,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.2,39.8,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.25,44.599999999999994,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.3,49.4,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.35,54.2,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.4,59.0,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.45,62.2,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.5,67.0,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.55,70.45,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.6,73.6,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.65,76.45,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.7,79.0,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.75,82.2,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.8,85.0,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.85,89.1,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.9,93.39999999999999,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.95,100.0,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.975,106.875,67.0
2025-03-22,wk inc flu hosp,1,2025-03-29,31,quantile,0.99,115.99,67.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.01,11.599999999999994,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.025,11.599999999999994,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.05,11.599999999999994,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.1,16.4,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.15,22.799999999999997,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.2,29.2,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.25,34.0,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.3,38.8,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.35,43.6,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.4,48.4,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.45,53.2,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.5,58.0,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.55,61.45,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.6,64.6,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.65,67.45,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.7,71.0,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.75,75.1,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.8,78.7,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.85,82.65,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.9,87.6,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.95,96.25,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.975,104.4,58.0
2025-03-22,wk inc flu hosp,2,2025-04-05,31,quantile,0.99,115.50999999999999,58.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.01,11.399999999999999,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.025,11.399999999999999,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.05,11.399999999999999,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.1,12.199999999999996,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.15,20.199999999999996,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.2,25.0,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.25,31.4,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.3,36.2,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.35,42.6,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.4,47.4,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.45,52.2,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.5,57.0,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.55,61.6,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.6,65.8,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.65,69.6,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.7,73.0,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.75,76.95,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.8,81.3,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.85,86.75,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.9,93.0,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.95,103.5,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.975,113.55000000000001,57.0
2025-03-22,wk inc flu hosp,3,2025-04-12,31,quantile,0.99,128.0,57.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.01,38.4,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.025,46.4,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.05,54.4,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.1,62.4,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.15,68.8,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.2,73.6,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.25,78.4,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.3,81.6,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.35,86.4,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.4,89.6,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.45,92.8,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.5,96.0,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.55,99.45,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.6,101.5,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.65,104.4,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.7,106.0,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.75,108.35,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.8,111.3,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.85,113.85,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.9,116.8,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.95,121.5,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.975,126.45,96.0
2025-03-22,wk inc flu hosp,0,2025-03-22,32,quantile,0.99,132.21,96.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.01,15.599999999999994,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.025,20.4,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.05,28.4,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.1,38.0,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.15,44.4,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.2,50.8,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.25,55.599999999999994,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.3,60.4,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.35,65.2,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.4,70.0,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.45,73.2,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.5,78.0,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.55,81.45,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.6,84.6,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.65,87.45,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.7,90.0,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.75,93.2,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.8,96.0,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.85,100.1,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.9,104.39999999999999,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.95,110.25,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.975,116.42500000000001,78.0
2025-03-22,wk inc flu hosp,1,2025-03-29,32,quantile,0.99,124.86,78.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.01,17.200000000000003,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.025,17.200000000000003,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.05,23.599999999999994,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.1,34.8,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.15,44.4,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.2,50.8,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.25,57.2,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.3,63.599999999999994,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.35,70.0,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.4,74.8,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.45,81.2,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.5,86.0,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.55,90.6,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.6,94.8,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.65,98.6,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.7,103.0,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.75,106.9,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.8,111.19999999999999,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.85,115.75,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.9,121.19999999999999,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.95,131.0,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.975,139.65,86.0
2025-03-22,wk inc flu hosp,2,2025-04-05,32,quantile,0.99,151.32,86.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.01,16.200000000000003,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.025,16.200000000000003,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.05,16.200000000000003,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.1,26.599999999999994,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.15,34.599999999999994,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.2,42.599999999999994,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.25,49.0,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.3,55.4,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.35,61.8,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.4,68.2,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.45,74.6,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.5,81.0,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.55,85.6,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.6,90.9,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.65,94.65,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.7,99.0,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.75,103.8,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.8,108.9,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.85,114.15,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.9,121.0,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.95,132.0,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.975,142.625,81.0
2025-03-22,wk inc flu hosp,3,2025-04-12,32,quantile,0.99,156.26,81.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.01,23.799999999999997,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.025,28.599999999999998,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.05,33.4,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.1,38.2,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.15,41.4,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.2,44.6,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.25,47.8,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.3,49.4,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.35,52.6,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.4,54.2,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.45,57.4,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.5,59.0,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.55,60.15,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.6,62.3,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.65,63.2,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.7,65.0,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.75,66.6,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.8,68.0,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.85,69.2,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.9,71.8,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.95,74.75,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.975,77.125,59.0
2025-03-22,wk inc flu hosp,0,2025-03-22,33,quantile,0.99,81.00999999999999,59.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.01,10.199999999999996,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.025,15.799999999999997,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.05,20.599999999999998,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.1,25.4,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.15,30.2,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.2,33.4,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.25,36.6,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.3,39.8,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.35,43.0,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.4,46.2,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.45,47.8,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.5,51.0,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.55,53.3,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.6,55.4,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.65,57.3,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.7,59.0,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.75,60.5,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.8,62.7,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.85,64.6,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.9,67.8,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.95,72.0,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.975,75.65,51.0
2025-03-22,wk inc flu hosp,1,2025-03-29,33,quantile,0.99,80.82,51.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.01,9.199999999999996,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.025,9.199999999999996,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.05,12.399999999999999,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.1,17.2,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.15,22.0,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.2,26.799999999999997,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.25,30.0,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.3,33.2,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.35,36.4,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.4,39.6,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.45,42.8,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.5,46.0,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.55,48.3,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.6,50.4,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.65,52.3,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.7,54.0,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.75,56.45,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.8,58.599999999999994,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.85,61.3,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.9,65.19999999999999,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.95,70.0,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.975,75.0,46.0
2025-03-22,wk inc flu hosp,2,2025-04-05,33,quantile,0.99,81.5,46.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.01,6.799999999999997,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.025,6.799999999999997,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.05,6.799999999999997,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.1,10.0,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.15,13.2,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.2,16.4,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.25,19.6,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.3,22.799999999999997,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.35,26.0,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.4,29.2,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.45,30.8,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.5,34.0,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.55,36.3,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.6,38.4,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.65,40.3,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.7,42.0,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.75,44.45,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.8,46.599999999999994,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.85,49.3,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.9,52.39999999999999,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.95,58.0,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.975,63.0,34.0
2025-03-22,wk inc flu hosp,3,2025-04-12,33,quantile,0.99,69.5,34.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.01,227.2,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.025,260.79999999999995,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.05,289.6,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.1,326.4,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.15,352.0,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.2,374.4,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.25,392.0,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.3,409.6,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.35,425.6,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.4,440.0,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.45,456.0,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.5,472.0,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.55,482.35,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.6,492.9,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.65,503.5,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.7,513.0,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.75,523.3,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.8,533.2,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.85,544.25,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.9,557.6,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.95,577.75,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.975,596.7,472.0
2025-03-22,wk inc flu hosp,0,2025-03-22,34,quantile,0.99,620.39,472.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.01,144.2,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.025,187.39999999999998,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.05,225.79999999999998,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.1,272.2,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.15,307.4,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.2,334.6,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.25,360.2,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.3,382.6,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.35,405.0,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.4,425.8,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.45,448.2,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.5,469.0,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.55,485.1,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.6,499.8,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.65,514.15,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.7,529.0,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.75,543.1,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.8,558.1,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.85,574.4,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.9,594.5999999999999,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.95,625.75,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.975,655.325,469.0
2025-03-22,wk inc flu hosp,1,2025-03-29,34,quantile,0.99,694.0699999999999,469.0
