horizon,location,output_type,output_type_id,reference_date,target,target_end_date,total,value
1,12,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.458208955223881
2,12,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.00645808234624402
2,12,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0189265330383714
2,12,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0811371237458194
2,12,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.44753231492361895
2,12,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.44594594594594605
3,12,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0054145107418971895
3,12,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0232713866940003
3,12,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.10712491337491302
3,12,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.37792964720445593
3,12,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.486259541984733
0,13,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.00967619109296935
0,13,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0943778629610847
0,13,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.09594594594594599
0,13,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.262857142857143
0,13,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.5371428571428571
1,13,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.00669118255297325
1,13,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0388088174470268
1,13,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0897941176470588
1,13,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.35875350140056
1,13,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.505952380952381
2,13,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.00461819160328799
2,13,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0217210941109977
2,13,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.09779864532019698
2,13,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.4088620689655171
2,13,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.467
3,13,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.00258529158834544
3,13,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0132480417449879
3,13,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0941666666666667
3,13,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.44087719298245603
3,13,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.449122807017544
0,15,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.00750006249843754
0,15,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0299999375015625
0,15,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.7875
0,15,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.165645161290323
0,15,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.00935483870967746
1,15,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.00261922335182496
1,15,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.017380776648175
1,15,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.605
1,15,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.367909090909091
1,15,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.00709090909090915
2,15,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,2.2726756210086102e-07
2,15,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0099997727324379
2,15,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.465
2,15,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.519897959183674
2,15,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.00510204081632648
3,15,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,2.22217284060354e-07
3,15,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.00888869136241417
3,15,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.49111108642030205
3,15,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.49772727272727296
3,15,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.00227272727272732
0,16,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.07
0,16,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0692857142857143
0,16,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0857142857142857
0,16,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.125
0,16,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.65
1,16,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.00996212135560093
1,16,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0477301863367068
1,16,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0384615384615385
1,16,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.162179487179487
1,16,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.741666666666667
2,16,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.00896679348046686
2,16,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0243665398528665
2,16,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0388888888888889
2,16,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.17444444444444399
2,16,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.753333333333333
3,16,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.00823530060551248
3,16,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0149999935121346
3,16,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0392647058823529
3,16,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.1775
3,16,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.76
0,17,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.00954390017799296
0,17,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0440705576533323
0,17,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0457831325301205
0,17,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.16414407630522101
0,17,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.736458333333333
1,17,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.007455755026819659
1,17,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0200723348608208
1,17,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0441700233199067
1,17,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.212979306147292
1,17,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.7153225806451609
2,17,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.00606195125890348
2,17,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0145478048386575
2,17,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0493150559325142
2,17,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.233698376375722
2,17,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.696376811594203
3,17,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.00456804042328248
3,17,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.00542116045231053
3,17,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0608441324577403
3,17,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.255672690763052
3,17,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.673493975903614
0,18,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.00991434707848591
0,18,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0546689862548474
0,18,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0471813725490196
0,18,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.164235294117647
0,18,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.7240000000000001
1,18,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.00779167126735153
1,18,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.020779757304077
1,18,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0427400468384075
1,18,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.21104146576663502
1,18,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.7176470588235291
2,18,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.00655246990905801
2,18,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0218373605994166
2,18,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0516101694915254
2,18,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.252857142857143
2,18,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.667142857142857
3,18,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.00517468302470955
3,18,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0166909886170815
3,18,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.06622956645344699
3,18,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.287545787545788
3,18,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.624358974358974
0,19,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.00550566847563511
0,19,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0138693315243649
0,19,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.075625
0,19,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.4925
0,19,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.4125
1,19,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.000860313329964194
1,19,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.00860205804238664
1,19,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0572042952943158
1,19,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.641666666666667
1,19,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.29166666666666696
2,19,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,1.05262049873159e-07
2,19,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.008631488089599059
2,19,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0538684066483511
2,19,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.680357142857143
2,19,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.25714285714285695
3,19,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,1.1235828810912199e-07
3,19,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.00808979674385681
3,19,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0769100908978551
3,19,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.7104545454545459
3,19,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.20454545454545398
0,20,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.00947674722821379
0,20,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0583803956289291
0,20,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0883928571428571
0,20,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.277083333333333
0,20,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.566666666666667
1,20,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.00730995725171198
1,20,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0355471856054309
1,20,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0840659340659341
1,20,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.415934065934066
1,20,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.4571428571428571
2,20,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.005792708581045239
2,20,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0275406247522881
2,20,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0952380952380952
2,20,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.493650793650794
2,20,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.377777777777778
3,20,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.00402442668032512
3,20,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0190190515805444
3,20,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.112250639386189
3,20,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.551069518716577
3,20,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.313636363636364
0,21,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0164864864864865
0,21,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0460135135135135
0,21,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.035
0,21,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.11554347826087
0,21,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.78695652173913
1,21,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.00891061756810735
1,21,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0379643824318927
1,21,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0415865384615385
1,21,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.175538461538462
1,21,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.736
2,21,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.00754821612061675
2,21,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0337308536468251
2,21,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0502463539613717
2,21,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.215881983678594
2,21,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.692592592592593
3,21,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.006487262075744829
3,21,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0282066154752756
3,21,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0621811224489796
3,21,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.239889705882353
3,21,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.6632352941176469
0,22,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.1375
0,22,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.20178571428571399
0,22,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.10071428571428599
0,22,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.219375
0,22,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.340625
1,22,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0191666666666667
1,22,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.12566091954023
1,22,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.10279146141215101
1,22,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.295562770562771
1,22,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.456818181818182
2,22,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.00931279783697195
2,22,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0964014878773138
2,22,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.105155279503106
2,22,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.34822134387351805
2,22,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.44090909090909103
3,22,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.00885204374478636
3,22,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0867619913429329
3,22,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.126966610073571
3,22,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.296537001897533
3,22,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.480882352941176
0,23,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.00090991728024725
0,23,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0490900827197528
0,23,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.625
0,23,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.30375
0,23,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.02125
1,23,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,1.24984376952881e-06
1,23,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0749987501562305
1,23,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.475
1,23,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.441162790697674
1,23,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.00883720930232557
2,23,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,1.66638893517747e-06
2,23,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0874983336110648
2,23,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.3958333333333329
2,23,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.51
2,23,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0066666666666667105
3,23,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,1.42836737608913e-06
3,23,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0499985716326239
3,23,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.475
3,23,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.471551724137931
3,23,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.00344827586206897
0,24,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0026924013794694898
0,24,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.12230759862053098
0,24,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.4375
0,24,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.427772727272727
0,24,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0097272727272727
1,24,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,1.47056660931457e-07
1,24,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0607141386576248
1,24,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.41071428571428603
1,24,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.520196428571429
1,24,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.00837500000000002
2,24,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,1.4285510206997002e-07
2,24,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0285712857163265
2,24,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.4571428571428571
2,24,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.5091428571428571
2,24,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.00514285714285712
3,24,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,1.492515037089e-07
3,24,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.00955209623736959
3,24,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.5690191830825551
3,24,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.42060212514758
3,24,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.000826446280991711
0,25,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.00784811488534883
0,25,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.16437410733687302
0,25,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.263492063492063
0,25,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.46773399014778294
0,25,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.096551724137931
1,25,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0023077460996776197
1,25,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0976922539003224
1,25,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.285
1,25,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.568676470588235
1,25,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0463235294117648
2,25,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,7.93644494884961e-08
2,25,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0874999206355505
2,25,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.33977272727272695
2,25,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.551477272727273
2,25,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.02125
3,25,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,8.928491709895449e-08
3,25,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0516128139408894
3,25,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.41505376344086
3,25,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.5211458333333329
3,25,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0121875
0,26,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.00716181124188
0,26,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0174096173295486
0,26,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0604285714285714
0,26,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.335588235294118
0,26,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.5794117647058821
1,26,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.00384617075227815
1,26,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0151538292477218
1,26,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0606296296296296
1,26,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.4508051529790661
1,26,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.4695652173913039
2,26,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.00112678555835054
2,26,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0130837407574389
2,26,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0688663967611336
2,26,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.518535980148883
2,26,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.3983870967741939
3,26,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,3.1152550926632594e-08
3,26,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0147618736093538
3,26,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0965588499550764
3,26,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.559731876861966
3,26,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.328947368421053
0,27,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.125892857142857
0,27,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.08125
0,27,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0404761904761905
0,27,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0998809523809523
0,27,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.6525
1,27,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0648148148148148
1,27,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.11067538126361699
1,27,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0596161869002921
1,27,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.154024051803885
1,27,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-11,,0.610869565217391
2,27,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0370192307692308
2,27,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-18,,0.11744505494505499
2,27,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-18,,0.0718993506493507
2,27,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.18401372212692998
2,27,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-18,,0.589622641509434
3,27,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0148648648648649
3,27,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-25,,0.11737197724039801
3,27,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-25,,0.0869298245614035
3,27,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.204940476190476
3,27,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-25,,0.5758928571428571
0,28,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.00993865068312464
0,28,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0558508230010859
0,28,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-04,,0.0611336032388664
0,28,pmf,increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.216826923076923
0,28,pmf,large_increase,2025-01-04,wk flu hosp rate change,2025-01-04,,0.65625
1,28,pmf,large_decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.007469894759670121
1,28,pmf,decrease,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0328078830181077
1,28,pmf,stable,2025-01-04,wk flu hosp rate change,2025-01-11,,0.0557222222222222
