"model_id","location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.65",30.0364919993511
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.7",32.255898495899
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.75",34.8553192486293
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.8",38.1225317303483
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.85",42.5480631852752
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.9",46.7906028174108
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.95",56.0717713184328
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.975",64.6735655417635
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.99",78.0105277466907
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.01",2.57144139224159
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.025",5.20695573197041
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.05",8.09080986023129
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.1",11.4111478803639
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.15",14.8881061479177
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.2",18.1189984880501
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.25",21.638166018747
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.3",24.1890667715637
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.35",26.4775573604338
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.4",28.8039133088198
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.45",31.3689026751078
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.5",32.9446269022902
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.55",36.8357629211484
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.6",39.3632612701163
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.65",42.9489561320293
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.7",46.2680013596346
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.75",51.3643046697967
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.8",58.1988447580243
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.85",63.9013229753184
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.9",71.319339402718
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.95",86.0488074234377
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.975",104.65264040174
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.99",125.38187066409
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.01",2.32652404593643
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.025",4.2651702056671
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.05",7.56392245074873
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.1",11.9153115070403
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.15",15.5472820336007
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.2",19.9048734916527
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.25",24.4955540509481
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.3",28.8354509017564
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.35",32.7957170415355
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.4",36.8402385959884
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.45",40.1853199811939
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.5",44.0540017648079
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.55",48.257975962336
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.6",52.6482074646335
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.65",58.1708653588575
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.7",63.8525338536204
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.75",71.0215659987587
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.8",78.0047483110848
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.85",88.713408917894
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.9",99.0681329483166
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.95",126.390203899557
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.975",156.488503085428
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.99",190.353452798854
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.01",2.3194480157232
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.025",4.26272533354564
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.05",7.02854848222549
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.1",11.6654273927327
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.15",16.2200773965441
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.2",20.6937776789133
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.25",26.4696165739463
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.3",31.9566870447473
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.35",36.4187075855301
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.4",40.7309200091932
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.45",45.7764399386244
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.5",51.2825395103049
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.55",57.4592823907635
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.6",62.6117072704922
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.65",71.0860638387016
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.7",80.2834564627967
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.75",89.4968469893262
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.8",98.0162884954452
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.85",111.661536554563
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.9",127.608232331044
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.95",164.68622106038
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.975",213.488485994043
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.99",258.088767412552
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.01",5.55290972165704
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.025",8.56219450798959
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.05",11.1469279723554
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.1",14.294975990331
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.15",16.9403345339769
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.2",18.8992184780905
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.25",20.7001293882193
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.3",21.9571663413328
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.35",23.3270127635052
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.4",24.2277991729464
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.45",25.0115877753627
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.5",26.7363936514846
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.55",28.1213880111802
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.6",29.2846593304341
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.65",31.0633681852781
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.7",33.0495341227772
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.75",35.3583448551921
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.8",38.0323465842446
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.85",42.116116179425
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.9",46.4163018840595
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.95",55.1995456615833
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.975",61.3870919743789
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.99",72.0900483892249
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.01",2.83944729076918
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.025",6.57981470253347
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.05",9.28547939282535
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.1",13.3295739875951
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.15",16.6470183907275
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.2",19.9960598824377
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.25",23.1769107791438
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.3",25.1189148301943
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.35",26.9868349523356
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.4",28.6186922557803
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.45",30.6226586164337
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.5",32.7408114990874
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.55",35.0073026100841
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.6",37.3653362015169
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.65",40.4768344729825
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.7",43.5240479150018
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.75",47.6489167042289
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.8",51.7349776696532
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.85",57.736463121276
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.9",64.2143863915052
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.95",78.9651949050508
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.975",97.9261971510955
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.99",116.170296080897
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.01",2.68800676562783
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.025",4.7138955769351
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.05",8.13598644108054
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.1",12.7113234041416
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.15",16.3851649276896
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.2",20.8152146235489
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.25",24.9629302203297
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.3",27.8791613031451
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.35",30.4775045083318
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.4",33.1130699643728
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.45",36.1047660298302
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.5",39.305476873621
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.55",43.0756924899194
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.6",46.6296888404549
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.65",51.9634623156068
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.7",55.8000423557057
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.75",62.1428072009635
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.8",66.2518611467354
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.85",73.9082138270581
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.9",83.6695727360064
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.95",106.220285214943
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.975",133.450508477062
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.99",168.925234268308
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.01",2.59630509443467
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.025",4.53258212702024
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.05",6.83453589280812
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.1",11.7395442350077
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.15",16.1620067775233
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.2",20.5712506852497
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.25",24.7486711413057
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.3",28.3680282395347
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.35",32.0733368718735
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.4",35.4647649151578
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.45",38.942282541111
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.5",43.4110835743492
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.55",47.9425968808883
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.6",51.6675979230628
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.65",59.0298196524377
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.7",65.235330270988
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.75",72.7772848843084
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.8",78.2791079192046
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.85",87.9978217398655
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.9",100.826431344607
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.95",130.596122756784
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.975",168.567968817266
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.99",219.474813895893
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.01",438.287751881634
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.025",485.499441610688
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.05",541.562919393478
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.1",615.222338009482
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.15",680.452414723099
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.2",707.744405897229
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.25",739.302444644024
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.3",764.178432145444
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.35",781.159725375465
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.4",806.763531751705
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.45",828.974867325752
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.5",839.566330655535
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.55",869.012615247707
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.6",900.407124930564
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.65",927.269636015575
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.7",958.104473851359
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.75",994.059556423571
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.8",1031.32670919724
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.85",1078.85991632485
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.9",1145.27098074022
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.95",1284.3426999124
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.975",1429.98046759026
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.99",1552.48515852014
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.01",441.34140420715
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.025",501.499592667739
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.05",578.970953628255
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.1",678.102733422979
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.15",754.945343206722
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.2",796.553038889224
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.25",834.752994894398
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.3",866.111945921667
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.35",897.69623464133
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.4",938.246631985599
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.45",976.619770420361
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.5",1002.33553973233
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.55",1046.68899327991
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.6",1095.80916442379
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.65",1135.97107508714
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.7",1181.46478350329
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.75",1236.10361479289
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.8",1289.92184722087
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.85",1368.58036482843
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.9",1463.68660015203
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.95",1666.07163950869
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.975",1892.00333352281
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.99",2150.4100276542
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.01",423.120216320158
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.025",492.060501798591
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.05",577.354775951235
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.1",684.493100350017
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.15",777.521682319134
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.2",838.844125409998
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.25",882.167903399034
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.3",925.383016078282
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.35",973.584924314452
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.4",1024.32112290256
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.45",1076.75982468683
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.5",1117.72087864391
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.55",1183.47231630899
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.6",1235.05258548839
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.65",1308.8711264627
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.7",1373.93833253651
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.75",1445.8434099325
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.8",1515.29366069311
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.85",1598.74554769119
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.9",1729.11420352548
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.95",1966.04861780774
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.975",2278.8319633074
"UMass-flusion","42",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.99",2658.26059810427
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.01",404.159585061005
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.025",484.944815549261
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.05",568.054557223066
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.1",693.290444137301
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.15",787.804915476288
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.2",863.860136339511
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.25",908.750482142192
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.3",967.496272280998
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.35",1025.78722916223
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.4",1072.62561236925
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.45",1142.68805020484
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.5",1209.74356005147
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.55",1269.31551775708
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.6",1340.46362775273
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.65",1431.52964397374
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.7",1503.26863840714
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.75",1589.53632155949
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.8",1667.33582999315
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.85",1765.121652392
"UMass-flusion","42",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.9",1945.58131727415
