reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.35,26.037,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.4,28.455,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.45,31.692,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.5,36.201,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.55,38.832,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.6,44.455,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.65,46.905,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.7,48.859,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.75,54.012,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.8,61.307,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.85,67.842,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.9,79.087,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.95,90.866,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.975,93.653,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,27,quantile,0.99,97.763,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.01,10.383,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.025,11.259,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.05,12.605,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.1,17.29,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.15,20.042,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.2,22.009,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.25,22.644,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.3,23.082,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.35,24.727,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.4,26.049,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.45,27.332,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.5,28.453,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.55,29.229,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.6,30.01,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.65,30.765,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.7,32.129,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.75,34.008,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.8,35.336,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.85,37.793,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.9,40.418,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.95,41.504,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.975,42.967,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,28,quantile,0.99,45.993,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.01,3.753,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.025,8.181,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.05,9.746,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.1,12.884,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.15,17.008,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.2,19.223,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.25,20.108,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.3,21.904,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.35,23.698,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.4,25.431,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.45,26.779,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.5,27.86,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.55,29.06,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.6,31.143,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.65,32.863,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.7,35.377,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.75,36.889,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.8,37.645,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.85,40.975,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.9,42.567,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.95,47.323,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.975,49.239,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,28,quantile,0.99,52.653,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.01,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.025,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.05,7.098,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.1,10.694,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.15,13.457,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.2,17.319,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.25,20.114,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.3,21.104,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.35,23.332,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.4,24.421,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.45,25.286,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.5,27.586,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.55,29.389,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.6,30.821,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.65,33.11,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.7,34.304,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.75,35.712,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.8,38.229,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.85,39.902,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.9,42.187,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.95,44.947,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.975,49.198,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,28,quantile,0.99,54.383,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.025,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.05,1.808,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.1,3.619,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.15,8.674,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.2,13.049,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.25,16.416,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.3,18.962,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.35,21.668,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.4,23.827,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.45,25.613,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.5,27.394,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.55,29.247,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.6,31.191,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.65,33.104,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.7,33.944,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.75,38.505,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.8,40.57,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.85,44.38,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.9,48.68,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.95,51.949,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.975,54.565,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,28,quantile,0.99,59.801,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.01,12.956,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.025,18.441,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.05,20.525,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.1,27.031,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.15,29.791,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.2,32.256,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.25,33.367,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.3,34.45,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.35,35.463,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.4,37.931,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.45,39.301,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.5,41.631,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.55,43.242,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.6,44.206,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.65,45.626,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.7,46.438,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.75,47.318,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.8,48.732,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.85,51.831,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.9,53.354,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.95,56.824,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.975,60.118,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,29,quantile,0.99,62.26,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.01,4.935,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.025,11,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.05,14.546,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.1,19.881,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.15,23.47,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.2,28.287,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.25,29.898,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.3,31.551,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.35,34.705,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.4,37.562,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.45,39.581,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.5,41.082,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.55,42.481,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.6,44.676,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.65,45.844,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.7,48.472,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.75,51.413,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.8,53.472,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.85,58.744,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.9,61.817,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.95,65.432,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.975,67.7,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,29,quantile,0.99,74.247,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.01,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.025,1.062,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.05,9.381,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.1,16.74,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.15,18.827,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.2,25.61,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.25,28.206,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.3,29.12,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.35,32.84,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.4,35.01,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.45,37.721,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.5,40.555,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.55,42.394,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.6,47.108,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.65,49.281,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.7,51.305,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.75,56.127,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.8,59.207,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.85,61.215,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.9,65.369,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.95,69.675,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.975,71.664,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,29,quantile,0.99,77.1,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.025,3.685,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.05,8.34,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.1,13.243,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.15,16.062,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.2,23.904,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.25,26.506,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.3,27.911,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.35,31.396,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.4,34.173,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.45,37.951,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.5,40.807,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.55,43.427,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.6,46.902,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.65,48.619,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.7,54.052,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.75,58.259,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.8,62.187,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.85,64.385,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.9,67.672,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.95,73.663,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.975,78.124,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,29,quantile,0.99,86.993,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.01,0.264,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.025,0.474,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.05,0.666,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.1,1.069,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.15,1.234,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.2,1.349,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.25,1.458,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.3,1.632,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.35,1.7,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.4,1.822,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.45,1.932,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.5,2.026,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.55,2.08,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.6,2.176,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.65,2.291,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.7,2.456,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.75,2.504,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.8,2.615,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.85,2.655,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.9,2.813,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.95,3.047,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.975,3.372,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,30,quantile,0.99,3.496,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.01,0,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.025,0,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.05,0.231,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.1,0.875,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.15,1.001,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.2,1.122,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.25,1.271,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.3,1.401,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.35,1.537,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.4,1.762,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.45,1.841,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.5,2.028,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.55,2.193,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.6,2.372,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.65,2.435,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.7,2.522,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.75,2.611,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.8,2.845,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.85,3.235,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.9,3.41,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.95,3.69,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.975,3.94,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,30,quantile,0.99,4.269,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.01,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.025,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.05,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.1,0.384,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.15,0.588,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.2,0.907,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.25,1.048,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.3,1.189,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.35,1.442,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.4,1.656,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.45,1.772,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.5,1.927,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.55,2.193,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.6,2.345,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.65,2.501,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.7,2.666,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.75,2.77,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.8,2.884,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.85,3.096,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.9,3.449,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.95,3.987,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.975,4.24,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,30,quantile,0.99,4.711,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.025,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.05,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.1,0.184,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.15,0.669,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.2,0.778,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.25,1.035,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.3,1.234,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.35,1.48,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.4,1.591,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.45,1.716,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.5,1.799,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.55,1.914,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.6,2.058,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.65,2.392,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.7,2.538,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.75,2.737,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.8,2.857,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.85,3.176,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.9,3.723,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.95,4.434,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.975,4.876,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,30,quantile,0.99,5.159,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.01,0.42,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.025,0.72,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.05,1.161,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.1,1.977,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.15,2.106,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.2,2.535,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.25,2.706,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.3,3.05,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.35,3.29,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.4,3.532,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.45,3.734,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.5,3.879,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.55,4.299,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.6,4.621,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.65,4.889,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.7,5.457,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.75,5.648,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.8,6.041,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.85,6.713,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,31,quantile,0.9,7.022,0
