"reference_date","target_end_date","horizon","location","target","output_type","output_type_id","ratio","ratio_quant","value"
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.1,NA,1.00787401574803,62
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.15,NA,1.00787401574803,68
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.2,NA,1.00787401574803,75
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.25,NA,1.00787401574803,83
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.3,NA,1.00787401574803,91
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.35,NA,1.00787401574803,99
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.4,NA,1.00787401574803,108
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.45,NA,1.00787401574803,117
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.55,NA,1.00787401574803,133
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.6,NA,1.00787401574803,142
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.65,NA,1.00787401574803,150
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.7,NA,1.00787401574803,159
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.75,NA,1.00787401574803,167
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.8,NA,1.00787401574803,174
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.85,NA,1.00787401574803,181
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.9,NA,1.00787401574803,187
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.95,NA,1.00787401574803,193
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.975,NA,1.00787401574803,196
"2025-04-12","2025-04-05",-1,"29","wk inc flu hosp","quantile",0.99,NA,1.00787401574803,198
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.5,0.701492537313433,0.701492537313433,91
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.01,NA,0.701492537313433,41
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.025,NA,0.701492537313433,42
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.05,NA,0.701492537313433,44
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.1,NA,0.701492537313433,48
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.15,NA,0.701492537313433,52
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.2,NA,0.701492537313433,57
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.25,NA,0.701492537313433,63
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.3,NA,0.701492537313433,68
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.35,NA,0.701492537313433,73
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.4,NA,0.701492537313433,80
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.45,NA,0.701492537313433,85
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.55,NA,0.701492537313433,97
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.6,NA,0.701492537313433,104
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.65,NA,0.701492537313433,109
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.7,NA,0.701492537313433,115
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.75,NA,0.701492537313433,120
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.8,NA,0.701492537313433,126
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.85,NA,0.701492537313433,130
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.9,NA,0.701492537313433,135
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.95,NA,0.701492537313433,139
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.975,NA,0.701492537313433,141
"2025-04-12","2025-04-12",0,"29","wk inc flu hosp","quantile",0.99,NA,0.701492537313433,142
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.5,0.438356164383562,0.438356164383562,62
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.01,NA,0.438356164383562,28
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.025,NA,0.438356164383562,28
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.05,NA,0.438356164383562,29
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.1,NA,0.438356164383562,32
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.15,NA,0.438356164383562,35
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.2,NA,0.438356164383562,39
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.25,NA,0.438356164383562,42
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.3,NA,0.438356164383562,46
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.35,NA,0.438356164383562,50
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.4,NA,0.438356164383562,54
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.45,NA,0.438356164383562,58
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.55,NA,0.438356164383562,66
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.6,NA,0.438356164383562,70
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.65,NA,0.438356164383562,74
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.7,NA,0.438356164383562,78
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.75,NA,0.438356164383562,81
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.8,NA,0.438356164383562,85
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.85,NA,0.438356164383562,88
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.9,NA,0.438356164383562,92
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.95,NA,0.438356164383562,94
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.975,NA,0.438356164383562,95
"2025-04-12","2025-04-19",1,"29","wk inc flu hosp","quantile",0.99,NA,0.438356164383562,96
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.5,0.273885350318471,0.273885350318471,41
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.01,NA,0.273885350318471,21
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.025,NA,0.273885350318471,21
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.05,NA,0.273885350318471,22
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.1,NA,0.273885350318471,24
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.15,NA,0.273885350318471,26
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.2,NA,0.273885350318471,28
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.25,NA,0.273885350318471,30
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.3,NA,0.273885350318471,32
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.35,NA,0.273885350318471,34
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.4,NA,0.273885350318471,37
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.45,NA,0.273885350318471,39
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.55,NA,0.273885350318471,44
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.6,NA,0.273885350318471,47
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.65,NA,0.273885350318471,49
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.7,NA,0.273885350318471,51
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.75,NA,0.273885350318471,54
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.8,NA,0.273885350318471,56
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.85,NA,0.273885350318471,58
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.9,NA,0.273885350318471,59
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.95,NA,0.273885350318471,61
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.975,NA,0.273885350318471,62
"2025-04-12","2025-04-26",2,"29","wk inc flu hosp","quantile",0.99,NA,0.273885350318471,62
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.5,0.232258064516129,0.232258064516129,35
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.01,NA,0.232258064516129,17
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.025,NA,0.232258064516129,17
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.05,NA,0.232258064516129,18
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.1,NA,0.232258064516129,19
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.15,NA,0.232258064516129,21
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.2,NA,0.232258064516129,23
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.25,NA,0.232258064516129,24
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.3,NA,0.232258064516129,26
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.35,NA,0.232258064516129,28
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.4,NA,0.232258064516129,30
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.45,NA,0.232258064516129,32
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.55,NA,0.232258064516129,37
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.6,NA,0.232258064516129,39
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.65,NA,0.232258064516129,41
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.7,NA,0.232258064516129,43
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.75,NA,0.232258064516129,45
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.8,NA,0.232258064516129,47
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.85,NA,0.232258064516129,48
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.9,NA,0.232258064516129,50
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.95,NA,0.232258064516129,51
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.975,NA,0.232258064516129,52
"2025-04-12","2025-05-03",3,"29","wk inc flu hosp","quantile",0.99,NA,0.232258064516129,52
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.5,1.04761904761905,1.04761904761905,21
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.01,NA,1.04761904761905,0
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.025,NA,1.04761904761905,1
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.05,NA,1.04761904761905,1
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.1,NA,1.04761904761905,3
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.15,NA,1.04761904761905,5
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.2,NA,1.04761904761905,7
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.25,NA,1.04761904761905,9
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.3,NA,1.04761904761905,11
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.35,NA,1.04761904761905,14
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.4,NA,1.04761904761905,16
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.45,NA,1.04761904761905,19
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.55,NA,1.04761904761905,24
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.6,NA,1.04761904761905,26
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.65,NA,1.04761904761905,29
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.7,NA,1.04761904761905,31
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.75,NA,1.04761904761905,34
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.8,NA,1.04761904761905,36
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.85,NA,1.04761904761905,38
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.9,NA,1.04761904761905,40
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.95,NA,1.04761904761905,41
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.975,NA,1.04761904761905,42
"2025-04-12","2025-04-05",-1,"30","wk inc flu hosp","quantile",0.99,NA,1.04761904761905,43
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.5,1.04761904761905,1.04761904761905,21
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.01,NA,1.04761904761905,0
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.025,NA,1.04761904761905,0
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.05,NA,1.04761904761905,1
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.1,NA,1.04761904761905,3
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.15,NA,1.04761904761905,5
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.2,NA,1.04761904761905,6
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.25,NA,1.04761904761905,9
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.3,NA,1.04761904761905,11
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.35,NA,1.04761904761905,13
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.4,NA,1.04761904761905,16
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.45,NA,1.04761904761905,19
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.55,NA,1.04761904761905,24
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.6,NA,1.04761904761905,26
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.65,NA,1.04761904761905,29
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.7,NA,1.04761904761905,31
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.75,NA,1.04761904761905,33
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.8,NA,1.04761904761905,35
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.85,NA,1.04761904761905,38
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.9,NA,1.04761904761905,39
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.95,NA,1.04761904761905,41
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.975,NA,1.04761904761905,42
"2025-04-12","2025-04-12",0,"30","wk inc flu hosp","quantile",0.99,NA,1.04761904761905,42
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.5,0.714285714285714,0.714285714285714,14
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.01,NA,0.714285714285714,0
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.025,NA,0.714285714285714,0
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.05,NA,0.714285714285714,0
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.1,NA,0.714285714285714,2
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.15,NA,0.714285714285714,3
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.2,NA,0.714285714285714,4
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.25,NA,0.714285714285714,6
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.3,NA,0.714285714285714,7
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.35,NA,0.714285714285714,9
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.4,NA,0.714285714285714,11
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.45,NA,0.714285714285714,13
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.55,NA,0.714285714285714,16
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.6,NA,0.714285714285714,18
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.65,NA,0.714285714285714,20
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.7,NA,0.714285714285714,21
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.75,NA,0.714285714285714,23
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.8,NA,0.714285714285714,24
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.85,NA,0.714285714285714,26
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.9,NA,0.714285714285714,27
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.95,NA,0.714285714285714,28
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.975,NA,0.714285714285714,29
"2025-04-12","2025-04-19",1,"30","wk inc flu hosp","quantile",0.99,NA,0.714285714285714,29
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.5,0.409090909090909,0.409090909090909,8
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.01,NA,0.409090909090909,0
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.025,NA,0.409090909090909,0
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.05,NA,0.409090909090909,0
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.1,NA,0.409090909090909,1
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.15,NA,0.409090909090909,1
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.2,NA,0.409090909090909,2
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.25,NA,0.409090909090909,3
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.3,NA,0.409090909090909,4
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.35,NA,0.409090909090909,5
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.4,NA,0.409090909090909,6
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.45,NA,0.409090909090909,7
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.55,NA,0.409090909090909,9
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.6,NA,0.409090909090909,11
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.65,NA,0.409090909090909,11
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.7,NA,0.409090909090909,12
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.75,NA,0.409090909090909,13
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.8,NA,0.409090909090909,14
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.85,NA,0.409090909090909,15
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.9,NA,0.409090909090909,16
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.95,NA,0.409090909090909,17
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.975,NA,0.409090909090909,17
"2025-04-12","2025-04-26",2,"30","wk inc flu hosp","quantile",0.99,NA,0.409090909090909,17
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.5,0.260869565217391,0.260869565217391,5
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.01,NA,0.260869565217391,0
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.025,NA,0.260869565217391,0
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.05,NA,0.260869565217391,0
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.1,NA,0.260869565217391,0
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.15,NA,0.260869565217391,1
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.2,NA,0.260869565217391,1
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.25,NA,0.260869565217391,2
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.3,NA,0.260869565217391,3
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.35,NA,0.260869565217391,3
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.4,NA,0.260869565217391,4
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.45,NA,0.260869565217391,5
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.55,NA,0.260869565217391,6
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.6,NA,0.260869565217391,7
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.65,NA,0.260869565217391,7
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.7,NA,0.260869565217391,8
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.75,NA,0.260869565217391,9
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.8,NA,0.260869565217391,9
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.85,NA,0.260869565217391,10
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.9,NA,0.260869565217391,10
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.95,NA,0.260869565217391,11
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.975,NA,0.260869565217391,11
"2025-04-12","2025-05-03",3,"30","wk inc flu hosp","quantile",0.99,NA,0.260869565217391,11
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.5,1.08333333333333,1.08333333333333,12
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.01,NA,1.08333333333333,1
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.025,NA,1.08333333333333,1
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.05,NA,1.08333333333333,2
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.1,NA,1.08333333333333,3
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.15,NA,1.08333333333333,4
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.2,NA,1.08333333333333,5
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.25,NA,1.08333333333333,6
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.3,NA,1.08333333333333,7
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.35,NA,1.08333333333333,8
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.4,NA,1.08333333333333,10
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.45,NA,1.08333333333333,11
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.55,NA,1.08333333333333,14
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.6,NA,1.08333333333333,15
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.65,NA,1.08333333333333,16
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.7,NA,1.08333333333333,19
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.75,NA,1.08333333333333,20
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.8,NA,1.08333333333333,21
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.85,NA,1.08333333333333,22
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.9,NA,1.08333333333333,23
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.95,NA,1.08333333333333,24
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.975,NA,1.08333333333333,25
"2025-04-12","2025-04-05",-1,"31","wk inc flu hosp","quantile",0.99,NA,1.08333333333333,25
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.5,1.07142857142857,1.07142857142857,14
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.01,NA,1.07142857142857,2
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.025,NA,1.07142857142857,3
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.05,NA,1.07142857142857,3
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.1,NA,1.07142857142857,4
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.15,NA,1.07142857142857,5
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.2,NA,1.07142857142857,6
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.25,NA,1.07142857142857,7
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.3,NA,1.07142857142857,9
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.35,NA,1.07142857142857,10
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.4,NA,1.07142857142857,11
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.45,NA,1.07142857142857,12
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.55,NA,1.07142857142857,15
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.6,NA,1.07142857142857,17
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.65,NA,1.07142857142857,18
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.7,NA,1.07142857142857,19
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.75,NA,1.07142857142857,20
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.8,NA,1.07142857142857,23
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.85,NA,1.07142857142857,24
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.9,NA,1.07142857142857,25
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.95,NA,1.07142857142857,26
"2025-04-12","2025-04-12",0,"31","wk inc flu hosp","quantile",0.975,NA,1.07142857142857,26
